"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"92","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34061","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"93","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34062","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"94","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34063","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"95","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34064","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"96","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34065","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"97","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34066","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"98","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34067","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"99","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34068","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"100","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34069","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"101","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34070","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","05-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"102","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34100","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","10-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"103","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34101","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","10-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"104","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34102","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"105","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34103","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"106","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34104","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"107","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34105","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"108","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34106","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","10-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"109","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34107","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","10-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"110","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34108","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","10-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"111","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34109","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"112","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34110","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"113","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34111","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"114","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34112","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"115","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34113","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"116","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34114","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"117","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34115","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"118","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34116","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"119","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34117","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"120","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34138","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"121","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34139","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"122","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34140","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"123","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34141","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"124","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34142","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"125","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34143","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"126","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34161","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"127","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34162","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"128","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34163","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"129","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34164","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"130","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34165","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"131","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34166","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"132","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34167","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"133","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34168","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"134","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34169","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"135","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34170","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"136","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34171","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"137","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/34172","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Dec-2023","RMK ENTERPRISES","Payment Success","243000"
"138","Jammu And Kashmir","Construction of additional rooms and halls in the existing public and community building","WS/MP839/2023-2024/53096","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","30-Oct-2024","Madan Singh","Payment Success","442318"
"139","Jammu And Kashmir","Installing tube-wells and borewells","WS/MP839/2023-2024/53097","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-Dec-2024","Expert Drillers","Payment Success","221123"
"140","Jammu And Kashmir","Construction of public toilets and bathrooms","WS/MP839/2023-2024/61661","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-Oct-2024","Balbir Singh","Payment Success","1998000"
"141","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/101991","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Mar-2024","SHRI GURU KRIPA NARSINGH ASSOCIATES","Payment Success","3395993"
"142","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2023-2024/102045","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","11-Mar-2024","SHRI GURU KRIPA NARSINGH ASSOCIATES","Payment Success","2263995"
"143","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","20-Aug-2024","RMK ENTERPRISES","Payment Success","3644996"
"144","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","20-Aug-2024","RMK ENTERPRISES","Payment Success","2429998"
"145","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","22-Aug-2024","RMK ENTERPRISES","Payment Success","3644996"
"146","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","22-Aug-2024","RMK ENTERPRISES","Payment Success","2187000"
"147","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","27-Aug-2024","RMK ENTERPRISES","Payment Success","3402000"
"148","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","27-Aug-2024","RMK ENTERPRISES","Payment Success","2673000"
"149","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/134187","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","27-Aug-2024","RMK ENTERPRISES","Payment Success","1944000"
"150","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","18-Nov-2024","RAMJI CONSTRUCTION","Payment Success","3660000"
"151","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","18-Nov-2024","RAMJI CONSTRUCTION","Payment Success","3904000"
"152","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","18-Nov-2024","RAMJI CONSTRUCTION","Payment Success","4636000"
"153","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","23-Dec-2024","BIHARI JI MAHADEV ASSOCIATES","Payment Success","1952000"
"154","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","23-Dec-2024","RAMJI CONSTRUCTION","Payment Success","2928000"
"155","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/147849","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","23-Dec-2024","RAMJI CONSTRUCTION","Payment Success","3416000"
"156","Jammu And Kashmir","Construction of common work sheds/ common covered sitting area","WS/MP839/2024-2025/152775","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-Jul-2025","Muthair Ahmed","Payment Success","1313000"
"157","Jammu And Kashmir","Construction of common work sheds/ common covered sitting area","WS/MP839/2024-2025/152776","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Apr-2025","Asma","Payment Success","459000"
"158","Jammu And Kashmir","Construction of community centers and community halls","WS/MP839/2024-2025/158703","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","24-Nov-2025","Sourabh Singh Chib","Payment Success","389394"
"159","Jammu And Kashmir","Construction of community centers and community halls","WS/MP839/2024-2025/170349","KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","15-Sep-2025","KARAN SINGH","Payment Success","450000"
"160","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/174297","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","09-Mar-2025","BIHARI JI MAHADEV ASSOCIATES","Payment Success","2430000"
"161","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2024-2025/174297","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","16-Mar-2025","BIHARI JI MAHADEV ASSOCIATES","Payment Success","1944000"
"162","Jammu And Kashmir","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP839/2024-2025/174299","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","20-Sep-2025","MS WAZIR INDUSTRIES","Payment Success","496000"
"163","Jammu And Kashmir","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP839/2024-2025/174299","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","20-Sep-2025","SHIVANSH ENTERPRISES","Payment Success","23300"
"164","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-May-2025","COMPUTER SOLUTIONS","Payment Success","3645000"
"165","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-May-2025","COMPUTER SOLUTIONS","Payment Success","4131000"
"166","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","17-May-2025","COMPUTER SOLUTIONS","Payment Success","5346000"
"167","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-May-2025","COMPUTER SOLUTIONS","Payment Success","2673000"
"168","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-May-2025","COMPUTER SOLUTIONS","Payment Success","2916000"
"169","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/191381","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-May-2025","COMPUTER SOLUTIONS","Payment Success","3159000"
"170","Jammu And Kashmir","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP839/2025-2026/191391","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","03-Apr-2026","SHAJAHAT ALI","Payment Success","350000"
"171","Jammu And Kashmir","Installing community drinking water plants","WS/MP839/2025-2026/195277","JAMMU(DEPUTY COMMISSIONER JAMMU_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","24-Dec-2025","Vijay Laxmi Rigs","Payment Success","328472"
"172","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"173","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"174","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"175","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"176","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"177","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"178","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"179","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"180","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"181","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"182","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","26-Aug-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"183","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","09-Oct-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"184","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","09-Oct-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","916042"
"185","Jammu And Kashmir","Lighting of public spaces","WS/MP839/2025-2026/222781","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","09-Oct-2025","HIDAYA QIRAT ENTERPRISES","Payment Success","596454"
"186","Jammu And Kashmir","Construction of boundary walls of existing public and community buildings","WS/MP839/2025-2026/222782","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","01-Sep-2026","SHAMS DIN","Payment In-Progress","115000"
"187","Jammu And Kashmir","Installing hand pumps","WS/MP839/2025-2026/252209","SAMBA(Deputy Commissioner Samba_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","08-Aug-2026","Expert Drillers","Payment In-Progress","225655"
