"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"127","Normal/Others","WS/MP839/2023-2024/34062-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF BHURE YADAV","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"128","Normal/Others","WS/MP839/2023-2024/34063-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF AMAR SINGH YADAV","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"129","Normal/Others","WS/MP839/2023-2024/34064-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURU PRASAD","07-Oct-2023","23-Nov-2023","243000","Physical Inspection"
"130","Normal/Others","WS/MP839/2023-2024/34065-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF JITENDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"131","Normal/Others","WS/MP839/2023-2024/34066-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURJAN SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"132","Normal/Others","WS/MP839/2023-2024/34067-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF SUKHVINDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"133","Normal/Others","WS/MP839/2023-2024/34068-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF GURJEET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"134","Normal/Others","WS/MP839/2023-2024/34069-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF KASHMIR SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"135","Normal/Others","WS/MP839/2023-2024/34070-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGH NEAR HOUSE OF KAMAL DEEP SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"136","Normal/Others","WS/MP839/2023-2024/34100-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF MEHAR SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"137","Normal/Others","WS/MP839/2023-2024/34101-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SATNAM SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"138","Normal/Others","WS/MP839/2023-2024/34102-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF  BALJEET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"139","Normal/Others","WS/MP839/2023-2024/34103-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARDEEP SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"140","Normal/Others","WS/MP839/2023-2024/34104-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF ALOK KUMAR","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"141","Normal/Others","WS/MP839/2023-2024/34105-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF LAKHBEER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"142","Normal/Others","WS/MP839/2023-2024/34106-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BALJEET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"143","Normal/Others","WS/MP839/2023-2024/34107-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF JAGJEET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"144","Normal/Others","WS/MP839/2023-2024/34108-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SUKHPREET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"145","Normal/Others","WS/MP839/2023-2024/34109-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF AMAN PREET SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"146","Normal/Others","WS/MP839/2023-2024/34110-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF KULBINER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"147","Normal/Others","WS/MP839/2023-2024/34111-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF MAHENDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"148","Normal/Others","WS/MP839/2023-2024/34112-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF GURVINDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"149","Normal/Others","WS/MP839/2023-2024/34113-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"150","Normal/Others","WS/MP839/2023-2024/34114-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BALJINDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"151","Normal/Others","WS/MP839/2023-2024/34115-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SAMSHER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"152","Normal/Others","WS/MP839/2023-2024/34116-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR GURU KRIPA GAS AGENCY","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"153","Normal/Others","WS/MP839/2023-2024/34117-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SANJAY KUMAR","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"154","Normal/Others","WS/MP839/2023-2024/34138-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF KULDEEP PATERKARMOHALLA BAHADUR GANJ","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"155","Normal/Others","WS/MP839/2023-2024/34139-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI PRASHANT KHNADELWAL","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"156","Normal/Others","WS/MP839/2023-2024/34140-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SURENDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"157","Normal/Others","WS/MP839/2023-2024/34141-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI DILER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"158","Normal/Others","WS/MP839/2023-2024/34142-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI BARYAM SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"159","Normal/Others","WS/MP839/2023-2024/34143-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SHUBEG SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"160","Normal/Others","WS/MP839/2023-2024/34161-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASL LIGHT NEAR DEV NARAYAN MANDIR ASHRAM","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"161","Normal/Others","WS/MP839/2023-2024/34162-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARI RAM","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"162","Normal/Others","WS/MP839/2023-2024/34163-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF BICHE LAL","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"163","Normal/Others","WS/MP839/2023-2024/34164-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR KABRISTAN","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"164","Normal/Others","WS/MP839/2023-2024/34165-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF CHAKKI SHRI DEEN MOHJAMMAD","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"165","Normal/Others","WS/MP839/2023-2024/34166-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR MASJID","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"166","Normal/Others","WS/MP839/2023-2024/34167-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF HARVINDER SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"167","Normal/Others","WS/MP839/2023-2024/34168-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF NISHANT SINGH","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"168","Normal/Others","WS/MP839/2023-2024/34169-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF AFSAR ALI KHAN","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"169","Normal/Others","WS/MP839/2023-2024/34170-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI UMESH CHANDRA MISHRA","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"170","Normal/Others","WS/MP839/2023-2024/34171-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI SACHIN VERMA","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"171","Normal/Others","WS/MP839/2023-2024/34172-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","LED HIGH MASK LIGHT NEAR HOUSE OF SHRI ASHIF","07-Oct-2023","20-Nov-2023","243000","Physical Inspection"
"172","Normal/Others","WS/MP839/2023-2024/101991-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","SUPPLY AND INSTALLATION OF LED SEMI HIGH MAST AT DIFFERENCE PLACE AT DISTT PILIBHIT AS PER LIST ENCLOSED SERIAL  NO FROM 9 TO 20","09-Feb-2024","06-Mar-2024","3395993","Physical Inspection"
"173","Normal/Others","WS/MP839/2023-2024/102045-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","SUPPLY AND INSTALLATION OF LED SEMI HIGH MAST AT DIFFERENCE PLACE AT DISTT PILIBHIT AS PER LIST ENCLOSED SERIAL  NO FROM 1 TO 8","09-Feb-2024","06-Mar-2024","2263995","Physical Inspection"
"174","Normal/Others","WS/MP839/2024-2025/134187-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","supply and installation of led light as pes enclosed list","25-Jul-2024","17-Aug-2024","19925990","Physical Inspection"
"175","Normal/Others","WS/MP839/2024-2025/147849-Lighting of public spaces","Jammu And Kashmir","CHANDAULI(DISTRICT MAGISTRATE CHANDAULI_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","SUPPLY AND INSTALLATION OF LED SEMI HGHMAST LIGHT AT DIFFERENT BLOCKS AND VILLAGES IN DISTRICT CHANDAULI AS PER LIST ENCLOSED.","17-Oct-2024","09-Nov-2024","20496000","Physical Inspection"
"176","Normal/Others","WS/MP839/2024-2025/174297-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","Supply And Installation of LED Semi high mast light at 18 different places.","07-Feb-2025","06-Mar-2025","4374000","Physical Inspection"
"177","Normal/Others","WS/MP839/2025-2026/191381-Lighting of public spaces","Jammu And Kashmir","SHAHJAHANPUR(DISTRICT MAGISTRAE SHAHJAHANAPUR_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","supply and installation of led semi high mast at different places at district shahjahanpur","15-Apr-2025","09-May-2025","21870000","Physical Inspection"
"178","Normal/Others","WS/MP839/2025-2026/222781-Lighting of public spaces","Jammu And Kashmir","BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","S I OF LED SEMI HIGH MAST LIGHT  AT FOURTY ONE DIFFERENT PLACES","27-Jul-2025","25-Aug-2025","12505000","Physical Inspection"
"179","Normal/Others","WS/MP839/2025-2026/266612-Lighting of public spaces","Jammu And Kashmir","PILIBHIT(DISTRICT MAGISTRAE PILIBHIT_IDA)","Shri Gulam Ali (2022-28) (2022-2028)","Nominated MP","supply and installation of led semi high mast at different 25 places in district pilibhit","05-Feb-2026","09-Mar-2026","7075000","Physical Inspection"
"Grand Total"," "," "," "," "," "," "," "," "," "," ","14,58,39,425"
