"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"91","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","16-Jan-2026","KHIVRAJ MOTORS","Payment Success","3882200"
"92","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","07-Feb-2026","WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED","Payment Success","3175"
"93","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","07-Feb-2026","UNIQUE MEDICAL AGENCY","Payment Success","317520"
"94","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","17-Feb-2026","WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED","Payment Success","58233"
"95","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","17-Feb-2026","KHIVRAJ MOTORS","Payment Success","5823300"
"96","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","19-Jun-2026","WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED","Payment Success","18555"
"97","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","19-Jun-2026","Heidelco Medicore Pvt Ltd","Payment Success","1855491"
"98","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","22-Jun-2026","WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED","Payment Success","919"
"99","West Bengal","Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","WS/MP18299/2024-2025/171164","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","22-Jun-2026","SHUBHAM PHARMACEUTICALS","Payment Success","91898"
"100","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145139","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","05-Mar-2025","Maa Laxmi Enterprise","Payment Success","499934"
"101","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145140","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","05-Mar-2025","CHAKRABORTY CONSTRUCTION","Payment Success","499934"
"102","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145141","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","22-May-2025","Maa Laxmi Enterprise","Payment Success","498752"
"103","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145142","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","30-Apr-2025","Maa Laxmi Enterprise","Payment Success","499793"
"104","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145143","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","21-Apr-2025","Maa Laxmi Enterprise","Payment Success","499934"
"105","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145144","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","26-Apr-2025","Maa Laxmi Enterprise","Payment Success","376952"
"106","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145145","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","26-Apr-2025","Maa Laxmi Enterprise","Payment Success","376952"
"107","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145147","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","06-Feb-2025","Maa Laxmi Enterprise","Payment Success","499734"
"108","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145148","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","07-Feb-2025","Maa Laxmi Enterprise","Payment Success","378318"
"109","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145149","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","07-Feb-2025","Maa Laxmi Enterprise","Payment Success","378367"
"110","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145150","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","25-Mar-2025","Maa Laxmi Enterprise","Payment Success","378810"
"111","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145151","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","25-Mar-2025","Maa Laxmi Enterprise","Payment Success","378810"
"112","West Bengal","Lighting of public spaces","WS/MP18382/2024-2025/145152","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","25-Mar-2025","Maa Laxmi Enterprise","Payment Success","378810"
"113","West Bengal","Development of public parks","WS/MP18382/2025-2026/191385","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","04-Nov-2025","Maa Laxmi Enterprise","Payment Success","755299"
"114","West Bengal","Development of public parks","WS/MP18382/2025-2026/200582","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-Nov-2025","JAYBALAAJI","Payment Success","377649"
"115","West Bengal","Development of public parks","WS/MP18382/2025-2026/200583","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","13-Nov-2025","JAYBALAAJI","Payment Success","377649"
"116","West Bengal","Development of public parks","WS/MP18382/2025-2026/200584","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","13-Nov-2025","JAYBALAAJI","Payment Success","377649"
"117","West Bengal","Development of public parks","WS/MP18382/2025-2026/200745","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","01-Aug-2025","Maa Laxmi Enterprise","Payment Success","544197"
"118","West Bengal","Development of public parks","WS/MP18382/2025-2026/200746","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","01-Aug-2025","Maa Laxmi Enterprise","Payment Success","544197"
"119","West Bengal","Development of public parks","WS/MP18382/2025-2026/200747","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","23-Jul-2025","Maa Laxmi Enterprise","Payment Success","544197"
"120","West Bengal","Construction of culverts and bridges","WS/MP18382/2026-2027/220346","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-Aug-2026","MAA KALI BUILDERS","Payment Success","3666643"
"121","West Bengal","Construction of culverts and bridges","WS/MP18382/2026-2027/220474","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-Aug-2026","MAA KALI BUILDERS","Payment Success","7137950"
"122","West Bengal","Construction of culverts and bridges","WS/MP18382/2026-2027/221599","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-Aug-2026","RADHE ENGINEERING AND CONSTRUCTION","Payment Success","4206761"
"123","West Bengal","Development of public parks","WS/MP18382/2025-2026/229472","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","02-Feb-2026","Maa Laxmi Enterprise","Payment Success","544192"
"124","West Bengal","Development of public parks","WS/MP18382/2025-2026/229473","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","02-Feb-2026","Maa Laxmi Enterprise","Payment Success","544192"
"125","West Bengal","Development of public parks","WS/MP18382/2025-2026/229474","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","02-Feb-2026","Maa Laxmi Enterprise","Payment Success","544192"
"126","West Bengal","Development of public parks","WS/MP18382/2025-2026/229475","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","18-Dec-2025","Maa Laxmi Enterprise","Payment Success","543815"
"127","West Bengal","Development of public parks","WS/MP18382/2025-2026/229476","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","18-Dec-2025","Maa Laxmi Enterprise","Payment Success","543815"
"128","West Bengal","Development of public parks","WS/MP18382/2025-2026/229477","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","18-Dec-2025","Maa Laxmi Enterprise","Payment Success","543815"
"129","West Bengal","Development of public parks","WS/MP18382/2025-2026/229484","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","07-Jan-2026","Maa Laxmi Enterprise","Payment Success","544197"
"130","West Bengal","Development of public parks","WS/MP18382/2025-2026/229485","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","07-Jan-2026","Maa Laxmi Enterprise","Payment Success","544197"
"131","West Bengal","Development of public parks","WS/MP18382/2025-2026/229486","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","14-Nov-2025","Maa Laxmi Enterprise","Payment Success","544197"
"132","West Bengal","Development of public parks","WS/MP18382/2025-2026/229487","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","14-Nov-2025","Maa Laxmi Enterprise","Payment Success","544197"
"133","West Bengal","Development of public parks","WS/MP18382/2025-2026/229488","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","14-Nov-2025","Maa Laxmi Enterprise","Payment Success","544197"
"134","West Bengal","Development of public parks","WS/MP18382/2025-2026/254268","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","04-Apr-2026","Maa Laxmi Enterprise","Payment Success","680007"
"135","West Bengal","Development of public parks","WS/MP18382/2025-2026/254269","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","11-May-2026","Maa Laxmi Enterprise","Payment Success","680007"
"136","West Bengal","Development of public parks","WS/MP18382/2025-2026/254270","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","11-May-2026","Maa Laxmi Enterprise","Payment Success","680007"
"137","West Bengal","Development of public parks","WS/MP18382/2025-2026/254271","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","10-Mar-2026","Maa Laxmi Enterprise","Payment Success","680240"
"138","West Bengal","Development of public parks","WS/MP18382/2025-2026/254272","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-May-2026","Maa Laxmi Enterprise","Payment Success","680236"
"139","West Bengal","Development of public parks","WS/MP18382/2025-2026/254273","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-May-2026","Maa Laxmi Enterprise","Payment Success","680236"
"140","West Bengal","Development of public parks","WS/MP18382/2025-2026/254275","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Mar-2026","Maa Laxmi Enterprise","Payment Success","680236"
"141","West Bengal","Development of public parks","WS/MP18382/2025-2026/254276","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Mar-2026","Maa Laxmi Enterprise","Payment Success","680236"
"142","West Bengal","Development of public parks","WS/MP18382/2025-2026/254277","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Mar-2026","Maa Laxmi Enterprise","Payment Success","680236"
"143","West Bengal","Development of public parks","WS/MP18382/2025-2026/254278","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Mar-2026","Maa Laxmi Enterprise","Payment Success","680236"
"144","West Bengal","Development of public parks","WS/MP18382/2025-2026/254279","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Mar-2026","Maa Laxmi Enterprise","Payment Success","680236"
"145","West Bengal","Development of public parks","WS/MP18382/2026-2027/255896","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","30-Jul-2026","Maa Laxmi Enterprise","Payment Success","680007"
"146","West Bengal","Development of public parks","WS/MP18382/2026-2027/255897","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Jul-2026","JAYBALAAJI","Payment Success","680245"
"147","West Bengal","Development of public parks","WS/MP18382/2026-2027/255898","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Jul-2026","JAYBALAAJI","Payment Success","680245"
"148","West Bengal","Development of public parks","WS/MP18382/2026-2027/255899","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","24-Jul-2026","JAYBALAAJI","Payment Success","680245"
"149","West Bengal","Development of public parks","WS/MP18382/2025-2026/255902","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","09-Apr-2026","JAYBALAAJI","Payment Success","680245"
"150","West Bengal","Development of public parks","WS/MP18382/2025-2026/255903","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","08-Apr-2026","JAYBALAAJI","Payment Success","680245"
"151","West Bengal","Development of public parks","WS/MP18382/2025-2026/255904","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","08-Apr-2026","JAYBALAAJI","Payment Success","680245"
"152","West Bengal","Development of public parks","WS/MP18382/2025-2026/255905","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-May-2026","JAYBALAAJI","Payment Success","680245"
"153","West Bengal","Development of public parks","WS/MP18382/2025-2026/255906","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","14-May-2026","JAYBALAAJI","Payment Success","680245"
"154","West Bengal","Development of public parks","WS/MP18382/2025-2026/255907","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","12-May-2026","JAYBALAAJI","Payment Success","680245"
"155","West Bengal","Setting up public non-conventional energy plants","WS/MP18383/2024-2025/161847","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","09-Jul-2025","PULSE POWER TECHNOLOGIES  PRIVATE LIMITED","Payment Success","1350000"
"156","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/162628","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","03-Feb-2026","M S ROUTH ENTERPRISE","Payment Success","1039669"
"157","West Bengal","Construction of public libraries and reading rooms","WS/MP18383/2025-2026/162664","MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","11-Dec-2025","MAITRA CONSTRUCTION","Payment Success","2361837"
"158","West Bengal","Construction of public libraries and reading rooms","WS/MP18383/2025-2026/162664","MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","15-Jun-2026","MAITRA CONSTRUCTION","Payment In-Progress","638163"
"159","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/164706","Malda(DISTRICT MAGISTRATE MALDA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","16-Jan-2026","SABITA MANDAL","Payment Success","1265779"
"160","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/164706","Malda(DISTRICT MAGISTRATE MALDA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","20-Mar-2026","SABITA MANDAL","Payment Success","1725542"
"161","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2024-2025/164708","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","15-Jul-2025","Rahijul Construction","Payment Success","1649358"
"162","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2024-2025/164708","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","23-Sep-2025","Rahijul Construction","Payment Success","350035"
"163","West Bengal","Development of public parks","WS/MP18383/2024-2025/166507","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","23-Jun-2025","ROY CONSTRUCTION","Payment Success","1436978"
"164","West Bengal","Development of public parks","WS/MP18383/2024-2025/166507","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","13-Aug-2026","ROY CONSTRUCTION","Payment In-Progress","561235"
"165","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177012","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","11-May-2026","K B CONSTRUCTION","Payment Success","1829861"
"166","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177012","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","18-Aug-2026","K B CONSTRUCTION","Payment In-Progress","569850"
"167","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177013","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","12-Dec-2025","Betal Enterpise","Payment Success","1455268"
"168","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177013","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","27-Feb-2026","Betal Enterpise","Payment Success","956882"
"169","West Bengal","Purchase of furniture and fixtures for educational purposes","WS/MP18383/2025-2026/177014","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","17-Jun-2025","MADHUMITA MANDAL","Payment Success","500000"
"170","West Bengal","Setting up of laboratories","WS/MP18383/2025-2026/177016","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","14-Jun-2025","MADHUMITA MANDAL","Payment Success","500000"
"171","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177017","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","28-Jul-2025","Ananda Mohan Sui","Payment Success","1949720"
"172","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/177017","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","07-Nov-2025","Ananda Mohan Sui","Payment Success","1050280"
"173","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/192075","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","19-May-2026","DAS CONSTRUCTION","Payment Success","1197192"
"174","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18383/2025-2026/215932","Malda(DISTRICT MAGISTRATE MALDA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","25-Aug-2026","MS A D Construction","Payment In-Progress","990439"
"175","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/215933","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","19-Mar-2026","SRIMAA ENTERPRISE","Payment Success","536338"
"176","West Bengal","Construction of rooms and halls in school and colleges","WS/MP18383/2025-2026/215933","BIRBHUM(DISTRICT MAGISTRATE BIRBHUM_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","17-Jul-2026","SRIMAA ENTERPRISE","Payment Success","661904"
"177","West Bengal","Providing drains and gutters for public drainage","WS/MP18383/2026-2027/219795","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","20-Jul-2026","PALASH MITRA","Payment Success","663488"
"178","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18383/2025-2026/219810","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","09-Apr-2026","SUBRATA GHOSH","Payment Success","853892"
"179","West Bengal","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18383/2025-2026/224698","Malda(DISTRICT MAGISTRATE MALDA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","27-Mar-2026","PSBB ENTERPRISE","Payment Success","997849"
"180","West Bengal","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP18383/2026-2027/229644","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","19-Aug-2026","UNITED OPTICS","Payment Success","490000"
"181","West Bengal","Purchase of smart boards, visual display units and projectors","WS/MP18383/2025-2026/240989","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","07-Jul-2026","ATANU PATRA","Payment Success","596332"
"182","West Bengal","Purchase of smart boards, visual display units and projectors","WS/MP18383/2026-2027/241004","Paschim Medinipur(DISTRICT MAGISTRATE PASCHIM MEDINIPUR_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","07-Jul-2026","ATANU PATRA","Payment Success","596332"
"Grand Total"," "," "," "," "," "," "," "," "," ","46,87,64,485"
