"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"67","Normal/Others","WS/MP18299/2026-2027/262382-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of PCC road from Borgora More to Baramisa Pull of 800 metre","29-Jan-2026","29-May-2026","3500000","Sanction"
"68","Normal/Others","WS/MP218/2026-2027/262300-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD FROM PUKKURIA TO PAIRABHARI","28-Jan-2026","06-Aug-2026","2899208","Time Estimation"
"69","Normal/Others","WS/MP218/2026-2027/262311-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD FROM JAMAGARA FOOTBALL GROUND TO DINESH MURMU HOUSE","28-Jan-2026","29-Jul-2026","2373460","Sanction"
"70","Normal/Others","WS/MP218/2026-2027/262326-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD FROM AMARDA PRIMARY SCHOOL TO REBATI GHORAI","28-Jan-2026","29-Jul-2026","1880362","Sanction"
"71","Normal/Others","WS/MP218/2026-2027/262346-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF MALAM VILLAGE ROAD","28-Jan-2026","06-Aug-2026","2797812","Time Estimation"
"72","Normal/Others","WS/MP218/2025-2026/262376-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF A CONCRETE ROAD FROM RAMCHANDRAPUR ASHRAM TO BARKAND","28-Jan-2026","12-Mar-2026","2500000","Time Estimation"
"73","Normal/Others","WS/MP218/2026-2027/262379-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM TAPUN SAU HOUSE TO KALIPADA DOLAI HOUSE AT KAPASIA VILLAGE UNDER GAPIBALLAVPUR GP","28-Jan-2026","29-Jul-2026","988854","Sanction"
"74","Normal/Others","WS/MP218/2026-2027/262383-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM RADHYAMAPUR TO GOPALPUR PRIMARY SCHOOL","28-Jan-2026","06-Aug-2026","972132","Sanction"
"75","Normal/Others","WS/MP893/2026-2027/262441-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD OVER NAYAGRAM CANAL","28-Jan-2026","06-Aug-2026","1169867","Sanction"
"76","Normal/Others","WS/MP893/2026-2027/262447-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","Jhargram(DISTRICT MAGISTRATE JHARGRAM_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF CONCRETE ROAD FROM KAMARUDDIN HOUSE TO HARU SING HOUSE AT NAYABASAN UNDER GOPIBALLAVPUR GP","28-Jan-2026","29-Jul-2026","988854","Sanction"
"77","Normal/Others","WS/MP220/2026-2027/262532-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Construction of concrete road from Rahul  Sree house to Jaydeb Rajowar house in Bhowsing Sardar Para","30-Jan-2026","19-Aug-2026","250000","Sanction"
"78","Normal/Others","WS/MP217/2026-2027/262616-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF ROAD AT DILALPUR KATHER BRIDGE","30-Jan-2026","20-Aug-2026","3000000","Sanction"
"79","Normal/Others","WS/MP18299/2026-2027/262895-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of PCC road 1KM long road from Futiyari Dam to Rangadi Village under Kalabani GP and 1KM long road from Hura Main Road to Dhanera village under Simla-Dhanara GP","29-Jan-2026","29-May-2026","7000000","Sanction"
"80","Normal/Others","WS/MP18299/2026-2027/262905-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Contruction of PCC road from C-Type Gate to Belkuda Ashwini Mukherjees house 1.5KM","29-Jan-2026","29-May-2026","5000000","Sanction"
"81","Repair and Renovation","WS/MP18299/2026-2027/262908-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Repair of 10KM long bituminous road from Subhas More to Santuri Block Office","29-Jan-2026","29-May-2026","7000000","Sanction"
"82","Normal/Others","WS/MP893/2026-2027/263662-Construction of roads, link roads, pathways or any other road with or without drainage system","West Bengal","PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","CONSTRUCTION OF ROAD IN DURGAPUR, BAGILA, DEBIPUR AND GOP GANTAR II FROM SOBHNA MAHADEV SOREN HOUSE TO RAIL GATE.","31-Jan-2026","20-Aug-2026","2000000","Sanction"
"83","Normal/Others","WS/MP217/2024-2025/158718-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","BEAUTIFICATION OF BIDHAN SARANI FOOTPATH (PHASE-II) IN FRONT OF SWAMI VIVEKANANDA'S ANCESTRAL HOUSE IN BOROUGH- IV","21-Dec-2024","24-Dec-2024","1152000","Physical Inspection"
"84","Normal/Others","WS/MP217/2025-2026/246918-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","ANCILLARY CIVIL WORK FOR BEAUTIFICATION OF BIDHAN SARANI FOOTPATH (PHASE-II) IN FRONT OF SWAMI VIVEKANANDAS ANCESTRAL HOUSE IN BOROUGH- IV.","08-Nov-2025","11-Nov-2025","700000","Vendor Identification"
"85","Normal/Others","WS/MP18299/2025-2026/271177-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Development of Footpath of M M Ali Road (Western Flank) by laying Paver Block from crossing of Sudhir Bose to crossing of Ekbalpore Road in ward no 77 under KMC.","26-Feb-2026","28-Feb-2026","250000","Sanction"
"86","Normal/Others","WS/MP220/2025-2026/271181-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Derek O' Brien (2023-29) (2023-2029)","Elected MP","Development of road surface at Kedar Bose Lane in ward no 73 under KMC","26-Feb-2026","28-Feb-2026","500000","Sanction"
"87","Normal/Others","WS/MP893/2025-2026/271182-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Development of footpath along Ibrahim Road by laying Paver Block at Eastern Flank from crossing of Ekbalpore Road to crossing of Sudhir Bose Road in ward no 77 under KMC","26-Feb-2026","02-Mar-2026","1000000","Sanction"
"88","Normal/Others","WS/MP893/2025-2026/271183-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Development of footpath along Ibrahim Road by laying Paver Block at Western Flank from crossing of Ekbalpore Road to crossing of Sudhir Bose Road in ward no 77 under KMC","26-Feb-2026","28-Feb-2026","1000000","Sanction"
"89","Normal/Others","WS/MP893/2025-2026/271209-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Development of Footpath of M M Ali Road (Eastern Flank) by laying Paver Block from crossing of Sudhir Bose to crossing of Ekbalpore Road in ward no 77 under KMC","26-Feb-2026","28-Feb-2026","290000","Sanction"
"90","Normal/Others","WS/MP218/2025-2026/271216-Construction of footpaths and pedestrian ways","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Ms. Dola Sen (2023-29) (2023-2029)","Elected MP","Development of road surface at Jadav Lane in ward no 73 under KMC","26-Feb-2026","28-Feb-2026","500000","Sanction"
"91","Normal/Others","WS/MP18382/2026-2027/220346-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC bridge at Bagi to Bagangram over Kodalia river Mouja Bagangram JL No 43 under Asharu Gram Panchayet in Bagdah Block","20-Jul-2025","20-Jul-2026","4045011","Vendor Identification"
"92","Normal/Others","WS/MP18382/2026-2027/220474-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC bridge at Raghabpur over Sindrani Baor Mouja Raghabpur JL no 02 under Sindrani Gram Panchayet in Bagdah Block","20-Jul-2025","20-Jul-2026","13628575","Vendor Identification"
"93","Normal/Others","WS/MP18382/2026-2027/221599-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of RCC foot bridge from Baneshwarpur to Baikhola over Kuchemora Khal JL No 18 Mouja Baikhola under Ranghat Gram Panchayet in Bagdah Block","23-Jul-2025","20-Jul-2026","4871269","Vendor Identification"
"94","Normal/Others","WS/MP18382/2026-2027/255589-Construction of culverts and bridges","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Construction of culvert","26-Dec-2025","14-Aug-2026","600000","Sanction"
"95","Normal/Others","WS/MP18299/2026-2027/262286-Construction of culverts and bridges","West Bengal","PURULIA(DISTRICT MAGISTRATE PURULIA_IDA)","Smt. Sagarika Ghose (2024-30) (2024-2030)","Elected MP","Construction of Harijora culvert - Barabazar Block","29-Jan-2026","29-May-2026","2000000","Sanction"
"96","Normal/Others","WS/MP893/2026-2027/265174-Renovation of ponds and lakes","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Development of Mohona Turukbandh 2 nos. bathing ghat","03-Feb-2026","28-Jul-2026","200000","Sanction"
"97","Normal/Others","WS/MP18383/2024-2025/166507-Development of public parks","West Bengal","NADIA(DISTRICT MAGISTRATE NADIA_IDA)","Shri Samik Bhattacharya (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall,gate,and children park for SWM project under kamalpur gram panchayat,Ranaghat-II,Nadia district.","18-Jan-2025","21-Mar-2025","2000000","Vendor Identification"
"98","Normal/Others","WS/MP18382/2025-2026/191385-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","At Bharati Milan Sangha Maidan, JL No.10, CS Dag No. 1781,Mouza Sultanpur under Uttar Dumdum Municipality, North 24 Pgs district.","15-Apr-2025","17-Oct-2025","760000","Vendor Identification"
"99","Normal/Others","WS/MP18382/2025-2026/200582-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar high mast light 01 nos.","17-May-2025","17-Oct-2025","377649","Physical Inspection"
"100","Normal/Others","WS/MP18382/2025-2026/200583-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar high mast light 01 nos","17-May-2025","17-Oct-2025","377649","Physical Inspection"
"101","Normal/Others","WS/MP18382/2025-2026/200584-Development of public parks","West Bengal","North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar High mast light 01 nos","17-May-2025","17-Oct-2025","377649","Physical Inspection"
"102","Normal/Others","WS/MP18382/2025-2026/200745-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos.","19-May-2025","17-Jul-2025","544197","Physical Inspection"
"103","Normal/Others","WS/MP18382/2025-2026/200746-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos.","19-May-2025","17-Jul-2025","544197","Physical Inspection"
"104","Normal/Others","WS/MP18382/2025-2026/200747-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","19-May-2025","17-Jul-2025","544197","Physical Inspection"
"105","Normal/Others","WS/MP18382/2025-2026/229472-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos.","27-Aug-2025","02-Feb-2026","544416","Work Completed"
"106","Normal/Others","WS/MP18382/2025-2026/229473-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","02-Feb-2026","544416","Work Completed"
"107","Normal/Others","WS/MP18382/2025-2026/229474-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","02-Feb-2026","544416","Work Completed"
"108","Normal/Others","WS/MP18382/2025-2026/229475-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","11-Dec-2025","544416","Work Completed"
"109","Normal/Others","WS/MP18382/2025-2026/229476-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","11-Dec-2025","544416","Work Completed"
"110","Normal/Others","WS/MP18382/2025-2026/229477-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","11-Dec-2025","544416","Work Completed"
"111","Normal/Others","WS/MP18382/2025-2026/229484-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","02-Dec-2025","544197","Physical Inspection"
"112","Normal/Others","WS/MP18382/2025-2026/229485-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","02-Dec-2025","544197","Physical Inspection"
"113","Normal/Others","WS/MP18382/2025-2026/229486-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","12-Nov-2025","544197","Physical Inspection"
"114","Normal/Others","WS/MP18382/2025-2026/229487-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","12-Nov-2025","544197","Physical Inspection"
"115","Normal/Others","WS/MP18382/2025-2026/229488-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 16 nos","27-Aug-2025","12-Nov-2025","544197","Physical Inspection"
"116","Normal/Others","WS/MP18382/2025-2026/254268-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"117","Normal/Others","WS/MP18382/2025-2026/254269-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"118","Normal/Others","WS/MP18382/2025-2026/254270-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"119","Normal/Others","WS/MP18382/2025-2026/254271-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street light 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"120","Normal/Others","WS/MP18382/2025-2026/254272-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation integrated solar street lights 20 nos","15-Dec-2025","11-Mar-2026","680520","Work Completed"
"121","Normal/Others","WS/MP18382/2025-2026/254273-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","11-Mar-2026","680520","Work Completed"
"122","Normal/Others","WS/MP18382/2025-2026/254274-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of solar high mast light 01 nos","15-Dec-2025","11-Mar-2026","287000","Sanction"
"123","Normal/Others","WS/MP18382/2025-2026/254275-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"124","Normal/Others","WS/MP18382/2025-2026/254276-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"125","Normal/Others","WS/MP18382/2025-2026/254277-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"126","Normal/Others","WS/MP18382/2025-2026/254278-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"127","Normal/Others","WS/MP18382/2025-2026/254279-Development of public parks","West Bengal","HOOGHLY(DISTRICT MAGISTRATE HOOGHLY_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","15-Dec-2025","17-Feb-2026","680520","Work Completed"
"128","Normal/Others","WS/MP18382/2026-2027/255896-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","17-Jul-2026","680520","Physical Inspection"
"129","Normal/Others","WS/MP18382/2026-2027/255897-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","17-Jul-2026","680520","Physical Inspection"
"130","Normal/Others","WS/MP18382/2026-2027/255898-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","17-Jul-2026","680520","Physical Inspection"
"131","Normal/Others","WS/MP18382/2026-2027/255899-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","17-Jul-2026","680520","Physical Inspection"
"132","Normal/Others","WS/MP18382/2026-2027/255900-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","20-Aug-2026","680520","Sanction"
"133","Normal/Others","WS/MP18382/2026-2027/255901-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","20-Aug-2026","680520","Sanction"
"134","Normal/Others","WS/MP18382/2025-2026/255902-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"135","Normal/Others","WS/MP18382/2025-2026/255903-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"136","Normal/Others","WS/MP18382/2025-2026/255904-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"137","Normal/Others","WS/MP18382/2025-2026/255905-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"138","Normal/Others","WS/MP18382/2025-2026/255906-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"139","Normal/Others","WS/MP18382/2025-2026/255907-Development of public parks","West Bengal","Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA)","Smt. Mamata Thakur (2024-30) (2024-2030)","Elected MP","Installation of integrated solar street lights 20 nos","29-Dec-2025","16-Mar-2026","680245","Physical Inspection"
"140","Normal/Others","WS/MP217/2025-2026/257424-Development of public parks","West Bengal","MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","Construction of Children Park with Beautification and Electrification Works Near Berhampore College, C.R. Das road, Ward No. 21 under Berhampore Municipality, Murshidabad, 742101.","06-Jan-2026","18-Feb-2026","1000000","Sanction"
"141","Normal/Others","WS/MP217/2024-2025/158717-Development of playfields and sports grounds","West Bengal","KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA)","Shri Mohammed Nadimul Haque (2024-30) (2024-2030)","Elected MP","CONSTRUCTION OF SHED OVER BOXING RING ALONG WITH ANCILLARY WORK AT 21/1, EKBALPORE LANE KOLKATA- 700023 IN WARD NO- 78, NDER BOROUGH- IX","04-Jan-2025","22-Jan-2025","500000","Sanction"
"142","Normal/Others","WS/MP893/2025-2026/168130-Development of playfields and sports grounds","West Bengal","Alipurduar(DISTRICT MAGISTRATE ALIPURDUARS_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Development of Sports Facility at Parade Ground, Alipurduar","22-Jan-2025","18-Aug-2025","999806","Sanction"
"143","Normal/Others","WS/MP893/2026-2027/265048-Development of playfields and sports grounds","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Construction of Dungrikuli Football Ground goalpost","03-Feb-2026","28-Jul-2026","70000","Sanction"
"144","Normal/Others","WS/MP893/2026-2027/265049-Development of playfields and sports grounds","West Bengal","BANKURA(DISTRICT MAGISTRATE BANKURA_IDA)","Shri Samirul Islam (2023-29) (2023-2029)","Elected MP","Construction of Polashmoni Football Ground goalpost","03-Feb-2026","28-Jul-2026","70000","Sanction"
