"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"138","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134069","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","24-Dec-2024","LUCKY ASSOCIATES","Payment Success","994317"
"139","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134070","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","24-Dec-2024","LUCKY ASSOCIATES","Payment Success","994608"
"140","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134071","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","27-Dec-2024","LUCKY ASSOCIATES","Payment Success","995348"
"141","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134072","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","26-Dec-2024","LUCKY ASSOCIATES","Payment Success","994927"
"142","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134073","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","26-Dec-2024","LUCKY ASSOCIATES","Payment Success","994814"
"143","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134076","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","996051"
"144","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134077","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","994804"
"145","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134078","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","497674"
"146","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134079","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","995505"
"147","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134080","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","497754"
"148","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134081","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","996050"
"149","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134082","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","995550"
"150","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134083","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","995796"
"151","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134084","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","993748"
"152","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134085","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","04-Mar-2025","LUCKY ASSOCIATES","Payment Success","994177"
"153","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/134086","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","05-Mar-2025","LUCKY ASSOCIATES","Payment Success","996004"
"154","Tamil Nadu","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP015/2024-2025/137855","TENKASI(DISTRICT COLLECTOR TENKASI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","25-Nov-2024","R R BUILDERS","Payment Success","2489393"
"155","Tamil Nadu","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP015/2024-2025/137856","TENKASI(DISTRICT COLLECTOR TENKASI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","25-Nov-2024","R R BUILDERS","Payment Success","2489393"
"156","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/148141","RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","29-Nov-2024","Rajesh Kannan","Payment Success","592774"
"157","Tamil Nadu","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP015/2024-2025/148142","RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","29-Nov-2024","Rajesh Kannan","Payment Success","599391"
