"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"186","Normal/Others","WS/MP015/2024-2025/134046-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street East Side in Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995995","Physical Inspection"
"187","Normal/Others","WS/MP015/2024-2025/134047-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in 3rd Street, Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","996186","Physical Inspection"
"188","Normal/Others","WS/MP015/2024-2025/134048-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Annai Therasa Street East Side in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","996138","Physical Inspection"
"189","Normal/Others","WS/MP015/2024-2025/134049-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995057","Physical Inspection"
"190","Normal/Others","WS/MP015/2024-2025/134050-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 3rd Street West Side in Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995328","Physical Inspection"
"191","Normal/Others","WS/MP015/2024-2025/134051-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Annai Therasa Street West Side in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995811","Physical Inspection"
"192","Normal/Others","WS/MP015/2024-2025/134052-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Grave Yard road in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995961","Physical Inspection"
"193","Normal/Others","WS/MP015/2024-2025/134053-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Vallalar Nagar in Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995602","Physical Inspection"
"194","Normal/Others","WS/MP015/2024-2025/134055-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Abdulkalam Street North Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995695","Physical Inspection"
"195","Normal/Others","WS/MP015/2024-2025/134056-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Vallaba Ganapathi Street East Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","996209","Physical Inspection"
"196","Normal/Others","WS/MP015/2024-2025/134057-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road East Side in Sriram Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995818","Physical Inspection"
"197","Normal/Others","WS/MP015/2024-2025/134058-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road North Side in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995768","Physical Inspection"
"198","Normal/Others","WS/MP015/2024-2025/134059-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995961","Physical Inspection"
"199","Normal/Others","WS/MP015/2024-2025/134060-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Abdulkalam Street South Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995312","Physical Inspection"
"200","Normal/Others","WS/MP015/2024-2025/134061-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road West Side in Sriram Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","996093","Physical Inspection"
"201","Normal/Others","WS/MP015/2024-2025/134062-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Abdulkalam Street in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995966","Physical Inspection"
"202","Normal/Others","WS/MP015/2024-2025/134063-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Udhayam Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","17-Oct-2024","995021","Physical Inspection"
"203","Normal/Others","WS/MP015/2024-2025/134064-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Vallaba Ganapathi Street West Side in Thinamani Nagar,Kovilpappakudi Village,Madurai District.","24-Jul-2024","13-Sep-2024","995281","Physical Inspection"
"204","Normal/Others","WS/MP015/2024-2025/134065-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Thendral Nagar in Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994379","Physical Inspection"
"205","Normal/Others","WS/MP015/2024-2025/134066-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at East Street in Rengarajapuram, Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994546","Physical Inspection"
"206","Normal/Others","WS/MP015/2024-2025/134067-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Thendral Nagar, Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","995432","Physical Inspection"
"207","Normal/Others","WS/MP015/2024-2025/134068-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Govt Primary School Road in Rengarajapuram,Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994756","Physical Inspection"
"208","Normal/Others","WS/MP015/2024-2025/134069-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Sivan Kovil Backside in Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994317","Physical Inspection"
"209","Normal/Others","WS/MP015/2024-2025/134070-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Street in Mani Nagar, Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994608","Physical Inspection"
"210","Normal/Others","WS/MP015/2024-2025/134071-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road North Side in Old Vishal Nagar,Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","995348","Physical Inspection"
"211","Normal/Others","WS/MP015/2024-2025/134072-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street Sivan Kovil Backside in Podumbu Village,Madurai District.","24-Jul-2024","13-Sep-2024","994927","Physical Inspection"
"212","Normal/Others","WS/MP015/2024-2025/134073-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Main Road South Side in Old Vishal Nagar,Podumbu Village,Madurai District..","24-Jul-2024","13-Sep-2024","994814","Physical Inspection"
"213","Normal/Others","WS/MP015/2024-2025/134076-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Ramajeyam Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","996051","Physical Inspection"
"214","Normal/Others","WS/MP015/2024-2025/134077-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Street in Kuberan Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","994804","Physical Inspection"
"215","Normal/Others","WS/MP015/2024-2025/134078-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Kuberan Nagar in K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","497674","Physical Inspection"
"216","Normal/Others","WS/MP015/2024-2025/134079-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at New AD Colony in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","995505","Physical Inspection"
"217","Normal/Others","WS/MP015/2024-2025/134080-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in New AD Colony,Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","497754","Physical Inspection"
"218","Normal/Others","WS/MP015/2024-2025/134081-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Pattalamman Kovil road North Side in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","996050","Physical Inspection"
"219","Normal/Others","WS/MP015/2024-2025/134082-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Cross Street in Pattalamman Kovil,Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","995550","Physical Inspection"
"220","Normal/Others","WS/MP015/2024-2025/134083-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Shri Alagar Andal Mandapam Back Side Street, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","995796","Physical Inspection"
"221","Normal/Others","WS/MP015/2024-2025/134084-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 1st Cross Street in Surya Nagar, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","993748","Physical Inspection"
"222","Normal/Others","WS/MP015/2024-2025/134085-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at 2nd Cross Street in Surya Nagar, Kallikudi Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","994177","Physical Inspection"
"223","Normal/Others","WS/MP015/2024-2025/134086-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Dharmar (2022-28) (2022-2028)","Elected MP","Providing Bituminous macadam road at Pattalamman Kovil road South Side in Solampatti, K.Vellakulam Village, Madurai District. ( Sc Area )","24-Jul-2024","13-Sep-2024","996004","Physical Inspection"
"224","Normal/Others","WS/MP163/2024-2025/136091-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 1st street East Side in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","995929","Physical Inspection"
"225","Normal/Others","WS/MP163/2024-2025/136092-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 1st   Cross street in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","995487","Physical Inspection"
"226","Normal/Others","WS/MP163/2024-2025/136093-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at   4th street   East side in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","996598","Physical Inspection"
"227","Normal/Others","WS/MP163/2024-2025/136094-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 2nd Cross street in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","996235","Physical Inspection"
"228","Normal/Others","WS/MP163/2024-2025/136095-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 3rd Cross street in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","21-Nov-2024","995151","Physical Inspection"
"229","Normal/Others","WS/MP163/2024-2025/136096-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 9th street Extension North side in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996418","Physical Inspection"
"230","Normal/Others","WS/MP163/2024-2025/136097-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 1st street West side in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","996730","Physical Inspection"
"231","Normal/Others","WS/MP163/2024-2025/136098-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 4th Cross street in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","995587","Physical Inspection"
"232","Normal/Others","WS/MP163/2024-2025/136099-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 4th street West  side  in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996511","Physical Inspection"
"233","Normal/Others","WS/MP163/2024-2025/136100-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at 9th street Extension South Side in Meenakshi Garden in Mathur Village, Madurai District.","17-Aug-2024","20-Nov-2024","996353","Physical Inspection"
"234","Normal/Others","WS/MP163/2024-2025/136103-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 1 st street East side in  Nethaji Nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996307","Physical Inspection"
"235","Normal/Others","WS/MP163/2024-2025/136104-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road  at Main Road East Side in Nethaji Nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996781","Physical Inspection"
"236","Normal/Others","WS/MP163/2024-2025/136105-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 2nd  street in  Nethaji Nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","995396","Physical Inspection"
"237","Normal/Others","WS/MP163/2024-2025/136106-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road from Prinvipal streetto Roayal Garden Road in Karruppayurani Village, Madurai District.","17-Aug-2024","21-Nov-2024","1000000","Physical Inspection"
"238","Normal/Others","WS/MP163/2024-2025/136107-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 3rd street in  Nethaji Nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996708","Physical Inspection"
"239","Normal/Others","WS/MP163/2024-2025/136108-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at Main Road West side in Nethaji Nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996543","Physical Inspection"
"240","Normal/Others","WS/MP163/2024-2025/136109-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at  Serveice road in Front of Dwarka Palace Karruppayurani Village, Madurai District.","17-Aug-2024","21-Nov-2024","999800","Physical Inspection"
"241","Normal/Others","WS/MP163/2024-2025/136110-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 4th street in  Nethaji Nagar, Arumbanur Village, Madurai District","17-Aug-2024","21-Nov-2024","996322","Physical Inspection"
"242","Normal/Others","WS/MP163/2024-2025/136111-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road from Dwarka Palace to Principal street in  Karruppayurani Village, Madurai District.","17-Aug-2024","21-Nov-2024","1000000","Work Completed"
"243","Normal/Others","WS/MP163/2024-2025/136112-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 1st street West side in Nethaji nagar, Arumbanur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996895","Physical Inspection"
"244","Normal/Others","WS/MP163/2024-2025/136113-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at Main Road East side in Tirumalai Garden, Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996829","Physical Inspection"
"245","Normal/Others","WS/MP163/2024-2025/136114-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 1st Cross street Tirumalai Garden, Mathur Village, Madurai District.","17-Aug-2024","30-Dec-2024","995540","Physical Inspection"
"246","Normal/Others","WS/MP163/2024-2025/136115-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 2nd Cross street Tirumalai Garden, Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996759","Physical Inspection"
"247","Normal/Others","WS/MP163/2024-2025/136116-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 3rd Cross street Tirumalai Garden, Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996541","Physical Inspection"
"248","Normal/Others","WS/MP163/2024-2025/136117-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at Main Road West side in Tirumalai Garden, Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996151","Physical Inspection"
"249","Normal/Others","WS/MP163/2024-2025/136118-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 2nd Cross street in 9th street Extension in Meenakshi Garden, Mathur Village, Madurai District.","17-Aug-2024","30-Dec-2024","995661","Physical Inspection"
"250","Normal/Others","WS/MP163/2024-2025/136119-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 3rd Cross street in 9th street Extension in Meenakshi Garden, Mathur Village, Madurai District.","17-Aug-2024","21-Nov-2024","995970","Physical Inspection"
"251","Normal/Others","WS/MP163/2024-2025/136120-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 5th Cross street in Meenakshi Garden, Mathur Village, Madurai District.","17-Aug-2024","19-Nov-2024","996064","Physical Inspection"
"252","Normal/Others","WS/MP163/2024-2025/136121-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 6th Cross street in Meenakshi Garden, Mathur Village, Madurai District.","17-Aug-2024","21-Nov-2024","996150","Physical Inspection"
"253","Normal/Others","WS/MP163/2024-2025/136122-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam road at 4th Cross street in 9th street Extension in Meenakshi Garden, Mathur Village, Madurai District.","17-Aug-2024","18-Nov-2024","996742","Physical Inspection"
"254","Normal/Others","WS/MP163/2024-2025/136123-Construction of roads, link roads, pathways or any other road with or without drainage system","Tamil Nadu","MADURAI(DISTRICT COLLECTOR MADURAI_IDA)","Shri R. Girirajan (2022-28) (2022-2028)","Elected MP","Providing Bituminous Macadam Road at Bharathiyar 8th street in Karadipatti Village, Madurai District.","17-Aug-2024","21-Nov-2024","997665","Physical Inspection"
