"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1","Normal/Others","NA-Purchase of vans and buses for educational institutions","Jharkhand","DEOGHAR(DEPUTY COMMISSIONER DEOGHAR_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Provision of one school vehicle (bus) to Uma Nalini Brahma Saraswati Vidya Mandir, Kunda, affiliated with Vidya Vikas Samiti, a registered institution in Jharkhand, under Deoghar District.","09-Oct-2025","2600000","NA"
"2","Normal/Others","WS/MP081/2023-2024/7131-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","DHANBAD(DEPUTY COMMISSIONER DHANBAD_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from kusum vihar phase-2 main road towards shri Ram Mandir, Dhanbad","30-Jul-2023","1000000","09-Jan-2024"
"3","Normal/Others","WS/MP081/2024-2025/135502-Construction of common work sheds/ common covered sitting area","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Beautification of statue of Binod Bihari Mahto in ramdih village, kandra panchayat of chas block under bokaro district","12-Aug-2024","700000","30-Sep-2024"
"4","Normal/Others","WS/MP081/2023-2024/1811-Construction of community centers and community halls","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of multipurpose hall in M.B.D. college kauria, chandankyari","29-Jun-2023","1000000","16-Feb-2024"
"5","Normal/Others","WS/MP18349/2025-2026/216459-Construction of community centers and community halls","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a Shed Bhawan for public use in village Bundu of Panchayat Bundu of Petarwar block under Bokaro District.","30-Jul-2025","1000000","18-Sep-2025"
"6","Normal/Others","WS/MP081/2023-2024/1814-Development of public parks","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of shaheed smarak and wall of honor in surya sarowar sah tiranga park,ward no.-12, sector-1 bokaro steel","29-Jun-2023","1200000","16-Feb-2024"
"7","Normal/Others","WS/MP081/2024-2025/133865-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of boundary wall and gate of the old pond garden in Kuchu village under Ormanjhi block.","21-Jul-2024","1450000","21-Aug-2024"
"8","Repair and Renovation","WS/MP007/2024-2025/138931-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Renovation of Saheed Nirmal Mahto Chowk under ward-19","04-Sep-2024","150000","15-Oct-2024"
"9","Repair and Renovation","WS/MP007/2025-2026/219592-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification work near Sarna Sthal located in Purani Ranchi under  Ward No. 21","17-Jul-2025","315800","06-Oct-2025"
"10","Normal/Others","WS/MP007/2025-2026/240578-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification Work near Sarna Sthal in Pahaari Tola under  Ward No. 29","07-Oct-2025","689450","27-Nov-2025"
"11","Repair and Renovation","WS/MP007/2026-2027/277197-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification and fixing of Granite near Abdul Hamid Chowk under Ward No. 16.","28-Apr-2026","325000","14-May-2026"
"12","Repair and Renovation","WS/MP007/2026-2027/277198-Development of public parks","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification and fixing of Granite near Nirmal Mahto Chowk under Ward No. 19.","28-Apr-2026","225000","14-May-2026"
"13","Normal/Others","WS/MP007/2024-2025/138925-Fitting of Sitting RCC Benches in Public Places","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of R.C.C Bench at different area of Ranchi City","04-Sep-2024","1000000","15-Oct-2024"
"14","Normal/Others","WS/MP007/2024-2025/138926-Fitting of Sitting RCC Benches in Public Places","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of R.C.C Bench at different area of Ranchi City","04-Sep-2024","500000","15-Oct-2024"
"15","Normal/Others","WS/MP007/2025-2026/258624-Fitting of Sitting RCC Benches in Public Places","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of RCC bench in different places Under Wadr 18 Ranchi Urban Area.","11-Jan-2026","1000000","25-Mar-2026"
"16","Normal/Others","WS/MP007/2026-2027/277196-Fitting of Sitting RCC Benches in Public Places","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of RCC Bench at different places of Ward No. 26,27,28,29 and 30 under Ranchi Urban Area.","28-Apr-2026","500000","14-May-2026"
"17","Normal/Others","WS/MP007/2025-2026/219589-Security gates in streets/public place for safety purpose","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction Of Stairs in Purani Ranchi Bada Talaab Chatt Ghat under  Ward No. 21","17-Jul-2025","785000","07-Aug-2025"
"18","Repair and Renovation","WS/MP007/2025-2026/219590-Security gates in streets/public place for safety purpose","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification Work near Sarna Sthal at Irgu Toli under Ward No. 27","17-Jul-2025","565000","06-Oct-2025"
"19","Normal/Others","WS/MP18349/2025-2026/207087-Street lights","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Installation of high mast lights and street lights in the lane inside Sai City beside Sai Dham of Ward no. 38 of the urban area under Ranchi district.","07-Jun-2025","300000","16-Jun-2025"
"20","Normal/Others","WS/MP007/2025-2026/258625-Street lights","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of Solar Street Light in different places under Ward 18 Ranchi Urban Area.","12-Jan-2026","744000","25-Mar-2026"
"21","Normal/Others","WS/MP18349/2026-2027/279954-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a PCC road and Drain from the house of Arvind Mahto towards the house of Vivekanand Keshri at Pithoria- Thakurgaon Main Road in Panchayat Pithoria of Kanke Block under Ranchi District.","28-May-2026","950000","06-Jul-2026"
"22","Normal/Others","WS/MP18349/2026-2027/279957-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Remaining Work  on the PCC Road at Dumkum Tola, Sithio Village of Sithio Panchayat of Namkum Block under Ranchi District.","28-May-2026","800000","06-Jul-2026"
"23","Normal/Others","WS/MP081/2026-2027/280743-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Paver Block pathway from Anuj Kumar house towards Sekhar Sinha ji house in village Dahu marang taand under Barwe panchayat, ormanjhi ranchi","15-May-2026","600000","26-May-2026"
"24","Normal/Others","WS/MP081/2026-2027/280744-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Paver Block pathway from Abhay Sinha ji house towards Pal ji house in Sundar nagar mohalla, Getlatu, Kedal, Kanke","15-May-2026","1000000","26-May-2026"
"25","Normal/Others","WS/MP007/2025-2026/226849-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Chabutra Gosner Middle School Ward 15 under Ranchi Urban Area.","13-Aug-2025","240000","22-Aug-2025"
"26","Normal/Others","WS/MP007/2025-2026/226850-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near the main gate of Bernawas Hospital Ward 15 under Ranchi Urban Area.","13-Aug-2025","240000","22-Aug-2025"
"27","Normal/Others","WS/MP007/2025-2026/226853-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Shed, Platform and Paver block laying in Line Tank Road, Gopalganj Chadri, Near Hargadi, Masna Ward No 18 under Ranchi Urban area.","13-Aug-2025","430000","22-Aug-2025"
"28","Normal/Others","WS/MP007/2025-2026/240581-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block in multiple lanes of Kumhar Toli Kathar Kocha under Ward No. 29","07-Oct-2025","741570","27-Nov-2025"
"29","Normal/Others","WS/MP007/2025-2026/240582-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block in multiple lanes of Basti near Sukhdeo Nagar Thana under Ward No.28","07-Oct-2025","657660","27-Nov-2025"
"30","Normal/Others","WS/MP007/2025-2026/240593-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Paver block laying work near Akhara Tangra Toli Piska More  in Ward No. 31 under Ranchi urban area.","07-Oct-2025","460000","13-Oct-2025"
"31","Normal/Others","NA-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver block in Colony in front of the old Municipal Corporation Ward No. 18, Ranchi Urban Area.","23-Dec-2025","650000","NA"
"32","Normal/Others","NA-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block near Millat Academy School at Ward No. 23","25-May-2026","510000","NA"
"33","Normal/Others","WS/MP081/2023-2024/1815-Construction of culverts and bridges","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of RCC puliya and guardwall in village darha, Rahe,Ranchi","29-Jun-2023","1497000","04-Jan-2024"
"34","Normal/Others","WS/MP081/2025-2026/221244-Construction of culverts and bridges","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of drain with cover in Nakwa Toli of Ormanjhi Panchayat Under Ormanjhi Block","23-Jul-2025","150000","11-Aug-2025"
"35","Normal/Others","WS/MP081/2024-2025/133862-Construction of public staircase/ stair ghat for public convenience","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of stepped bathing ghat in Oyna village of Chandwe Panchayat under Kanke block.","21-Jul-2024","700000","21-Aug-2024"
"36","Normal/Others","WS/MP081/2024-2025/133875-Construction of public staircase/ stair ghat for public convenience","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of staircase and bathing ghat in village Guru under Ormanjhi block","21-Jul-2024","700000","21-Aug-2024"
"37","Normal/Others","WS/MP18349/2024-2025/162574-Construction of public staircase/ stair ghat for public convenience","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of Stairs and Bathing Sidhi ghat in village Sandi , Panchayat- Charu, of Ormanjhi block under Ranchi District","30-Dec-2024","730000","03-Mar-2025"
"38","Normal/Others","WS/MP081/2025-2026/228768-Setting up of Early Warning Systems for effective disaster mitigation","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Installation of lightning conductor in Charu and Nagdu, Ormanjhi","24-Aug-2025","100000","10-Oct-2025"
"39","Normal/Others","WS/MP081/2023-2024/1787-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of bathing ghat in bageecha talab at patgain village under kanke prakhand","29-Jun-2023","500000","26-Sep-2023"
"40","Normal/Others","WS/MP081/2023-2024/1791-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of bathing ghat in charkapakhan pond in mahuwadhipa, kuchu village under Ormanjhi block","29-Jun-2023","500000","26-Sep-2023"
"41","Normal/Others","WS/MP081/2023-2024/2097-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of bathing ghat in pahan toli, argora ward no. 35 in ranchi nagar nigam","02-Jul-2023","500000","26-Sep-2023"
"42","Normal/Others","WS/MP081/2025-2026/215286-Renovation of ponds and lakes","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of bathing ghat in Bari Tola pond of Chandwe Panchayat under Kanke block","06-Jul-2025","1000000","11-Aug-2025"
"43","Normal/Others","WS/MP18349/2025-2026/241279-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a PCC road near Jagannath Apartment, Gutwa, behind Pundag T.O.P. in Lalgutwa village of Lalgutwa Panchayat of Nagri Block under Ranchi District.","09-Oct-2025","1450000","20-Dec-2025"
"44","Normal/Others","WS/MP18349/2025-2026/241280-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a paver block road from the house of Deepak Kumar Sinha towards the boundary of Ranjit Kumar at Battery Factory, Chaybagan village of Mahilong Panchayat of Namkum Block under Ranchi District.","09-Oct-2025","425000","20-Dec-2025"
"45","Normal/Others","WS/MP081/2023-2024/48700-Construction of footpaths and pedestrian ways","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","paver block work in 7000 sq ft area","10-Nov-2023","500000","21-Dec-2023"
"46","Normal/Others","WS/MP081/2024-2025/138125-Construction of buildings for sports facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Remaining work of construction of shed of shooting range sports complex at Saraswati Shishu mandir dhurwa, Ranchi.","01-Sep-2024","1450000","28-Jan-2025"
"47","Normal/Others","WS/MP007/2026-2027/277195-Lighting of public spaces","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Installation of Solar Street Light at different places of Ward No. 18,26,27,28,29 and 30 under Ranchi Urban Area.","28-Apr-2026","446400","26-May-2026"
"48","Normal/Others","WS/MP18349/2025-2026/207064-Establishing public ground water recharging facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a guard wall near the pond in Gonda town of ward no. 01 Kanke dam eastern part of the urban area under Ranchi district.","07-Jun-2025","1300000","16-Jun-2025"
"49","Normal/Others","WS/MP18349/2025-2026/207072-Establishing public ground water recharging facilities","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a Guard wall at the Chhath pond in village Getalsud of panchayat Getalsud of Angara block under Ranchi district.","07-Jun-2025","1495000","16-Jun-2025"
"50","Normal/Others","WS/MP081/2023-2024/1761-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Aghnu Bhagat’s house towards Gowardhan Yadav’s house in Banganwa Village under Burmu Block","29-Jun-2023","500000","26-Sep-2023"
"51","Normal/Others","WS/MP081/2023-2024/1764-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Sikidiri main road towards Sandi under Ormanjhi Block","29-Jun-2023","400000","26-Sep-2023"
"52","Normal/Others","WS/MP081/2023-2024/1770-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Paver Block Road from Balku Sahu’s house towards Rajendra Ram’s house in Hochar village under Kanke Block","29-Jun-2023","400000","26-Sep-2023"
"53","Normal/Others","WS/MP081/2023-2024/1771-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Saryu Yadav’s house in towards direction in Patgain village under Kanke Block.","29-Jun-2023","400000","26-Sep-2023"
"54","Normal/Others","WS/MP081/2023-2024/1772-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Paver Block Road towards Malang way in Tiko Toli village under Mandar Block","29-Jun-2023","500000","26-Sep-2023"
"55","Normal/Others","WS/MP081/2023-2024/1773-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Ramnivas’ house in towards direction at Tilta Chowk Ganpati Nagar Ring Road under Ratu Block","29-Jun-2023","1000000","26-Sep-2023"
"56","Normal/Others","WS/MP081/2023-2024/1775-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Paver Block Road from Kishun Mahto’s house in towards direction at Beniyajara in Bongaibeda under Angada Block","29-Jun-2023","300000","26-Sep-2023"
"57","Normal/Others","WS/MP081/2023-2024/1776-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","From Shasanbeda black road towards Bablu Mahto’s house in Rajadera panchayat under Angada Block","29-Jun-2023","300000","26-Sep-2023"
"58","Normal/Others","WS/MP081/2023-2024/1777-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Pramod Kumar’s house towards Shivlal Mahto’s house at Bedwari Jhatni Tungri under Angada Block.","29-Jun-2023","300000","26-Sep-2023"
"59","Normal/Others","WS/MP081/2023-2024/1778-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","????? ??????? ??????? ????? ?????? ???? ??? ?????? ???? ?? ?? ?? ???? ???? ?? ?? ?? ?? ???? ????? ?? ????????","29-Jun-2023","300000","26-Sep-2023"
"60","Normal/Others","WS/MP081/2023-2024/1780-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC Road at Shri Ganesh Vihar Madhukam of Ranchi Municipal Corporation ward no 34","29-Jun-2023","400000","18-Nov-2023"
"61","Normal/Others","WS/MP081/2023-2024/1781-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road at Vrindavan colony, Mauja – Ulatu, lying in between Chandwe chowk and Pithoriya under Kanke Block","29-Jun-2023","500000","26-Sep-2023"
"62","Normal/Others","WS/MP081/2023-2024/1783-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from National Highway towards Tilta at Tilta village under Ratu block","29-Jun-2023","500000","26-Sep-2023"
"63","Normal/Others","WS/MP081/2023-2024/1785-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from pithoriya main road towards bageecha at Marwa village under kanke prakhand","29-Jun-2023","500000","26-Sep-2023"
"64","Normal/Others","WS/MP081/2023-2024/1789-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in babro village from chipra main road towards bandhna oraon house under nagri block.","29-Jun-2023","500000","26-Sep-2023"
"65","Normal/Others","WS/MP081/2023-2024/1792-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in new shastri nagar madhukam road number -2 in ward no. 28 under ranchi nagar nigam","29-Jun-2023","500000","26-Sep-2023"
"66","Normal/Others","WS/MP081/2023-2024/1796-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in simaliya panchayat from sankar chowk towards Simran general store under hatia vidhansabha","29-Jun-2023","500000","26-Sep-2023"
"67","Normal/Others","WS/MP081/2023-2024/1797-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from ajay gupta house towards Mahesh prasad house near ITBP,ringh road under kanke block","29-Jun-2023","500000","26-Sep-2023"
"68","Normal/Others","WS/MP081/2023-2024/4485-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from rakesh Choudhary house towards sant kumar house via pro. Kapil prasad house in ward no. 34, bajra,Ranchi","18-Jul-2023","500000","26-Sep-2023"
"69","Normal/Others","WS/MP081/2023-2024/4486-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in sai vihar colony, jhiri, chatakpur under ratu block","18-Jul-2023","500000","26-Sep-2023"
"70","Normal/Others","WS/MP081/2023-2024/4488-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from DAV school main road towards divyadivyang school in sukurhuttu utari under kanke block","18-Jul-2023","500000","26-Sep-2023"
"71","Normal/Others","WS/MP081/2023-2024/4489-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road from Ranibagh colony towards B.R. das house in tetri village under namkum block","18-Jul-2023","500000","26-Sep-2023"
"72","Normal/Others","WS/MP081/2023-2024/4490-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block road from ram nagar sant charls school main road towards fulmati devi house in ward no. 54,  Ranchi","18-Jul-2023","500000","26-Sep-2023"
"73","Normal/Others","WS/MP081/2023-2024/4491-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of paver block road from tender heart school towards uma shankar paul house in ward no. 53 Ranchi","18-Jul-2023","1000000","26-Sep-2023"
"74","Normal/Others","WS/MP081/2025-2026/190472-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in Misir Gonda area from kundan singh ji house towards vinay varma ji house","10-Apr-2025","500000","02-May-2025"
"75","Normal/Others","WS/MP081/2025-2026/190473-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of PCC road in Booti area from keshav prabha mahto house towards fhagu prajapati house","10-Apr-2025","500000","02-May-2025"
"76","Normal/Others","WS/MP007/2025-2026/193595-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block in Tetar Kocha Hindpiri ward no-26 at under Ranchi City.","22-Apr-2025","540000","16-May-2025"
"77","Normal/Others","WS/MP007/2025-2026/193602-Construction of roads, link roads, pathways or any other road with or without drainage system","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Laying of Paver Block Near Elizabeth High School in ward no-15 at under Ranchi City.","22-Apr-2025","600000","16-May-2025"
