"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"70","Normal/Others","WS/MP086/2025-2026/255710-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of concrete road at Bangalore, Yelahanka talluk, Hesaraghatta hobali, Tarabanahalli Kumbarahalli Border road Lakshmipathi home to bairanna Land","27-Dec-2025","500000","24-Feb-2026"
"71","Normal/Others","WS/MP086/2025-2026/255726-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Concrete road at Bangalore, Yelahanka Taluk, Hesaraghatta hobali, Kumbarahalli border road 1st cross","27-Dec-2025","500000","24-Feb-2026"
"72","Normal/Others","WS/MP086/2025-2026/255728-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of concrete road at Bangalore, Yelahanka talluk, Hesaraghatta Hobali, Kasaghattapura grama Panchayath, Narayanappa Home to Ramanjaneya Home","27-Dec-2025","499448","24-Feb-2026"
"73","Normal/Others","WS/MP086/2025-2026/255730-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of concrete road at Bangalore, Yelahanka Talluk, Hesaraghatta hobali, Hurulichikkanahalli grama panchayath, Tarabanahalli pipe line road to Shreedhar home","27-Dec-2025","499448","25-Feb-2026"
"74","Normal/Others","WS/MP086/2026-2027/263791-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bengaluru District, North Talluk, Dasanapura Hobali, Kuduregere grama, Narayanadhama main road to Kere road, Concrete road work","31-Jan-2026","500000","19-Jun-2026"
"75","Normal/Others","WS/MP086/2026-2027/263795-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore District, Yelahanka Talluk, Hesaraghatta hobali, Tarabanahalli kumbarahalli road, Nagesh home to Nandakumar home","31-Jan-2026","500000","19-Jun-2026"
"76","Normal/Others","WS/MP086/2025-2026/159379-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work behind Yallappanapalya Village Bus Stand, Bangalore South Taluk, Bangalore urban","17-Dec-2024","499784","09-Apr-2025"
"77","Normal/Others","WS/MP086/2025-2026/159380-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work in front of Yellappanapallya Milk Producers Association, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","499327","09-Apr-2025"
"78","Normal/Others","WS/MP086/2025-2026/159382-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development works near Maramma temple at Yallappanapalya village, Bangalore South taluk, Bangalore Urban district.","17-Dec-2024","498202","09-Apr-2025"
"79","Normal/Others","WS/MP086/2025-2026/159383-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work in Yallappanapalya Village, Bangalore South Taluk, Bangalore Urban District","17-Dec-2024","499327","09-Apr-2025"
"80","Normal/Others","WS/MP086/2025-2026/159385-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Yallappanapalya village main road to Raju's house, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","499054","09-Apr-2025"
"81","Normal/Others","WS/MP086/2025-2026/159386-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Raju's house to Ramakka's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","499509","09-Apr-2025"
"82","Normal/Others","WS/MP086/2025-2026/159390-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Raju's house to Lingaya's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk.","17-Dec-2024","498972","09-Apr-2025"
"83","Normal/Others","WS/MP086/2025-2026/159394-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development Work in Bangalore Urban District, Bangalore South Taluk, Kempagondanahalli Village Main Road to Majeed House Road","17-Dec-2024","499109","09-Apr-2025"
"84","Normal/Others","WS/MP086/2025-2026/159395-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Ratnamma house to Bairamma house in Yallappanapalya village, Bangalore Urban district, Bangalore South taluk.","17-Dec-2024","499587","09-Apr-2025"
"85","Normal/Others","WS/MP086/2025-2026/170925-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road at 9th main, 40th mainroad, ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","499201","21-Jun-2025"
"86","Normal/Others","WS/MP086/2025-2026/172339-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road at Yellappanapalya village, Mehaboob house near, Bangalore south, Bangalore","04-Feb-2025","499634","05-Apr-2025"
"87","Normal/Others","WS/MP086/2025-2026/209979-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from 12th main road obayya home to muralidhar home at ward no. 178, Bangalore Urban, Jayanagar vidhansabha constituency","18-Jun-2025","499494","06-Mar-2026"
"88","Normal/Others","WS/MP086/2025-2026/209981-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of footpath at muneshwara swamy layout, ward no.148, Bangalore BTM constituency","18-Jun-2025","499225","19-Dec-2025"
"89","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of road from Chikkabanavara lake government drainage at bangalore district, Yelahanka Talluk, Hesaraghatta hobali","22-Jul-2026","500000","NA"
"90","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore Distrct, Yelahanka talluk, Hesarghatta hobali, Kumbarahalli, Tarabanahalli government oni","23-Jul-2026","500000","NA"
"91","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, Hesaraghatta hobali, kumbarahalli sampat kumar home to narasimaiah home","23-Jul-2026","500000","NA"
"92","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, Kumbarahalli nakashi road to MES pipeline","23-Jul-2026","500000","NA"
"93","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, narasimhamurthy home to krishnamurthy home","23-Jul-2026","500000","NA"
"94","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, Kumbarahalli harsha home to Narayanappa home","23-Jul-2026","500000","NA"
"95","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, Pipeline road to sundar raj home","23-Jul-2026","500000","NA"
"96","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, ST. anthony church to siddarooda mata","23-Jul-2026","500000","NA"
"97","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, basavaraju home to Krishnamurthi home","23-Jul-2026","500000","NA"
"98","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, Prakash home to Hanumayya home","23-Jul-2026","500000","NA"
"99","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesarghatta hobali, Nagaraju home to Manjunath home","23-Jul-2026","500000","NA"
"100","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at  Bangalore district, Yelahanka taluk, hesarghatta hobali, Jaganath home to rajanna farm","23-Jul-2026","500000","NA"
"101","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Bangalore district, Yelahanka taluk, hesaraghatta hobali, Krishnappa home to nandakumar home","23-Jul-2026","500000","NA"
"102","Normal/Others","WS/MP086/2025-2026/171330-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Narasimhaiah","01-Feb-2025","499403","05-Apr-2025"
"103","Normal/Others","WS/MP086/2025-2026/171364-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Anjanappa","01-Feb-2025","499403","05-Apr-2025"
"104","Normal/Others","WS/MP086/2025-2026/171371-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Lokesh","01-Feb-2025","499403","05-Apr-2025"
"105","Normal/Others","WS/MP086/2025-2026/159590-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work near Koramangala Jyothinivas College under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","499406","05-Apr-2025"
"106","Normal/Others","WS/MP086/2025-2026/159592-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala 19th main road to Udupi Sagar Hotel in Bangalore City District, BTM Assembly Constituency.","18-Dec-2024","499470","05-Apr-2025"
"107","Normal/Others","WS/MP086/2025-2026/159593-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala NJV Main Road to KHB Sports Village in Bangalore City District, BTM Assembly Constituency","18-Dec-2024","499470","05-Apr-2025"
"108","Normal/Others","WS/MP086/2025-2026/159595-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work from Koramangala Good Vibe Venture to PMR Memorial Trust under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","499535","05-Apr-2025"
"109","Normal/Others","WS/MP086/2025-2026/159602-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","BInstallation of street light around Prestige Pine Wood playground at Bangalore City District, Koramangala under BTM Assembly Constituency,","18-Dec-2024","499470","05-Apr-2025"
"110","Normal/Others","WS/MP086/2025-2026/230200-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of high mask light at bangalore north talluk, tore nagasandra village","29-Aug-2025","497323","20-Dec-2025"
"111","Normal/Others","WS/MP086/2025-2026/227476-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of high mask light at bangalore urban, Bangalore North talluk, heggadadevanapura village","18-Aug-2025","497323","25-Feb-2026"
"112","Normal/Others","WS/MP086/2025-2026/227461-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at Bengaluru north talluk, hosahalli village","18-Aug-2025","497323","06-Mar-2026"
"113","Normal/Others","WS/MP086/2025-2026/170914-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 13th cross to 13 A cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","499567","09-Apr-2025"
"114","Normal/Others","WS/MP086/2025-2026/170915-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 13A cross to 14th cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","499341","09-Apr-2025"
"115","Normal/Others","WS/MP086/2025-2026/170916-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 14th cross to 14 A cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","498956","09-Apr-2025"
"116","Normal/Others","WS/MP086/2025-2026/161184-Construction of culverts and bridges","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge near chitradurga district, challakere taluk, nayakanahatti hobali, obayanahatti village","24-Dec-2024","490000","03-Jul-2025"
"117","Normal/Others","WS/MP086/2025-2026/161185-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of roads from talakunayakanahatti to obayanahatti village, in chitradurga district, challakere talluk, nayakanahatti hobli","24-Dec-2024","490000","03-Jul-2025"
"118","Normal/Others","WS/MP086/2025-2026/227349-Construction of community centers and community halls","Karnataka","DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of sabha bhavan at dharwad district,dharwad talluk, devarahubli village, asti no 478","16-Aug-2025","800000","20-Aug-2025"
"119","Normal/Others","WS/MP086/2025-2026/172338-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Samudaya Bhavana at Mallinatha Pura Grama, Ramanathapura Hobali, Arakalagud Taluk, Hassan District.","04-Feb-2025","500000","29-Dec-2025"
"120","Normal/Others","NA-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Belavadi and Mallekoppal Main road to Basappana Gudi road at Doddamagge Hobali, Arkalagud Talluk, Hassan District","05-Mar-2026","500000","NA"
"121","Normal/Others","WS/MP086/2025-2026/172336-Providing drains and gutters for public drainage","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete drainage from Pundu house to Masale Puttegowda house at Belavadi Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","500000","29-Dec-2025"
"122","Normal/Others","WS/MP086/2025-2026/172305-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Basavapattana and Belavadi main road to Karahally Channayya and Gare Jayanna house at Belavadi Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","500000","29-Dec-2025"
"123","Normal/Others","WS/MP086/2025-2026/172334-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Thattavalu main road to Siddanakatti at Tattavalu Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","500000","29-Dec-2025"
"124","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of concrete road from main road of Navile village to Ramakrishnegouda property at Hassan District, Arakalagudu Talluk, Kattepura Grama Panchayath","28-Jun-2025","500000","NA"
"125","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of road from Ramakrishnegouda property to kaluve at Hassan district, Arakalagudu talluk, Navile village, Kattepura Grama Panchayath","28-Jun-2025","500000","NA"
"126","Normal/Others","WS/MP086/2025-2026/174496-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road from the village of Navile to Prabhakar house at Kattepura Grama Panchayat, Arakalagud Talluk, Hassan district","08-Feb-2025","500000","02-Mar-2026"
"127","Normal/Others","WS/MP086/2025-2026/174500-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road Ashokanna Site to Nale at Mallinathapura Village, Kattepura Grama Panchayath, Arakalagud Talluk, Hassan district","08-Feb-2025","500000","02-Mar-2026"
"128","Normal/Others","WS/MP086/2025-2026/174503-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete road from Puttaswamygouda site to Basssappanagudi at Mallinathapura village, Kattepura Grama Panchayath, Arakalagud Talluk, Hasan district","08-Feb-2025","500000","02-Mar-2026"
"129","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road Hassan district, Arakalagud Talluk, Kattepura Grama Panchayath","20-May-2026","500000","NA"
"130","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road from Mallinathapura village to Nagaraju Tota at Hassan District, Arakalagud talluk , Kattepura Grama Panchayath","20-May-2026","500000","NA"
"131","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from gangoor grama panchayath main road to tammanna home at hassan district, arakalagudu talluk","28-Oct-2025","500000","NA"
"132","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from gangoor grama panchayath main road to shivanna home at hassan district, arakalagudu talluku","28-Oct-2025","500000","NA"
"133","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road from Mallinathapura village to Prabhakar home at Hassan District, Arkalagudu talluk, Kattepura grama panchayath","05-Mar-2026","500000","NA"
"134","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road from Mallinathapura village to Haraduru Nayak Land at Hassan District, Arakalagudu talluk, Kattepura grama panchayath","05-Mar-2026","500000","NA"
"135","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Belavadi Venkategowdana Sannegowda house to patel Anneyappa land and Koratigere main road at Doddamagge Hobali Arakalagud talluk, Hassan District","05-Mar-2026","500000","NA"
"136","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Hassan District, Arakalagud talluk, Konanur Hobali, towards the land of Nagendra","11-Jul-2026","500000","NA"
"137","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of concrete road at Hassan District, Arakalagud taluk, Konanur hobali, Kolavai hanta Nale","11-Jul-2026","500000","NA"
"138","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road Sidlapara Ramanna Home to Pidke nagar Home at Mandya District Maddur Talluk, Agaturu Hobali, Yaraganahalli VIllage","20-May-2026","500000","NA"
"139","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete road at Mandya District, Maddur Taluk, Yaraganahalli village from Mugannara Appaji home to Sidlappara Shivalingamma home","11-Jul-2026","500000","NA"
"140","Normal/Others","NA-Construction of rooms and halls in school and colleges","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of junior primary school at Mandya district, mandya taluk, Mayappanahalli village, Basaralu Hobali","04-Jul-2025","500000","NA"
"141","Normal/Others","WS/MP086/2026-2027/209969-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of kanaka bhavan at Mandya District,Mandya Talluk, Basaralu Village","18-Jun-2025","500000","22-Jul-2026"
