"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP138/2025-2026/23246-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Adibasi Sahi Village Community Center at Warn No. 11, Block Badamba, Village Jhajia,","19-Sep-2023","08-May-2025","100000","Sanction"
"2","Normal/Others","WS/MP138/2025-2026/23247-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Village Mandap Community Center Ward No. 9, Block Badamba, Village Jhajia","19-Sep-2023","08-May-2025","100000","Sanction"
"3","Normal/Others","WS/MP138/2025-2026/23249-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Jagannath Seva Sangha Community Center at Nuasahi, Block Badamba, Village Sankhamery","19-Sep-2023","08-May-2025","150000","Sanction"
"4","Normal/Others","WS/MP138/2023-2024/23251-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Nuasolabandha Community Center, Block Narsinghpur, Village Champerwar","19-Sep-2023","04-Dec-2023","250000","Sanction"
"5","Normal/Others","WS/MP138/2023-2024/23252-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Jawan Community Center, Block Narsinghpur Village Paikapadapatana","19-Sep-2023","04-Dec-2023","200000","Sanction"
"6","Normal/Others","WS/MP138/2023-2024/23253-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Laudi Mandap Community Center, Block Narsinghpur Village Rushipada","19-Sep-2023","04-Dec-2023","100000","Physical Inspection"
"7","Normal/Others","WS/MP138/2023-2024/23254-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of R.K. Mahila Community Center at Lakyanagar, Block Narsinghpur Village Regeda","19-Sep-2023","04-Dec-2023","150000","Sanction"
"8","Normal/Others","WS/MP138/2023-2024/23255-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Gramya Cultural Center Community Center, Naupalli, Block Narsinghpur Village Kakudia","19-Sep-2023","04-Dec-2023","150000","Sanction"
"9","Normal/Others","WS/MP138/2023-2024/69149-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Meditation Room for Yoga & Music Learning Centre at Municipal High School, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","24-Dec-2023","24-Jan-2024","1000000","Sanction"
"10","Normal/Others","WS/MP138/2023-2024/72141-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Board Room of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","24-Jan-2024","1000000","Sanction"
"11","Normal/Others","WS/MP138/2023-2024/72142-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Hobby & Training Center of Women’s Capacity Building Centre under public recreational facilities, Jajpur Municipality, Jajpur under Jajpur Assembly Dist-Jajpur","30-Dec-2023","24-Jan-2024","1000000","Sanction"
"12","Normal/Others","WS/MP131/2023-2024/75397-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Mangala Mahila Community Centre","04-Jan-2024","13-Feb-2024","200000","Sanction"
"13","Normal/Others","WS/MP131/2023-2024/75398-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Ghantapada Community Centre","04-Jan-2024","13-Feb-2024","200000","Sanction"
"14","Normal/Others","WS/MP131/2023-2024/75399-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Mission Shakti Community Centre Nukhapada","04-Jan-2024","13-Feb-2024","100000","Sanction"
"15","Normal/Others","WS/MP131/2023-2024/75400-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Yatri Bishramagara at Chakka","04-Jan-2024","13-Feb-2024","150000","Sanction"
"16","Normal/Others","WS/MP131/2023-2024/75402-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Mahila Community Centre at Mundia Sahi Chakraprasad","04-Jan-2024","13-Feb-2024","200000","Sanction"
"17","Normal/Others","WS/MP131/2023-2024/75403-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Dhoba Sahi Community Centre","04-Jan-2024","13-Feb-2024","200000","Sanction"
"18","Normal/Others","WS/MP131/2023-2024/75405-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Kalua Community Centre","04-Jan-2024","13-Feb-2024","150000","Sanction"
"19","Normal/Others","WS/MP131/2023-2024/75406-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Uparasahi Suda Community Centre","04-Jan-2024","13-Feb-2024","150000","Sanction"
"20","Normal/Others","WS/MP131/2023-2024/75407-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Akhada Community Centre","04-Jan-2024","13-Feb-2024","150000","Sanction"
"21","Normal/Others","WS/MP131/2023-2024/75414-Construction of community centers and community halls","Odisha","Subarnapur(District Collector Subarnapur_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Village Sukhlasar","04-Jan-2024","07-Feb-2024","400000","Work partially Completed"
"22","Normal/Others","WS/MP131/2023-2024/75415-Construction of community centers and community halls","Odisha","Subarnapur(District Collector Subarnapur_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Village Ainlapali","04-Jan-2024","07-Feb-2024","400000","Sanction"
"23","Normal/Others","WS/MP131/2023-2024/75416-Construction of community centers and community halls","Odisha","Subarnapur(District Collector Subarnapur_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre near Yogasala in MAHADA Gram Panchayat","04-Jan-2024","07-Feb-2024","500000","Work Completed"
"24","Normal/Others","WS/MP131/2023-2024/75426-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre At - Uhanga","04-Jan-2024","08-Feb-2024","500000","Physical Inspection"
"25","Normal/Others","WS/MP131/2023-2024/75427-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre At - Karanjisahi (Bishntupur)","04-Jan-2024","08-Feb-2024","500000","Physical Inspection"
"26","Normal/Others","WS/MP131/2023-2024/75802-Construction of community centers and community halls","Odisha","Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Community Centre at Kinjirma Chruchpada","05-Jan-2024","16-Feb-2024","400000","Vendor Identification"
"27","Normal/Others","WS/MP131/2023-2024/75804-Construction of community centers and community halls","Odisha","Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of paber Block fixing in front of Bijadihi Community Centre","05-Jan-2024","16-Feb-2024","300000","Work Completed"
"28","Normal/Others","WS/MP138/2023-2024/113791-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of NECTOR Old age Home, Plot No-623/934, Mangarajpur Grampanchayat Tangi, Choudwar Block, Distt Cuttack Odisha","24-Feb-2024","15-Mar-2024","600000","Work Completed"
"29","Normal/Others","WS/MP132/2024-2025/122711-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","CONSTRUTION OF COMMUNITY CENTRE AT BANPUR NAC WARD NO. 02 FOR CHILIKA EX SERVICEMEN LEAGUE","12-Mar-2024","14-Feb-2025","1000000","Sanction"
"30","Normal/Others","WS/MP132/2024-2025/122713-Construction of community centers and community halls","Odisha","Subarnapur(District Collector Subarnapur_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","CONSTRUTION OF COMUNNITY HALL AT ANTARDA UNDER TARBHA NAC","12-Mar-2024","09-Jul-2024","600000","Work partially Completed"
"31","Normal/Others","WS/MP132/2024-2025/129063-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Tainlo Village. Block: Kanasa, District: Puri","15-Mar-2024","22-Aug-2024","500000","Work partially Completed"
"32","Normal/Others","WS/MP132/2024-2025/133615-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community Center in Mormorsinghapatna village under Tangi Block, Dist- Khurdha","17-Jul-2024","28-Nov-2024","500000","Work Completed"
"33","Normal/Others","WS/MP134/2024-2025/134460-Construction of community centers and community halls","Odisha","Nayagada(DISTRICT COLLECTOR  NAYAGARH_IDA)","Shri Ashwini Vaishnaw (2024-30) (2024-2030)","Elected MP","Construction of Multipurpose Community Hall","31-Jul-2024","14-Feb-2025","1500000","Sanction"
"34","Normal/Others","WS/MP132/2026-2027/136506-Construction of community centers and community halls","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community Centre/Building for Siridi Sai Charitable Trust, Village- Basantpur, GP- Tyendakura, Block- Garadpur, Dist- Kendrapara","20-Aug-2024","11-Aug-2026","500000","Sanction"
"35","Normal/Others","WS/MP132/2024-2025/151584-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Biswakarma Community Center at Nachuni village. Village- Nachuni, Block- Banpur, District- Khordha","11-Nov-2024","18-Feb-2025","300000","Work Completed"
"36","Repair and Renovation","WS/MP131/2025-2026/152348-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Repair and Renovation of Odisha Kendupatra Karmachari Sangha's Biswanath Bhawan at ND 18 VIP colony, IRC village, Nayapalli, Bhubaneswar 751015","13-Nov-2024","18-Aug-2025","1000000","Work Completed"
"37","Normal/Others","WS/MP138/2025-2026/156371-Construction of community centers and community halls","Odisha","Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of three Nos of Mandap and Site Development of Tarapur Matha GP Chakroda Ward No 18, Block and Distt.-Kendrapara","05-Dec-2024","02-Apr-2025","260000","Physical Inspection"
"38","Normal/Others","WS/MP138/2024-2025/157421-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","1.	Construction of Badadanda Sai Community Center, GP-Badaanlo, Ward No7, Block-Krushna Prasad 	05.00	Puri	Collector Puri	Rural","08-Dec-2024","15-Feb-2025","500000","Physical Inspection"
"39","Normal/Others","WS/MP138/2024-2025/157422-Construction of community centers and community halls","Odisha","PURI(DISTRICT COLLECTOR PURI_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Kenchukeswar COmmunity Center, Vilage- Kankada Dipi, Ward No. 4 GP - Kusubenti, Block- Brahmagiri","08-Dec-2024","15-Feb-2025","500000","Physical Inspection"
"40","Normal/Others","WS/MP131/2024-2025/162167-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Completion of Community Hall near Jatrapadia at Benagadia, GP- Kalyanpur, Bhubaneswar Block","28-Dec-2024","27-Feb-2025","1000000","Work Completed"
"41","Normal/Others","WS/MP131/2024-2025/162168-Construction of community centers and community halls","Odisha","Kataka(DISTRICT COLLECTOR CUTTACK_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of residence building for NECTAR Old Age Home, Mangarajpur Village, Charbatia, Choudwar, Dist- Cuttack. Pin- 754028","28-Dec-2024","05-Feb-2025","1000000","Work Completed"
"42","Normal/Others","WS/MP138/2025-2026/170343-Construction of community centers and community halls","Odisha","Anugola(DISTRICT COLLECTORANGUL_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction for Building for Radio Sarvodaya Bajirout Chhatabas Susuda Village, Ward No-11 Angul Municipality, PO Hakimapada, Distt- Angul-759143","30-Jan-2025","10-Apr-2025","1000000","Sanction"
"43","Normal/Others","WS/MP132/2025-2026/176921-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community Center at Barakul, Aswaripatna, Behera Sahi Ward No 06, GP Barakul, Block Chilika, District Khordha","21-Feb-2025","13-Jun-2025","500000","Sanction"
"44","Normal/Others","WS/MP132/2026-2027/177412-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Shri Manas Ranjan Mangaraj (2022-28) (2022-2028)","Elected MP","Construction of Community Center in Bhagabanpur Village, Ward No 65, Bhubaneswar municipality corporation.","25-Feb-2025","23-Jun-2026","500000","Sanction"
"45","Normal/Others","WS/MP138/2025-2026/190465-Construction of community centers and community halls","Odisha","Jajpur(DISTRICT COLLECTOR JAJPUR_IDA)","Smt. Sulata Deo (2022-28) (2022-2028)","Elected MP","Construction of Community Center Distt Jajpur Block Badachana Subdivision Jajpur GP Charinangal Ward No-18","10-Apr-2025","30-Aug-2025","600000","Sanction"
"46","Normal/Others","WS/MP131/2025-2026/191909-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of  Abhiram Community Mandap at village Eakasingi in Nulia Sahi","16-Apr-2025","21-Jun-2025","200000","Sanction"
"47","Normal/Others","WS/MP131/2025-2026/191910-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community hall at Dankalpadu beach at village Dankalpadu","16-Apr-2025","21-Jun-2025","300000","Sanction"
"48","Normal/Others","WS/MP131/2025-2026/191911-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of  Bhajagobinda Mandap at village Dalapalanka","16-Apr-2025","21-Jun-2025","300000","Sanction"
"49","Normal/Others","WS/MP131/2025-2026/191912-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of  kitchen shed near Kalayan Mandap at village Chandrapur","16-Apr-2025","21-Jun-2025","300000","Sanction"
"50","Normal/Others","WS/MP131/2025-2026/191913-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community hall at village Pati Sunapur in Palia Sahi","16-Apr-2025","21-Jun-2025","300000","Sanction"
"51","Normal/Others","WS/MP131/2025-2026/191914-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community hall at village Kotilingi in Barika Sahi","16-Apr-2025","21-Jun-2025","300000","Sanction"
"52","Normal/Others","WS/MP131/2025-2026/191915-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Shree Jagannath Kala Parishad Hall at Chikiti Gada","16-Apr-2025","21-Jun-2025","300000","Sanction"
"53","Normal/Others","WS/MP131/2025-2026/192703-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community Hall at Hatiota village near G.S. Science College under Hatiota GP","20-Apr-2025","15-Jul-2025","400000","Physical Inspection"
"54","Normal/Others","WS/MP131/2025-2026/192704-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of  community Hall at Banaramchandrapur village under Badapankalabadi GP","20-Apr-2025","15-Jul-2025","300000","Physical Inspection"
"55","Normal/Others","WS/MP131/2025-2026/192705-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community Hall at Jemadeipur village under Hatiota GP","20-Apr-2025","15-Jul-2025","500000","Sanction"
"56","Normal/Others","WS/MP131/2025-2026/192706-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Odia Samaja Community Hall at Ustapada village near under Banthapalli GP","20-Apr-2025","15-Jul-2025","300000","Physical Inspection"
"57","Normal/Others","WS/MP131/2025-2026/192707-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Kendubadi Bisoyi Sahi Village under Kendubadi GP","20-Apr-2025","15-Jul-2025","500000","Sanction"
"58","Normal/Others","WS/MP131/2025-2026/192745-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Center nearest Kapileswar Mandir, Talasahi, Pathara","20-Apr-2025","19-Sep-2025","300000","Physical Inspection"
"59","Normal/Others","WS/MP131/2025-2026/192749-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Gouda community Center Nearest Puruna Jagannath Sahi, Ward No.-03","20-Apr-2025","19-Sep-2025","300000","Sanction"
"60","Normal/Others","WS/MP131/2025-2026/192751-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Tala Dash Sahi Community Centre","20-Apr-2025","22-May-2025","200000","Physical Inspection"
"61","Normal/Others","WS/MP131/2025-2026/192752-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Kalyan Mandap","20-Apr-2025","22-May-2025","300000","Time Estimation"
"62","Normal/Others","WS/MP131/2025-2026/192757-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Dash Sahi Community Centre","20-Apr-2025","22-May-2025","300000","Vendor Identification"
"63","Normal/Others","WS/MP131/2025-2026/192895-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Alia Samaj Community Hall at Debabhumi, GP- Debabhumi","21-Apr-2025","22-May-2025","200000","Sanction"
"64","Normal/Others","WS/MP131/2025-2026/192898-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Tumba Thengapalli, GP- Chadhiapalli","21-Apr-2025","22-May-2025","200000","Sanction"
"65","Normal/Others","WS/MP131/2025-2026/192899-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Khandayat Samaj Community Hall at Nimina, GP - Nimna","21-Apr-2025","22-May-2025","200000","Sanction"
"66","Normal/Others","WS/MP131/2025-2026/192900-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Odia Samaj community hall at Balisira, GP - Balisira","21-Apr-2025","22-May-2025","200000","Sanction"
"67","Normal/Others","WS/MP131/2025-2026/192902-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Hall near Badabandha at Balyasara, GP - Balyasara","21-Apr-2025","22-May-2025","200000","Sanction"
"68","Normal/Others","WS/MP131/2025-2026/192903-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Manoranjan community centre at Barida-A, GP- Barida-A","21-Apr-2025","22-May-2025","200000","Sanction"
"69","Normal/Others","WS/MP131/2025-2026/192905-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Kalyan Mandap, At- Pathara, GP- Nandiagada","21-Apr-2025","22-May-2025","200000","Sanction"
"70","Normal/Others","WS/MP131/2025-2026/193992-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre at Dhoba Sahi, Vill-Dhimbiripalli, Ward No-04","23-Apr-2025","13-Aug-2025","300000","Sanction"
"71","Normal/Others","WS/MP131/2025-2026/193993-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre at Dhumuchai, near Old GP Office, Vill- Dhumuchai","23-Apr-2025","13-Aug-2025","300000","Sanction"
"72","Normal/Others","WS/MP131/2025-2026/194003-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre at Kural Samaj, Vill- Kaliaguda, Ward No - 18","23-Apr-2025","13-Aug-2025","300000","Sanction"
"73","Normal/Others","WS/MP131/2025-2026/194005-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre at Khunteswari Hill Top, near Biju Patnaik Watch Tower, Ward No - 11","23-Apr-2025","21-Jun-2025","300000","Sanction"
"74","Normal/Others","WS/MP131/2025-2026/194006-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre near Balunkeswar Temple, Ward No-3","23-Apr-2025","21-Jun-2025","250000","Sanction"
"75","Normal/Others","WS/MP131/2025-2026/194008-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre near Kanduni Devi Temple, Ward No- 8","23-Apr-2025","21-Jun-2025","250000","Sanction"
"76","Normal/Others","WS/MP131/2025-2026/194009-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of community centre at Ramanambadi near Jagnyaswara Temple, Vill-Ramanambadi","23-Apr-2025","13-Aug-2025","300000","Sanction"
"77","Normal/Others","WS/MP131/2025-2026/194784-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Rama Krushnagar 5th lane at Ward No. 15","27-Apr-2025","21-Jun-2025","300000","Vendor Identification"
"78","Repair and Renovation","WS/MP131/2025-2026/194786-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Renovation of Kalyan Mandap at Bijipur Kalua Street at ward No. 25","27-Apr-2025","21-Jun-2025","300000","Sanction"
"79","Repair and Renovation","WS/MP131/2025-2026/194787-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Renovation of Kalyan Mandap at Balaji Tota Street at ward No. 22","27-Apr-2025","21-Jun-2025","300000","Sanction"
"80","Repair and Renovation","WS/MP131/2025-2026/194788-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Renovation of Kalyan Mandap at Desibehera Street at ward No. 7","27-Apr-2025","21-Jun-2025","300000","Time Estimation"
"81","Normal/Others","WS/MP131/2025-2026/194790-Construction of community centers and community halls","Odisha","GANJAM(DISTRICT COLLECTOR GANJAM_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of kitchen room, store room and Sump of Kalyan Mandap near Sanobandha at ward No. 34","27-Apr-2025","21-Jun-2025","300000","Sanction"
"82","Normal/Others","WS/MP131/2025-2026/196053-Construction of community centers and community halls","Odisha","KHORDHA(DISTRICT COLLECTOR KHORDHA_IDA)","Dr. Sasmit Patra (2022-28) (2022-2028)","Elected MP","Construction of Community Centre near Maa Baghei Temple, Ward-5, Kaimatia, Dhaulimuha GP, Dist-Khurda","02-May-2025","01-Aug-2025","300000","Work Completed"
