"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"75","Telangana","Construction of community centers and community halls","WS/MP171/2025-2026/189756","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","01-Oct-2025","BANOTHU KOTA","Payment Success","499000"
"76","Telangana","Construction of community centers and community halls","WS/MP171/2025-2026/191144","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","30-Mar-2026","M Shashank","Payment Success","2191493"
"77","Telangana","Construction of community centers and community halls","WS/MP171/2025-2026/191144","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","22-Aug-2026","M Shashank","Payment Success","788117"
"78","Telangana","Construction of community centers and community halls","WS/MP171/2025-2026/191146","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","23-Aug-2025","Y VENKATESHWARLU","Payment Success","499000"
"79","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2025-2026/191147","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","23-Aug-2025","Y VENKATESHWARLU","Payment Success","499000"
"80","Telangana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP171/2026-2027/191148","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","01-Aug-2026","BADAVATH KALPANA","Payment Success","498258"
"81","Telangana","Construction of community centers and community halls","WS/MP171/2025-2026/194363","SIDDIPET(District Collector Siddipet_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","04-Feb-2026","AKULA RAMESH","Payment Success","1830271"
"82","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195950","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
"83","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195951","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
"84","Telangana","Lighting of public spaces","WS/MP171/2025-2026/195952","JOGULAMBA GADWAL(DISTRICT COLLECTOR JOGULAMBA GADWAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","29-Oct-2025","DORNALA ANJAIAH","Payment Success","174973"
