"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"490","Gujarat","Purchase of non-conventional energy system and devices for community use","WS/MP18403/2025-2026/219801","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","04-Apr-2026","JALESHWAR GREEN ENERGY","Payment Success","495000"
"491","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","28-Jul-2026","TATA MOTORS LIMITED","Payment Success","1429999"
"492","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","ASH HOSPICA PRIVATE LIMITED","Payment Success","200"
"493","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","ASH HOSPICA PRIVATE LIMITED","Payment Success","5973"
"494","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","MEDILINE INSTRUMENTS","Payment Success","140000"
"495","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","MEDILINE INSTRUMENTS","Payment Success","40999"
"496","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","HEMODIAZ LIFE SCIENCES PVT LTD","Payment Success","429"
"497","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","UNITED SURGICAL INDUSTRIES","Payment Success","7400"
"498","Gujarat","Purchase of ambulances (Four, three and two wheelers)","WS/MP18403/2025-2026/219864","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","18-Aug-2026","A K SALES CORPORATION","Payment Success","1678"
"499","Gujarat","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP18403/2025-2026/226460","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","09-Mar-2026","BAPLA GROUP GRAM PANCHAYAT","Payment Success","500000"
"500","Gujarat","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP18403/2025-2026/226462","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","21-Aug-2026","kalari gram panchayat","Payment Success","500000"
"501","Gujarat","Construction of public toilets and bathrooms","WS/MP18403/2025-2026/226467","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","04-Aug-2026","GORISANA GRAM PANCHAYAT","Payment Success","200000"
"502","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18403/2025-2026/232299","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","22-Jun-2026","VIDAJ GRAM PANCHAYAT","Payment Success","500000"
"503","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18403/2025-2026/232669","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","22-Jul-2026","KARSHANBHAI BHUPATJI VANAZARA","Payment Success","300000"
"504","Gujarat","Providing supply pipelines for drinking water","WS/MP18403/2025-2026/242084","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","30-Jun-2026","Ditasan Gram Panchayat","Payment Success","200000"
"505","Gujarat","Establishing public ground water recharging facilities","WS/MP18403/2025-2026/246346","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","16-Jul-2026","MAGRODA GRAM PANCHAYAT","Payment Success","500000"
"506","Gujarat","Construction of boundary walls of existing public and community buildings","WS/MP18403/2025-2026/256898","PATAN(DISTRICT COLLECTOR PATAN_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","15-May-2026","NANDOTRI GRAM PANCHAYAT","Payment Success","500000"
"507","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18403/2025-2026/256901","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","16-Mar-2026","ARATHI GRAM PANCHAYAT","Payment Success","400000"
"508","Gujarat","Providing garbage collection and disposal systems","WS/MP18403/2026-2027/270294","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","24-Aug-2026","Shivay enterprise","Payment In-Progress","750000"
"509","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18403/2026-2027/275425","MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA)","Shri Mayankkumar Nayak (2024-30) (2024-2030)","Elected MP","28-Jul-2026","DELOLI GRAM PANCHAYAT","Payment Success","450000"
"510","Gujarat","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP18410/2026-2027/270730","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","17-Jul-2026","BEDAPANI GROUP GRAM PANCHAYAT","Payment Success","400000"
"511","Gujarat","Construction of common work sheds/ common covered sitting area","WS/MP18410/2026-2027/270828","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","17-Jul-2026","GRAM PANCHAYAT NANASADA MAHATMA GANDHI SWACHHATA MISSION YOJNA","Payment Success","500000"
"512","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18410/2026-2027/270834","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","03-Aug-2026","VASANA J GRAM PANCHAYAT","Payment Success","200000"
"513","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18410/2026-2027/270839","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","24-Aug-2026","MOTA GRAM PANCHAYAT","Payment In-Progress","500000"
"514","Gujarat","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18410/2026-2027/270845","BANAS KANTHA(DISTRICT COLLECTOR BANAS KANTHA_IDA)","Shri Jagat Prakash Nadda (2024-30) (2024-2030)","Elected MP","18-Jul-2026","KOTADA CHAND GADH GRAM PANCHAYAT","Payment Success","500000"
"Grand Total"," "," "," "," "," "," "," "," "," ","23,14,28,792"
