"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"46","Nagaland","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP233/2024-2025/133826","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","17-Dec-2025","N AMSHA KONYAK","Payment Success","600000"
"47","Nagaland","Construction of water tanks","WS/MP233/2024-2025/133827","TUENSANG(Deputy Commissioner Tuensang_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","20-Oct-2024","YANGDIPI SANGTAM","Payment Success","1000000"
"48","Nagaland","Construction of water tanks","WS/MP233/2024-2025/133827","TUENSANG(Deputy Commissioner Tuensang_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","27-Nov-2024","YANGDIPI SANGTAM","Payment Success","1000000"
"49","Nagaland","Purchase of training equipment","WS/MP233/2024-2025/133828","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","06-Oct-2024","P NGINJAI KONYAK","Payment Success","200000"
"50","Nagaland","Purchase of training equipment","WS/MP233/2024-2025/133828","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","16-Oct-2024","P NGINJAI KONYAK","Payment Success","100000"
"51","Nagaland","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP233/2025-2026/202323","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","20-Jun-2025","H NYAMTO KONYAK","Payment Success","10500000"
"52","Nagaland","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP233/2025-2026/202323","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","31-Oct-2025","H NYAMTO KONYAK","Payment Success","10500000"
"53","Nagaland","Patrolling Vehicles to government institution for Public Conveniences, Safety and Security","WS/MP233/2025-2026/225200","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","03-Sep-2025","M SUPDT OF POLICEMON","Payment Success","800000"
"54","Nagaland","Providing CCTV camera system for security of public areas","WS/MP233/2025-2026/225201","KOHIMA(DEPUTY COMMISIONER_7)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","18-Dec-2025","Nagaland Police ANPR","Payment Success","2000000"
"55","Nagaland","Installing tube-wells and borewells","WS/MP233/2025-2026/225203","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","10-Sep-2025","Pangom Konyak","Payment Success","1200000"
"56","Nagaland","Installing tube-wells and borewells","WS/MP233/2025-2026/225203","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","02-Mar-2026","Pangom Konyak","Payment Success","800000"
"57","Nagaland","Providing garbage collection and disposal systems","WS/MP233/2025-2026/225205","PHEK(Deputy Commissioner Phek_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","31-Oct-2025","Pfutsudulo Meche","Payment Success","250000"
"58","Nagaland","Providing garbage collection and disposal systems","WS/MP233/2025-2026/225205","PHEK(Deputy Commissioner Phek_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","11-Dec-2025","Pfutsudulo Meche","Payment Success","250000"
"59","Nagaland","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP233/2025-2026/225208","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","10-Sep-2025","H L Tongwang","Payment Success","6000000"
"60","Nagaland","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP233/2025-2026/225208","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","01-Nov-2025","H L Tongwang","Payment Success","4000000"
"61","Nagaland","Construction of public toilets and bathrooms","WS/MP233/2025-2026/227148","KOHIMA(DEPUTY COMMISIONER_7)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","09-Dec-2025","KHRIELIE USOU","Payment Success","600000"
"62","Nagaland","Construction of public toilets and bathrooms","WS/MP233/2025-2026/227148","KOHIMA(DEPUTY COMMISIONER_7)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","06-Mar-2026","KHRIELIE USOU","Payment Success","400000"
"63","Nagaland","Providing sports equipment, except consumable items","WS/MP233/2025-2026/227169","KOHIMA(DEPUTY COMMISIONER_7)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","21-Oct-2025","Menovikho Viyie","Payment Success","300000"
"64","Nagaland","Providing sports equipment, except consumable items","WS/MP233/2025-2026/227311","MOKOKCHUNG(Deputy Commissioner Mokokchung_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","27-Oct-2025","I WATI JAMIR","Payment Success","300000"
"65","Nagaland","Setting up public non-conventional energy plants","WS/MP233/2025-2026/227312","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","10-Oct-2025","ALEM N KONYAK","Payment Success","1000000"
"66","Nagaland","Providing sports equipment, except consumable items","WS/MP233/2025-2026/227934","DIMAPUR(DEPUTY COMMISSIONER DIMAPUR_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","22-Oct-2025","MR KASHITO KIBA","Payment Success","500000"
"67","Nagaland","Setting up public non-conventional energy plants","WS/MP233/2025-2026/227941","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","14-Oct-2025","ALEM N KONYAK","Payment Success","1000000"
"68","Nagaland","Setting up public non-conventional energy plants","WS/MP233/2025-2026/227942","MON(Deputy Commissioner Mon_IDA)","Smt. S. Phangnon Konyak (2022-28) (2022-2028)","Elected MP","14-Oct-2025","ALEM N KONYAK","Payment Success","1000000"
