"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"88","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/134933","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","04-Oct-2024","PRUTHVIRAJ NANASO PATIL","Payment Success","1500000"
"89","Maharashtra","Construction of buildings for sports facilities","WS/MP112/2025-2026/135920","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","31-Jul-2025","Samarjeet Sudhir Patil","Payment Success","739852"
"90","Maharashtra","Construction of buildings for sports facilities","WS/MP112/2025-2026/135920","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","09-Oct-2025","Samarjeet Sudhir Patil","Payment Success","259148"
"91","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/135956","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","14-May-2025","GANESH BABURAO MASALI","Payment Success","998939"
"92","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/135957","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","24-Jul-2025","Shailesh Suresh Adate","Payment Success","997757"
"93","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/135958","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","17-Jul-2025","Namdev Dipak Desai","Payment Success","498795"
"94","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP112/2024-2025/136773","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","14-Oct-2024","RONIT SHAHAJI PATIL","Payment Success","1500000"
"95","Maharashtra","Construction of community centers and community halls","WS/MP112/2024-2025/136783","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","22-Jan-2025","Rohit Dattatray Gurav","Payment Success","999000"
"96","Maharashtra","Construction of buildings for community cultural activities","WS/MP112/2025-2026/137643","SANGLI(DISTRICT COLLECTOR SANGLI_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","29-Jan-2026","ABHIJEET BAJIRAO JADHAV","Payment Success","2392730"
"97","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/140113","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","09-Oct-2024","Vaibhav Ramesh Patil","Payment Success","498970"
"98","Maharashtra","Providing supply pipelines for drinking water","WS/MP112/2024-2025/140270","NASHIK(DISTRICT COLLECTOR NASHIK_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","07-Feb-2025","AZRUDDIN MULLA","Payment Success","941997"
"99","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/145302","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","24-Jun-2025","SOHAN PRAKASH KAMBLE","Payment Success","999999"
"100","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/145309","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","07-Apr-2026","RAMESH KESHAV DESAI","Payment Success","998896"
"101","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/145310","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","16-Jan-2025","RAMBIHARI SINGH","Payment Success","1497154"
"102","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/145311","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","16-Jan-2025","RAMBIHARI SINGH","Payment Success","994403"
"103","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/145314","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","28-Apr-2025","MALATI DEVI","Payment Success","1490039"
"104","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2024-2025/145315","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","28-Feb-2025","RAMBIHARI SINGH","Payment Success","998138"
"105","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2026-2027/146631","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","22-Jun-2026","S T ENTERPRISES","Payment Success","2468119"
"106","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2026-2027/146648","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","07-Aug-2026","VIRABHIMANYU JAGANNATH RASAM","Payment Success","1493859"
"107","Maharashtra","Construction of rooms and halls in school and colleges","WS/MP112/2025-2026/146711","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","12-Mar-2026","TANISHQ CONSTRUCTION","Payment Success","4951333"
"108","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/162318","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","21-Aug-2025","DATTA DIGAMBAR MAJOOR SAHAKARI SANSTHA LIMITED MAKEGAON","Payment Success","999264"
"109","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/162320","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","21-Aug-2025","DATTA DIGAMBAR MAJOOR SAHAKARI SANSTHA LIMITED MAKEGAON","Payment Success","999264"
"110","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/162321","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","21-Aug-2025","DATTA DIGAMBAR MAJOOR SAHAKARI SANSTHA LIMITED MAKEGAON","Payment Success","999264"
"111","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP112/2025-2026/163761","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","18-Jul-2025","Rushikesh Maruti Patil","Payment Success","999000"
"112","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2026-2027/200630","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","10-Aug-2026","ANIKET MAHADEV MAHANTSHETTY","Payment Success","999000"
"113","Maharashtra","Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","WS/MP112/2026-2027/209299","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","19-May-2026","Kaizen Wheels","Payment Success","105298"
"114","Maharashtra","Construction of community centers and community halls","WS/MP112/2025-2026/212357","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","24-Jul-2025","MADHUKAR DNYANDEO SHINDE","Payment Success","1091019"
"115","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP112/2025-2026/212361","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","18-Aug-2025","KATRESHWAR MAJUR SAH SANSTHA MARYA KATAR KHATAV","Payment Success","296000"
"116","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2026-2027/213832","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","13-Jul-2026","PRUTHVIRAJ SAMBHAJIRAO DESAI","Payment Success","978329"
"117","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2026-2027/213834","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","07-Aug-2026","GHUMAI CONSTRUCTION","Payment Success","1976499"
"118","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/223390","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","18-Oct-2025","RAI INDUSTRIES","Payment Success","1297991"
"119","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/223391","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","03-Oct-2025","RAI INDUSTRIES","Payment Success","1297928"
"120","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/223392","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","18-Oct-2025","RAI INDUSTRIES","Payment Success","1298116"
"121","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP112/2025-2026/223393","GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","03-Oct-2025","RAI INDUSTRIES","Payment Success","1095754"
"122","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP112/2025-2026/225938","Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","31-Aug-2025","Shashikant Balasaheb Dighe","Payment Success","1269859"
"123","Maharashtra","Construction of community centers and community halls","WS/MP112/2025-2026/228324","SATARA(DISTRICT COLLECTOR SATARA_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","05-Sep-2025","BANDU BADAM GOLE","Payment Success","1000000"
"124","Maharashtra","Street lights","WS/MP112/2026-2027/253038","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","19-May-2026","Shri Shanikrupa Electricals and Engineers Kolhapur","Payment Success","500000"
"125","Maharashtra","Street lights","WS/MP112/2026-2027/253040","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Dhananjay Bhimrao Mahadik (2022-28) (2022-2028)","Elected MP","19-May-2026","Shri Shanikrupa Electricals and Engineers Kolhapur","Payment Success","500000"
"126","Maharashtra","Construction of buildings for community cultural activities","WS/MP113/2025-2026/142031","BEED(DISTRICT COLLECTOR BEED_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","01-Jul-2025","TANISHQ CONSTRUCTION","Payment Success","2385842"
"127","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142032","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","12-Mar-2025","PANDURANG SITARAM BHALERAO","Payment Success","1999874"
"128","Maharashtra","Street lights","WS/MP113/2024-2025/142033","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","08-Mar-2025","TIRUMALA TERMINALS PRO MITHILESH MADANRAO NAIK","Payment Success","2494852"
"129","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142034","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","08-Mar-2025","SAI KRUPA CONSTRUCTION PRO GAJANAN MANIKRAO VAIDYA","Payment Success","1999846"
"130","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142035","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","31-Jan-2025","NAVNATH UTTAMRAO JAGADE","Payment Success","1999834"
"131","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142036","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","23-Jul-2025","SHREEVIJAY SHARANGOUDA PATIL","Payment Success","1499445"
"132","Maharashtra","Construction of community centers and community halls","WS/MP113/2024-2025/142041","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","09-Oct-2025","SHUBHAM ANANTRAO GIRI","Payment Success","1645622"
"133","Maharashtra","Construction of community centers and community halls","WS/MP113/2024-2025/142041","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","28-Mar-2026","SHUBHAM ANANTRAO GIRI","Payment Success","351157"
"134","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP113/2024-2025/142042","AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","29-May-2025","SHRAMIK MAJOOR SAH SANTHA","Payment Success","1000000"
"135","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142046","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","25-Jan-2025","Yamuna Majur Sahakari Sanstha Ltd Sonak Pimpalgaon","Payment Success","986807"
"136","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142047","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","25-Jan-2025","Yamuna Majur Sahakari Sanstha Ltd Sonak Pimpalgaon","Payment Success","986052"
"137","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142050","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2025","Swami Samrath Majur Sahakari sanstha Ambad","Payment Success","986583"
"138","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142051","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","29-Apr-2025","Yamuna Majur Sahakari Sanstha Ltd Sonak Pimpalgaon","Payment Success","993000"
"139","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/142052","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","25-Jan-2025","Shri Dnyaneshwar Mauli Majur Sahakari Sanstha Maryadit Ambad","Payment Success","982544"
"140","Maharashtra","Construction of public libraries and reading rooms","WS/MP113/2024-2025/143939","THANE(DISTRICT COLLECTOR THANE_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","28-Jul-2026","Hindustan Enterprises","Payment Success","1997092"
"141","Maharashtra","Construction of footpaths and pedestrian ways","WS/MP113/2026-2027/145286","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","07-Aug-2026","Bhushan Balaso Patil","Payment Success","963304"
"142","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2025-2026/145295","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2026","A H Construction","Payment Success","499448"
"143","Maharashtra","Providing drains and gutters for public drainage","WS/MP113/2025-2026/145296","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","17-Dec-2025","PATEL DISTRIBUTORS AND MULTISERVICES","Payment Success","500000"
"144","Maharashtra","Providing drains and gutters for public drainage","WS/MP113/2025-2026/145297","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","17-Nov-2025","PATEL DISTRIBUTORS AND MULTISERVICES","Payment Success","500000"
"145","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2025-2026/145298","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","17-Nov-2025","A H Construction","Payment Success","500000"
"146","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2025-2026/145299","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","17-Nov-2025","PATEL DISTRIBUTORS AND MULTISERVICES","Payment Success","500000"
"147","Maharashtra","Providing drains and gutters for public drainage","WS/MP113/2025-2026/145300","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","17-Dec-2025","PATEL DISTRIBUTORS AND MULTISERVICES","Payment Success","499236"
"148","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2025-2026/145301","Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2026","A H Construction","Payment Success","499741"
"149","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/145504","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2025","Swami Samrath Majur Sahakari sanstha Ambad","Payment Success","986602"
"150","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/145505","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2025","Shri Dnyaneshwar Mauli Majur Sahakari Sanstha Maryadit Ambad","Payment Success","987786"
"151","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/145506","JALNA(DISTRICT COLLECTOR JALNA_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","21-Jan-2025","Yamuna Majur Sahakari Sanstha Ltd Sonak Pimpalgaon","Payment Success","987050"
"152","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP113/2026-2027/147449","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","07-Aug-2026","Bhushan Balaso Patil","Payment Success","1000000"
"153","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP113/2026-2027/147450","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","07-Aug-2026","Bhushan Balaso Patil","Payment Success","961178"
"154","Maharashtra","Construction of boundary walls of existing public and community buildings","WS/MP113/2026-2027/147451","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","07-Aug-2026","Bhushan Balaso Patil","Payment Success","996845"
"155","Maharashtra","Construction of community centers and community halls","WS/MP113/2026-2027/147452","KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","07-Aug-2026","Bhushan Balaso Patil","Payment Success","802566"
"156","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/174246","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","03-May-2025","PANDURANG SITARAM BHALERAO","Payment Success","4999849"
"157","Maharashtra","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP113/2024-2025/174247","PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","03-May-2025","PANDURANG SITARAM BHALERAO","Payment Success","4999970"
"158","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174267","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"159","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174268","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"160","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174269","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"161","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174270","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"162","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174271","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"163","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174272","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"164","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174273","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"165","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174274","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"166","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174275","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"167","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174276","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"168","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174277","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"169","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174278","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"170","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174279","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"171","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174280","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"172","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174281","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
"173","Maharashtra","Fitting of Sitting RCC Benches in Public Places","WS/MP113/2024-2025/174282","YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA)","Shri Imran Pratapgarhi (2022-28) (2022-2028)","Elected MP","27-Mar-2025","SAIBABA MAJUR KAMGAR SAHKARI SANSTHA MARYA KARLI","Payment Success","89423"
