"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"115","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/230192","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","23-Mar-2026","BASAVEGOWDA T M","Payment Success","499078"
"116","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/230195","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","23-Mar-2026","SKS CONSTRUCTION","Payment Success","499182"
"117","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/230196","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","23-Mar-2026","LAKSHMIKANTH B T","Payment Success","499063"
"118","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/230197","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","08-May-2026","BASAVEGOWDA T M","Payment Success","499596"
"119","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/255706","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","13-Mar-2026","NAN CONSTRUCTION","Payment Success","499217"
"120","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/255710","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","19-Jun-2026","G BYLAPPA","Payment Success","498434"
"121","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/255726","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","02-Jul-2026","BHARATH D","Payment Success","498434"
"122","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/255728","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","13-Mar-2026","VIJAYA KUMARA N","Payment Success","499448"
"123","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/255730","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","13-Mar-2026","G BYLAPPA","Payment Success","499448"
"124","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2026-2027/263791","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","19-Jun-2026","G BYLAPPA","Payment Success","499286"
"125","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2026-2027/263795","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","19-Jun-2026","G BYLAPPA","Payment Success","498885"
"126","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/240742","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","09-Jan-2026","N G GANESH BABU","Payment Success","2344349"
"127","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/240742","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","09-Jan-2026","N G GANESH BABU","Payment Success","1780651"
"128","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/240742","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","14-Jul-2026","N G GANESH BABU","Payment Success","947178"
"129","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/240742","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","14-Jul-2026","N G GANESH BABU","Payment Success","427535"
"130","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227463","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","09-Mar-2026","N G GANESH BABU","Payment Success","499596"
"131","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227467","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","25-Mar-2026","N G GANESH BABU","Payment Success","499063"
"132","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227468","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","25-Mar-2026","N G GANESH BABU","Payment Success","498416"
"133","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227469","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","08-May-2026","SKS CONSTRUCTION","Payment Success","499585"
"134","Karnataka","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP086/2025-2026/227472","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","19-Jun-2026","N G GANESH BABU","Payment Success","499063"
"135","Karnataka","Construction of culverts and bridges","WS/MP086/2026-2027/220621","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","14-Jul-2026","ADARSH PANDURANG PATGAR","Payment Success","375000"
"136","Karnataka","Construction of culverts and bridges","WS/MP086/2025-2026/150246","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","10-Nov-2025","Harish KUmar K G","Payment Success","1174341"
"137","Karnataka","Construction of culverts and bridges","WS/MP086/2025-2026/161184","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","19-Jun-2026","RAJANAUIK G","Payment Success","361395"
"138","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/159255","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","16-Oct-2025","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","125940"
"139","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/159255","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-Dec-2025","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","128106"
"140","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/159255","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","12-Mar-2026","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","45728"
"141","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/160668","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","16-Oct-2025","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","125940"
"142","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/160668","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-Dec-2025","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","124049"
"143","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/160668","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","12-Mar-2026","THE SHREE RAM COOPERATIVE LABOUR AND CONSTRUCTION SOCITY LIMITED DHAND","Payment Success","44998"
"144","Karnataka","Construction of buildings for multi-gym","WS/MP086/2024-2025/160669","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","10-Nov-2025","POWER FITNESS","Payment Success","235782"
"145","Karnataka","Street lights","WS/MP086/2025-2026/159590","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","05-Jun-2025","N G GANESH BABU","Payment Success","499406"
"146","Karnataka","Street lights","WS/MP086/2025-2026/159592","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-May-2025","B K KESHAVAMURTHY","Payment Success","499470"
"147","Karnataka","Street lights","WS/MP086/2025-2026/159593","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-May-2025","B K KESHAVAMURTHY","Payment Success","499470"
"148","Karnataka","Street lights","WS/MP086/2025-2026/159595","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-May-2025","PUNITH R","Payment Success","499535"
"149","Karnataka","Street lights","WS/MP086/2025-2026/159602","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","29-May-2025","EESHANNA B","Payment Success","499470"
"Grand Total"," "," "," "," "," "," "," "," "," ","6,97,67,504"
