"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"63","Normal/Others","WS/MP086/2025-2026/230189-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of cement concrete road from sasiveghatta village main road to vasanth home at yelahanka talluk, sasiveghatta village","29-Aug-2025","25-Feb-2026","499078","Physical Inspection"
"64","Normal/Others","WS/MP086/2025-2026/230192-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of cement concrete road from shabarinagar nagaraju home to sathish home at yelahanka talluk, hurali chikkanahalli grama panchayath","29-Aug-2025","20-Dec-2025","499078","Physical Inspection"
"65","Normal/Others","WS/MP086/2025-2026/230195-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of cement concrete road viji home to rajanna home at bengaluru north talluk, gopalapura grama panchayath, totagere village","29-Aug-2025","20-Dec-2025","499182","Physical Inspection"
"66","Normal/Others","WS/MP086/2025-2026/230196-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of cement concrete road from shekhar home to rajesh home at yelahanka talluk, kodagi thirumalapura village","29-Aug-2025","20-Dec-2025","499063","Physical Inspection"
"67","Normal/Others","WS/MP086/2025-2026/230197-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of cement concrete road and drainage from hesaraghatta to hosahallipalya at yelahanka talluk, hesaraghatta grama panchayath","29-Aug-2025","20-Dec-2025","499596","Physical Inspection"
"68","Normal/Others","WS/MP086/2025-2026/209979-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from 12th main road obayya home to muralidhar home at ward no. 178, Bangalore Urban, Jayanagar vidhansabha constituency","18-Jun-2025","06-Mar-2026","499494","Physical Inspection"
"69","Normal/Others","WS/MP086/2025-2026/209981-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of footpath at muneshwara swamy layout, ward no.148, Bangalore BTM constituency","18-Jun-2025","19-Dec-2025","499225","Physical Inspection"
"70","Normal/Others","WS/MP086/2025-2026/172339-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road at Yellappanapalya village, Mehaboob house near, Bangalore south, Bangalore","04-Feb-2025","05-Apr-2025","499634","Physical Inspection"
"71","Normal/Others","WS/MP086/2025-2026/196052-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban District, Jayanagar Vidhanasabha constituency, JP nagar ward no. 178, near 35 main road, new provision store, 12th main, conrete road","02-May-2025","20-Dec-2025","2500000","Work partially Completed"
"72","Normal/Others","WS/MP086/2025-2026/196055-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban district, Jayanagar assembly constituency, ward 178, JP Nagar 35th main road, from Sri sai Ram medical to 12th main road, concrete road construction work","02-May-2025","20-Dec-2025","2500000","Work partially Completed"
"73","Normal/Others","WS/MP086/2025-2026/196057-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore Urban district, Jayanagar assembly constituency, ward 178, JP nagar 6th main road to ganganagar 1st phase concrete road development work","02-May-2025","20-Dec-2025","2000000","Work partially Completed"
"74","Normal/Others","WS/MP086/2025-2026/170925-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road at 9th main, 40th mainroad, ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","21-Jun-2025","499201","Physical Inspection"
"75","Normal/Others","WS/MP086/2025-2026/159379-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work behind Yallappanapalya Village Bus Stand, Bangalore South Taluk, Bangalore urban","17-Dec-2024","09-Apr-2025","499784","Physical Inspection"
"76","Normal/Others","WS/MP086/2025-2026/159380-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work in front of Yellappanapallya Milk Producers Association, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","09-Apr-2025","499327","Physical Inspection"
"77","Normal/Others","WS/MP086/2025-2026/159382-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development works near Maramma temple at Yallappanapalya village, Bangalore South taluk, Bangalore Urban district.","17-Dec-2024","09-Apr-2025","498202","Physical Inspection"
"78","Normal/Others","WS/MP086/2025-2026/159383-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work in Yallappanapalya Village, Bangalore South Taluk, Bangalore Urban District","17-Dec-2024","09-Apr-2025","499327","Physical Inspection"
"79","Normal/Others","WS/MP086/2025-2026/159385-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Yallappanapalya village main road to Raju's house, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","09-Apr-2025","499054","Physical Inspection"
"80","Normal/Others","WS/MP086/2025-2026/159386-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Raju's house to Ramakka's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk","17-Dec-2024","09-Apr-2025","499509","Physical Inspection"
"81","Normal/Others","WS/MP086/2025-2026/159390-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Raju's house to Lingaya's house in Yallappanapalya village, Bangalore Urban District, Bangalore South Taluk.","17-Dec-2024","09-Apr-2025","498972","Physical Inspection"
"82","Normal/Others","WS/MP086/2025-2026/159394-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development Work in Bangalore Urban District, Bangalore South Taluk, Kempagondanahalli Village Main Road to Majeed House Road","17-Dec-2024","09-Apr-2025","499109","Physical Inspection"
"83","Normal/Others","WS/MP086/2025-2026/159395-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Road development work from Ratnamma house to Bairamma house in Yallappanapalya village, Bangalore Urban district, Bangalore South taluk.","17-Dec-2024","09-Apr-2025","499587","Physical Inspection"
"84","Normal/Others","WS/MP086/2025-2026/159590-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work near Koramangala Jyothinivas College under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","05-Apr-2025","499406","Physical Inspection"
"85","Normal/Others","WS/MP086/2025-2026/159592-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala 19th main road to Udupi Sagar Hotel in Bangalore City District, BTM Assembly Constituency.","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"86","Normal/Others","WS/MP086/2025-2026/159593-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of street lights from Koramangala NJV Main Road to KHB Sports Village in Bangalore City District, BTM Assembly Constituency","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"87","Normal/Others","WS/MP086/2025-2026/159595-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Street light installation work from Koramangala Good Vibe Venture to PMR Memorial Trust under BTM Assembly Constituency, Bengaluru City District.","18-Dec-2024","05-Apr-2025","499535","Physical Inspection"
"88","Normal/Others","WS/MP086/2025-2026/159602-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","BInstallation of street light around Prestige Pine Wood playground at Bangalore City District, Koramangala under BTM Assembly Constituency,","18-Dec-2024","05-Apr-2025","499470","Physical Inspection"
"89","Normal/Others","WS/MP086/2025-2026/171330-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Narasimhaiah","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
"90","Normal/Others","WS/MP086/2025-2026/171364-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Anjanappa","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
"91","Normal/Others","WS/MP086/2025-2026/171371-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, Bangalore South Taluk, Tavarekere Village, SC Colony, Solar light installment work at the road of Lokesh","01-Feb-2025","05-Apr-2025","499403","Physical Inspection"
"92","Normal/Others","WS/MP086/2025-2026/227461-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at Bengaluru north talluk, hosahalli village","18-Aug-2025","06-Mar-2026","497323","Physical Inspection"
"93","Normal/Others","WS/MP086/2025-2026/230200-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of high mask light at bangalore north talluk, tore nagasandra village","29-Aug-2025","20-Dec-2025","497323","Physical Inspection"
"94","Normal/Others","WS/MP086/2025-2026/227476-Street lights","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","development of high mask light at bangalore urban, Bangalore North talluk, heggadadevanapura village","18-Aug-2025","25-Feb-2026","497323","Physical Inspection"
"95","Normal/Others","WS/MP086/2025-2026/170914-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 13th cross to 13 A cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","09-Apr-2025","499567","Physical Inspection"
"96","Normal/Others","WS/MP086/2025-2026/170915-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 13A cross to 14th cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","09-Apr-2025","499341","Physical Inspection"
"97","Normal/Others","WS/MP086/2025-2026/170916-Security gates in streets/public place for safety purpose","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of chain link fencing from 14th cross to 14 A cross, Ward no 178, JP nagar 1st phase, Bangalore","31-Jan-2025","09-Apr-2025","498956","Physical Inspection"
"98","Normal/Others","WS/MP086/2025-2026/171396-Construction of boundary walls of existing public and community buildings","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore District, BTM constituency, KSRP 3 Betalian, Jakkasandra, Providing additional facilities to the existing community building","01-Feb-2025","05-Apr-2025","499650","Physical Inspection"
"99","Normal/Others","WS/MP086/2025-2026/161184-Construction of culverts and bridges","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge near chitradurga district, challakere taluk, nayakanahatti hobali, obayanahatti village","24-Dec-2024","03-Jul-2025","490000","Work partially Completed"
"100","Normal/Others","WS/MP086/2025-2026/161185-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","CHITRADURGA(DEPUTY COMMISSIONER CHITRADURGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of roads from talakunayakanahatti to obayanahatti village, in chitradurga district, challakere talluk, nayakanahatti hobli","24-Dec-2024","03-Jul-2025","490000","Work partially Completed"
"101","Normal/Others","WS/MP086/2025-2026/227349-Construction of community centers and community halls","Karnataka","DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of sabha bhavan at dharwad district,dharwad talluk, devarahubli village, asti no 478","16-Aug-2025","20-Aug-2025","800000","Sanction"
"102","Normal/Others","WS/MP086/2025-2026/172338-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Samudaya Bhavana at Mallinatha Pura Grama, Ramanathapura Hobali, Arakalagud Taluk, Hassan District.","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"103","Normal/Others","WS/MP086/2025-2026/172305-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Basavapattana and Belavadi main road to Karahally Channayya and Gare Jayanna house at Belavadi Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"104","Normal/Others","WS/MP086/2025-2026/172334-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road work from Thattavalu main road to Siddanakatti at Tattavalu Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"105","Normal/Others","WS/MP086/2025-2026/172336-Providing drains and gutters for public drainage","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete drainage from Pundu house to Masale Puttegowda house at Belavadi Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"106","Normal/Others","WS/MP086/2025-2026/174496-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of road from the village of Navile to Prabhakar house at Kattepura Grama Panchayat, Arakalagud Talluk, Hassan district","08-Feb-2025","02-Mar-2026","500000","Physical Inspection"
"107","Normal/Others","WS/MP086/2025-2026/174500-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Road Ashokanna Site to Nale at Mallinathapura Village, Kattepura Grama Panchayath, Arakalagud Talluk, Hassan district","08-Feb-2025","02-Mar-2026","500000","Physical Inspection"
"108","Normal/Others","WS/MP086/2025-2026/174503-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete road from Puttaswamygouda site to Basssappanagudi at Mallinathapura village, Kattepura Grama Panchayath, Arakalagud Talluk, Hasan district","08-Feb-2025","02-Mar-2026","500000","Physical Inspection"
"109","Normal/Others","WS/MP086/2026-2027/209969-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of kanaka bhavan at Mandya District,Mandya Talluk, Basaralu Village","18-Jun-2025","22-Jul-2026","500000","Physical Inspection"
"110","Normal/Others","WS/MP086/2025-2026/227609-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","building construction at Mandya district, Nagamangala talluk, devalapura village, devalapura raitha udpadaka company limited","19-Aug-2025","05-Feb-2026","1000000","Vendor Identification"
"111","Normal/Others","WS/MP086/2025-2026/211373-Construction of community centers and community halls","Karnataka","Bengaluru South(DEPUTY COMMISSIONER RAMANAGARA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of Samudhaya bhavan at Ramnagar District, Bidadi Hobali, Bairamangala Post, Anchipura Colony","23-Jun-2025","06-Nov-2025","500000","Work partially Completed"
"112","Normal/Others","WS/MP086/2026-2027/220619-Construction of community centers and community halls","Karnataka","SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Samudhaya Bhavan at the premises of Shivamogga Jilla Okkaligara sangha, Balaraja Aras road, Shivamogga district","21-Jul-2025","19-May-2026","1000000","Vendor Identification"
"113","Normal/Others","WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete draianage at Tumkur district, Tiptur talluk, kibbanahalli hobali, kottigehalli village from SC gangadharaiayana land to Basavayanna land","16-Aug-2025","05-Nov-2025","500000","Sanction"
"114","Normal/Others","WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage at tumkur district, tiptur talluk, kibbanahalli hobali, kappalu grama panchayath, kottigehalli village from prasad land to karadalu and kottigehalli road","16-Aug-2025","05-Nov-2025","500000","Sanction"
"115","Normal/Others","WS/MP086/2025-2026/150246-Construction of culverts and bridges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of continued work of bridge and road at Tumkur district, Kunigal Taluk, Nagasandra Panchayath, Andanayyana Palya","01-Nov-2024","19-Jun-2025","1200000","Physical Inspection"
"116","Normal/Others","WS/MP086/2025-2026/227367-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","istallation of high mask light at tumkur district, tiptur talluk, kibbanahalli hobali, kuppalu grama panchayath, kottigehalli village in front of Shree Kalleshwara temple","16-Aug-2025","05-Nov-2025","300000","Sanction"
"117","Normal/Others","WS/MP086/2026-2027/169459-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High Mask Light near Ganapathi temple at Tumkur District, Tiptur Talluk, Nonavinakere Hobli, Nellikere grama Panchayath, Burudeghatta village","28-Jan-2025","20-Jun-2026","200000","Work partially Completed"
"118","Normal/Others","WS/MP086/2026-2027/169460-Street lights","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of High mask light in front of shiva temple at tumkur district, Tiptur talluk, Nonavinakere hobali, Nellikere grama panchayath, Burudeghatta village","28-Jan-2025","20-Jun-2026","300000","Physical Inspection"
"119","Trust and Society","WS/MP086/2025-2026/213179-Construction of rooms and halls in school and colleges","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of shivayogishwara hostel at turuvekere town, Turuvekere talluk, Tumkur district work to be executed through Nirmiti Kendra","28-Jun-2025","05-Mar-2026","2500000","Vendor Identification"
"120","Normal/Others","WS/MP086/2026-2027/220621-Construction of culverts and bridges","Karnataka","UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of bridge at Uttara Kannada district, honnavara Talluk, Hodke Village","21-Jul-2025","14-Jul-2026","500000","Work partially Completed"
"121","Normal/Others","WS/MP086/2025-2026/155279-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from venkatanarasamma home to lakshminarasimha swamy temple, hosahalli village, sasli hobli, dodballapura taluk, Bengalore rural","27-Nov-2024","16-Aug-2025","490000","Physical Inspection"
"122","Normal/Others","WS/MP086/2025-2026/155280-Construction of roads, link roads, pathways or any other road with or without drainage system","Karnataka","BENGALURU RURAL(DEPUTY COMMISSIONER BANGALORE RURAL SBM URBAN)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete road from lakshminarasimha swamy temple to Kote pattabhiramaiah home, hosahalli village, sasli hobli, dodballapura taluk, Bengalore rural","27-Nov-2024","16-Aug-2025","490000","Physical Inspection"
"123","Normal/Others","WS/MP086/2024-2025/159255-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Padla Village","17-Dec-2024","20-Feb-2025","350000","Work Completed"
"124","Normal/Others","WS/MP086/2024-2025/160664-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near Bijli Board) of Village Mundri","21-Dec-2024","20-Feb-2025","350000","Sanction"
"125","Normal/Others","WS/MP086/2024-2025/160668-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Play Ground (near on Main firni) of Village Naina","21-Dec-2024","20-Feb-2025","350000","Work Completed"
"126","Normal/Others","WS/MP086/2024-2025/160669-Construction of buildings for multi-gym","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Chopal No. - 2 of Village Khanoda","21-Dec-2024","20-Feb-2025","350000","Work partially Completed"
"127","Normal/Others","WS/MP086/2024-2025/159253-Installation of multi-gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Sirta Village Panchayat land near Guga Medi","17-Dec-2024","20-Feb-2025","350000","Sanction"
"128","Normal/Others","WS/MP086/2024-2025/159256-Installation of fixed garden gym equipment","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Open Gym at Panchayat Khel stadium of Geong Village","17-Dec-2024","20-Feb-2025","350000","Sanction"
"129","Normal/Others","WS/MP086/2025-2026/214295-Security gates in streets/public place for safety purpose","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Main Gate at Ravi Dasia Chaupal, Village Balwanti","03-Jul-2025","14-Jan-2026","150000","Sanction"
"130","Normal/Others","WS/MP086/2024-2025/160671-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Rooms of Ravidasiya (SC)Community Hall at Street No. - 12, Ward No. - 31, Sirta Road, Kaithal","21-Dec-2024","20-Feb-2025","400000","Sanction"
"131","Normal/Others","WS/MP086/2025-2026/166611-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall and gate of Balmiki Chaupal at Panchayat land of Jagdishpura Village","20-Jan-2025","22-Apr-2025","250000","Sanction"
