"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP146/2023-2024/11223-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Meeting Hall near Balsingh/Viradhsingh residence, Gram Panchayat Phuliya, P.S. Sam, Jaisalmer","19-Aug-2023","09-Oct-2023","1000000","Physical Inspection"
"2","Normal/Others","WS/MP146/2023-2024/11226-Construction of community centers and community halls","Rajasthan","CHITTORGARH(DISTRICT COLLECTOR CHITTORGARH_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Community Hall in Regar Mohalla,Gram Panchayat Netawalgarh Pachhli, Dist. Chittorgarh","19-Aug-2023","27-Sep-2023","2500000","Physical Inspection"
"3","Repair and Renovation","WS/MP146/2023-2024/11228-Construction of community centers and community halls","Rajasthan","BIKANER(DISTRICT COLLECTOR BIKANER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Renovation and extension work of Sanskrutik Bhawan (Indra Bhawan), Gram Panchayat mandal Charnan, P.S. Kolayat, Bikaner","19-Aug-2023","24-Sep-2023","3000000","Work partially Completed"
"4","Normal/Others","WS/MP148/2024-2025/133154-Construction of community centers and community halls","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Hall, 4 Rooms, Lobby, Men & Women Toilets & Kitchen in Jat Community Center, Khanori Road Bypass, Near Sirta Road, Munucipal Council (MC) kaithal","08-Jul-2024","14-Aug-2024","2500000","Physical Inspection"
"5","Normal/Others","WS/MP18285/2024-2025/146116-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","community building construction work Construction work of community building near Kalaji temple in Gram Panchayat Bhilvan.","08-Oct-2024","11-Dec-2024","1000000","Work partially Completed"
"6","Normal/Others","WS/MP18285/2024-2025/146122-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","open community building construction  Open Baradari construction work near Bhairuji temple.","08-Oct-2024","19-Dec-2024","500000","Work partially Completed"
"7","Normal/Others","WS/MP18285/2024-2025/146338-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","open community construction work  Motira near Mataji Temple","08-Oct-2024","11-Dec-2024","500000","Work partially Completed"
"8","Normal/Others","WS/MP18298/2024-2025/155715-Construction of community centers and community halls","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","construction work of Resting place  at public crematorium in village Santoda Khurd","28-Nov-2024","14-Jan-2025","599845","Physical Inspection"
"9","Normal/Others","WS/MP18298/2024-2025/155716-Construction of community centers and community halls","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","construction work of Resting place  at public crematorium in village Sri Dev Nagar, Gram Panchayat Santora Khurd","28-Nov-2024","14-Jan-2025","599927","Physical Inspection"
"10","Normal/Others","WS/MP18298/2024-2025/155717-Construction of community centers and community halls","Rajasthan","Jodhpur Gramin(DISTRICT COLLECTOR JODHPUR RURAL_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","construction work of Resting place  at public crematorium in village Nerwa Charnana Gram Panchayat Santoda Khurd","28-Nov-2024","14-Jan-2025","600000","Work partially Completed"
"11","Normal/Others","WS/MP148/2024-2025/158702-Construction of community centers and community halls","Rajasthan","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Dharmshala Communiti Centre/Halls at ward no. - 2, Mata Gate, Kaithal","14-Dec-2024","14-Feb-2025","500000","Work Completed"
"12","Normal/Others","WS/MP148/2024-2025/160658-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Sarvjanik Chowk, Ward No. - 18, Lachhmangarh, Dist. - Sikar","21-Dec-2024","11-Feb-2025","1500000","Physical Inspection"
"13","Normal/Others","WS/MP148/2024-2025/160667-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Meghwal Muhalla (Khasra No. - 1319, Rakba 0.2400), Village - Bathoth, Dist. - Sikar","21-Dec-2024","07-Feb-2025","1177681","Physical Inspection"
"14","Normal/Others","WS/MP18285/2024-2025/165001-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community building construction work on Kankri Dogri","19-Jan-2025","01-Mar-2025","699950","Physical Inspection"
"15","Normal/Others","WS/MP147/2025-2026/170383-Construction of community centers and community halls","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Public reading room construction work, for Pirsingh ki Dhani","30-Jan-2025","27-May-2025","1500000","Work partially Completed"
"16","Normal/Others","WS/MP18295/2025-2026/174446-Construction of community centers and community halls","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Makhaniyo ka Vaas, Gram Panchayat Chetrodi, Panchayat Samiti Gadra Road, District Barmer","08-Feb-2025","13-Aug-2025","1000000","Work partially Completed"
"17","Normal/Others","WS/MP146/2025-2026/177027-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Rest House and Tin Shed in Aam Chowk Muslim Basti in Village and Gram Panchayat Rajas Panchayat Samiti Lachhmangarh Dist Sikar","22-Feb-2025","02-Jun-2025","1500000","Work partially Completed"
"18","Normal/Others","WS/MP147/2025-2026/191059-Construction of community centers and community halls","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction of rest house near public crematorium in village Judia of Panchayat Samiti Gadrarod, District Barmer, Khasra No. 134 (in Scheduled Caste category)","13-Apr-2025","10-Jul-2025","1000000","Work partially Completed"
"19","Normal/Others","WS/MP18295/2025-2026/193128-Construction of community centers and community halls","Rajasthan","BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Near Toda Mandir, Village Dumaria, Gram Panchayat Dumaria, Panchayat Samiti Roopbas, District Bharatpur","22-Apr-2025","19-Nov-2025","999991","Sanction"
"20","Normal/Others","WS/MP146/2025-2026/196262-Construction of community centers and community halls","Rajasthan","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Community Centre and boundary wall in Village Edalpur, Bhandari Andruni, Todabhim, Gangapur City, Karauli","03-May-2025","11-Jun-2025","999181","Physical Inspection"
"21","Normal/Others","WS/MP146/2025-2026/197417-Construction of community centers and community halls","Rajasthan","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Community Centre (Samudayik Bhawan - Nichla Mohalla) Kitchen Shed and Interlocking works at Gram Panchayat Meloosar, PS Ratangarh, Dist Churu","07-May-2025","03-Jul-2025","999996","Physical Inspection"
"22","Normal/Others","WS/MP18295/2025-2026/202478-Construction of community centers and community halls","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Handicraft Centre at Dashratkumar Kabira Ram ke vas at Gram Panchayat Sejuho ki Daani, Panchayat Samiti Gramin Barmer, District Barmer","22-May-2025","29-Jul-2025","500000","Work partially Completed"
"23","Normal/Others","WS/MP18295/2025-2026/202503-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Centre at Mahadan Ka Vas, Gram Chodiya, Gram Panchayat Chodiya, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","05-Jan-2026","1000000","Sanction"
"24","Normal/Others","WS/MP18295/2025-2026/202505-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Community Centre at Vimla Devi Bhuraram Meghwal ka Vas, Gram Virmani, Gram Panchayat Modha, Panchayat Samiti Fatehgarh, District Jaisalmer","22-May-2025","10-Aug-2025","1000000","Physical Inspection"
"25","Normal/Others","WS/MP148/2025-2026/202896-Construction of community centers and community halls","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Women Kaushal Vikas kendra at Gelasar Village, Makrana","23-May-2025","13-Oct-2025","2000000","Vendor Identification"
"26","Normal/Others","WS/MP148/2025-2026/207120-Construction of community centers and community halls","Rajasthan","Balotra(DISTRICT COLLECTOR Balotra_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Activity Hall at Rajkiya Uchch Madhyamik Vidyalay , Village Pooniyaon Ka Tala","07-Jun-2025","27-Mar-2026","2000000","Sanction"
"27","Normal/Others","WS/MP146/2025-2026/216774-Construction of community centers and community halls","Rajasthan","Kotputli-Behror(DISTRICT COLLECTOR Kotputli Behror_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at Imam Chowk, Gram Panchayat Bhabroo, P.S. Virat Nagar, Dist. Kotputli Behror","11-Jul-2025","10-Nov-2025","1500000","Sanction"
"28","Normal/Others","WS/MP18295/2025-2026/218286-Construction of community centers and community halls","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of a Community Centre at Heeraram Saghram ke Vaas, Meghwal Pada (SC), Village Kudani, Gram Panchayat Gudani Harsani, Panchayat Samiti Gadra Road Shiv, District Barmer","15-Jul-2025","08-Dec-2025","500000","Work partially Completed"
"29","Normal/Others","WS/MP18298/2025-2026/221975-Construction of community centers and community halls","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Public community building construction work in Ambawadi of Gram Panchayat Ghanerao","30-Jul-2025","11-Aug-2025","1000000","Work partially Completed"
"30","Normal/Others","WS/MP18298/2025-2026/227896-Construction of community centers and community halls","Rajasthan","NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","For construction of community building in the huts of Ram Singh Rajput Rajputs and Nayak in Godan village","20-Aug-2025","19-Feb-2026","1000000","Work partially Completed"
"31","Normal/Others","WS/MP18298/2026-2027/227899-Construction of community centers and community halls","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction work of public community building in village Javandh Juni","20-Aug-2025","26-May-2026","1000000","Sanction"
"32","Normal/Others","WS/MP18298/2025-2026/228132-Construction of community centers and community halls","Rajasthan","PALI(DISTRICT COLLECTOR PALI_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Rest house work near Gandhi Circle in the Collectorate complex","21-Aug-2025","18-Nov-2025","450000","Work Completed"
"33","Normal/Others","WS/MP145/2025-2026/230421-Construction of community centers and community halls","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gram Panchayat me Samudayik Bhawan Nirman Kary","30-Aug-2025","11-Jan-2026","1500000","Physical Inspection"
"34","Normal/Others","WS/MP148/2025-2026/234948-Construction of community centers and community halls","Rajasthan","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Building at Chek 5 Lk village","17-Sep-2025","18-Nov-2025","1000000","Work partially Completed"
"35","Normal/Others","WS/MP145/2025-2026/248542-Construction of community centers and community halls","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Public Building Development work","17-Nov-2025","19-Feb-2026","500000","Vendor Identification"
"36","Normal/Others","WS/MP147/2025-2026/250078-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","War Memorial Extension Work in ward no 01 Laxmangarh Sikar","22-Nov-2025","04-Feb-2026","2498642","Work partially Completed"
"37","Normal/Others","WS/MP18285/2025-2026/252788-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community building, near Khuntinarji at the house of Work Prabhu Maharaj Lala.","08-Dec-2025","02-Feb-2026","600000","Vendor Identification"
"38","Normal/Others","WS/MP18285/2025-2026/252789-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community development, near the house of Amar Singh Maharaj Badiya at Khunti Jalmia","08-Dec-2025","02-Feb-2026","600000","Vendor Identification"
"39","Normal/Others","WS/MP18285/2025-2026/252793-Construction of community centers and community halls","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Construction work of Baradari Building, Govind Guru Dhoni Dindorpada Itauwa Gram Panchayat Itauwa","08-Dec-2025","22-Dec-2025","1000000","Work partially Completed"
"40","Normal/Others","WS/MP148/2026-2027/254703-Construction of community centers and community halls","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction of Community Building at Pratap Pura Village","18-Dec-2025","18-May-2026","5000000","Sanction"
"41","Normal/Others","WS/MP145/2026-2027/262570-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Gram Bagdi me Samudayik Bhawan me atirikt kaksh may baramada nirman kary","28-Jan-2026","10-Apr-2026","1999606","Work partially Completed"
"42","Normal/Others","WS/MP145/2026-2027/262917-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Vaidik Ashram Piprali ke paas sthit Samudayik Bhawan ka Marammat Kary","29-Jan-2026","18-Jun-2026","399850","Work partially Completed"
"43","Normal/Others","WS/MP145/2026-2027/262918-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Ghanshyam Tiwari (2022-28) (2022-2028)","Elected MP","Vaidik Ashram Piprali ke paas sthit Samudayik Bhawan me Naveen Nirman Kary","29-Jan-2026","18-Jun-2026","599604","Work partially Completed"
"44","Normal/Others","WS/MP18298/2026-2027/263276-Construction of community centers and community halls","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of a community hall with a verandah in Bagdi village, Laxmangarh, Sikar district.","06-Feb-2026","10-Apr-2026","1999500","Work partially Completed"
"45","Normal/Others","WS/MP18298/2025-2026/266652-Construction of community centers and community halls","Rajasthan","BHILWARA(DISTRICT COLLECTOR BHILWARA_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of community hall and library building in village Mohanpura Panchayat Samiti Mandalgarh","06-Feb-2026","13-Mar-2026","1200000","Work partially Completed"
"46","Normal/Others","WS/MP18285/2026-2027/287102-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community Building Construction, Bhadar Phala Kalikaparada","30-Jun-2026","17-Aug-2026","1600000","Sanction"
"47","Normal/Others","WS/MP18285/2026-2027/288057-Construction of community centers and community halls","Rajasthan","DUNGARPUR(DISTRICT COLLECTOR DUNGARPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Community construction work, in village Navaghara","30-Jun-2026","27-Aug-2026","1000000","Sanction"
"48","Normal/Others","WS/MP18298/2026-2027/301358-Construction of community centers and community halls","Rajasthan","JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA)","Shri Madan Rathore (2024-30) (2024-2030)","Elected MP","Construction of community hall in village Jatawas Nagar Palika  Bagad","05-Aug-2026","10-Aug-2026","1885000","Sanction"
"49","Normal/Others","WS/MP146/2023-2024/10965-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Sarvajanik Vachnalaya construction work Harjiram Sevar ki dhani hussain ka tala, Gram Panchayat Sarla, P.S. Sedwa, Dist. Barmer","18-Aug-2023","07-Oct-2023","1000000","Work partially Completed"
"50","Normal/Others","WS/MP146/2023-2024/11221-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library / Reading Room with Toilet & Washroom near Sabal Singh residence Hapa, Gram Panchayat, Adbala, P.S. Sam, Dist. Jaisalmer","19-Aug-2023","09-Oct-2023","1000000","Physical Inspection"
"51","Normal/Others","WS/MP146/2023-2024/11222-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room cum Library near Gaziram Meghwal residence ward no.3, Gram Panchayat Chelak, P.S. Fatehgarh, Jaisalmer","19-Aug-2023","09-Oct-2023","1000000","Physical Inspection"
"52","Normal/Others","WS/MP146/2023-2024/11247-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room/Library near Khetsingh/Ramsingh residence, Gram Panchayat Moolana, Fatehgarh, Jaisalmer","19-Aug-2023","09-Oct-2023","1499650","Physical Inspection"
"53","Normal/Others","WS/MP146/2023-2024/14908-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Reading Room/Library at near Hirani Daukiyon ki dhani, Der, G.P. Bhimthal, P.S. Dhorimanna, Dist. Barmer","01-Sep-2023","28-Dec-2023","1500000","Work partially Completed"
"54","Normal/Others","WS/MP147/2024-2025/75985-Construction of public libraries and reading rooms","Rajasthan","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Construction work of public reading room in village Tanu Majhi, Bas of Gamer Singh.","06-Jan-2024","20-Jan-2025","1000000","Work partially Completed"
"55","Normal/Others","WS/MP147/2023-2024/86044-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Nainadaan jee ka Vaas, Graam Panchaayat- Baarath ka Gaanv mein Saarvajanik Vaachanaalay Nirmaan.","20-Jan-2024","16-Mar-2024","1000000","Physical Inspection"
"56","Normal/Others","WS/MP147/2024-2025/89402-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of gravel road from link asphalt road to Dhaniya of Bhanwarsingh .  Revised: For the construction of a public reading room in village Moolana, the residence of Bhanwar Singh Sagar.","25-Jan-2024","18-Jan-2025","1000000","Physical Inspection"
"57","Normal/Others","WS/MP147/2023-2024/93838-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of public reading room at Bhan Singh's residence in Gram Panchayat Jhinjhinyali, Panchayat Samiti Fatehgarh, District Jaisalmer, Legislative Assembly Constituency Jaisalmer.","02-Feb-2024","26-Feb-2024","1000000","Physical Inspection"
"58","Normal/Others","WS/MP147/2024-2025/98069-Construction of public libraries and reading rooms","Rajasthan","BANSWARA(DISTRICT COLLECTOR BANSWARA_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Someshwar Mahadav in Jhupel for the construction of Khuli Baradari in Garnavat.","06-Feb-2024","19-Sep-2024","1000000","Physical Inspection"
"59","Normal/Others","WS/MP147/2023-2024/100116-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For construction of community building in Gram Panchayat Barangana.","08-Feb-2024","14-Mar-2024","999975","Physical Inspection"
"60","Normal/Others","WS/MP147/2024-2025/132889-Construction of public libraries and reading rooms","Rajasthan","Shahpura(DISTRICT COLLECTOR Shahpura_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","1. For construction of 1 community building in Nohre of Chhapdal Phuliau Mali society.   2. For the construction of a community hall opened in the public square in the huts of Chhapdal Regro.","01-Jul-2024","07-Dec-2024","2500000","Vendor Identification"
"61","Normal/Others","WS/MP148/2024-2025/133082-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Construction Of Public Reading Rooms, Bathrooms/Urinals & interlocking works","06-Jul-2024","12-Jan-2025","1500000","Sanction"
"62","Normal/Others","WS/MP147/2024-2025/133481-Construction of public libraries and reading rooms","Rajasthan","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","For the construction work of public bus stand (passenger waiting room) and toilet in front of Vivekananda Shiksha Samiti in Alakhpura in Panchayat Samiti Maulasar.  Revised: Working Agency is Gram Panchayat Alakhpura.","13-Jul-2024","19-Dec-2024","1297000","Physical Inspection"
"63","Normal/Others","WS/MP147/2024-2025/135362-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","Revised: Construction work of public reading room in village Phulia, residence of Chhugsingh/Deravarsingh.","10-Aug-2024","12-Jan-2025","1500000","Work partially Completed"
"64","Normal/Others","WS/MP147/2024-2025/137892-Construction of public libraries and reading rooms","Rajasthan","SIKAR(DISTRICT COLLECTOR SIKAR_IDA)","Shri Pramod Tiwari (2022-28) (2022-2028)","Elected MP","1- For construction work of community building and park near Miles' well in village Palri.","30-Aug-2024","19-Dec-2024","1500000","Work partially Completed"
"65","Normal/Others","WS/MP146/2024-2025/140254-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library cum Reading Room (Vachnalay) in Gram Panchayat Badoda Gaon, V. S. Pokaran, Panchayat Samiti & Dist. Jaisalmer","11-Sep-2024","12-Jan-2025","1000000","Vendor Identification"
"66","Normal/Others","WS/MP146/2024-2025/141422-Construction of public libraries and reading rooms","Rajasthan","ALWAR(DISTRICT COLLECTOR ALWAR_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","Construction of Public Library in Govt. Higher Secondary School, Vill. Kherli Rel, Panchayat Samiti Kathumar, Dist. Alwar","17-Sep-2024","06-Dec-2024","500000","Vendor Identification"
"67","Normal/Others","WS/MP18285/2024-2025/145261-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Public reading room construction work, Raghuveer Singh's residence village Mandha)","03-Oct-2024","20-Jan-2025","500000","Physical Inspection"
"68","Normal/Others","WS/MP18285/2024-2025/146345-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Mehran's Dhani)","08-Oct-2024","12-Jan-2025","1500000","Vendor Identification"
"69","Normal/Others","WS/MP18285/2024-2025/146346-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","public reading room construction work (Will give the residence of Mohan Kanwar Sawal Singh, Gram Panchayat Kanod Panchayat Samiti Mohangarh)","08-Oct-2024","20-Jan-2025","971384","Physical Inspection"
"70","Normal/Others","WS/MP148/2024-2025/156307-Construction of public libraries and reading rooms","Rajasthan","JAISALMER(DISTRICT COLLECTOR JAISLAMER_IDA)","Shri Randeep Singh Surjewala (2022-28) (2022-2028)","Elected MP","Constructon of Reading Room (Vachnalay Kaksha) at Shri Deeparam/Alsaram Meghal Bas, Village - Ridawa, Dist. - Jaisalmer","01-Dec-2024","18-Jan-2025","979094","Physical Inspection"
"71","Trust and Society","WS/MP18285/2025-2026/158600-Construction of public libraries and reading rooms","Rajasthan","UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA)","Shri Chunnilal Garasiya (2024-30) (2024-2030)","Elected MP","Reading Room (under Shri Vishwa Hindu Parishad, Sharma Hostel, Subhash Nagar, in front of BN College, Udaipur","19-Jan-2025","02-Feb-2026","500000","Sanction"
"72","Normal/Others","WS/MP18295/2024-2025/165230-Construction of public libraries and reading rooms","Rajasthan","JODHPUR(DISTRICT COLLECTOR JODHPUR IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Libraries and Reading Rooms at Gram Panchayat Jhajiwal Gehlota Panchayat Samiti, Jodhpur, District Jodhpur","14-Jan-2025","10-Mar-2025","999858","Physical Inspection"
"73","Normal/Others","WS/MP18295/2024-2025/165287-Construction of public libraries and reading rooms","Rajasthan","Deeg(DISTRICT COLLECTOR Deeg_IDA)","Smt. Sonia Gandhi (2024-30) (2024-2030)","Elected MP","Construction of Public Library at Village Dudawal, Gram Panchayat Dudawal, Panchayat Samiti Nagar Pahari","14-Jan-2025","07-Feb-2025","500000","Sanction"
