"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"181","Normal/Others","WS/MP235/2025-2026/268757-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Kamalwala Khurd","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"182","Normal/Others","WS/MP235/2025-2026/268758-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Arif Ke","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"183","Normal/Others","WS/MP235/2025-2026/268759-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Nizamwala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"184","Normal/Others","WS/MP235/2025-2026/268760-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Gulam Husain Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"185","Normal/Others","WS/MP235/2025-2026/268761-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Tendi Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"186","Normal/Others","WS/MP235/2025-2026/268762-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Wahge Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"187","Normal/Others","WS/MP235/2025-2026/268763-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Kutbe Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"188","Normal/Others","WS/MP235/2025-2026/268764-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Kamadin Niyajian","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"189","Normal/Others","WS/MP235/2025-2026/268765-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Karmu Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"190","Normal/Others","WS/MP235/2025-2026/268766-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Kulgarhi","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"191","Normal/Others","WS/MP235/2025-2026/268767-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Lalle","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"192","Normal/Others","WS/MP235/2025-2026/268768-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Thethar Kalan","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"193","Normal/Others","WS/MP235/2025-2026/268770-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Sadhu Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"194","Normal/Others","WS/MP235/2025-2026/268771-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Machhi Bugra","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"195","Normal/Others","WS/MP235/2025-2026/268772-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Sulhani","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"196","Normal/Others","WS/MP235/2025-2026/268773-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Ghall khurd","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"197","Normal/Others","WS/MP235/2025-2026/268774-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Loham","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"198","Normal/Others","WS/MP235/2025-2026/268775-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Sulhani","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"199","Normal/Others","WS/MP235/2025-2026/268776-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Thethar Kalan","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"200","Normal/Others","WS/MP235/2025-2026/268777-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Sur singh Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"201","Normal/Others","WS/MP235/2025-2026/268778-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Saran Wali","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"202","Normal/Others","WS/MP235/2025-2026/268779-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Ittan Wali","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"203","Normal/Others","WS/MP235/2025-2026/268780-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Lappo","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"204","Normal/Others","WS/MP235/2025-2026/268781-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Chak Jamit Singh Wala","16-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"205","Normal/Others","WS/MP235/2025-2026/268815-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Fateh garh gehri","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"206","Normal/Others","WS/MP235/2025-2026/268816-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Mohan ke Hittar","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"207","Normal/Others","WS/MP235/2025-2026/268817-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Chhanga Rai Hittar","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"208","Normal/Others","WS/MP235/2025-2026/268818-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Jhugge Chhilian","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"209","Normal/Others","WS/MP235/2025-2026/268819-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Chak Kandhe Shah","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"210","Normal/Others","WS/MP235/2025-2026/268820-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Lalle","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"211","Normal/Others","WS/MP235/2025-2026/268821-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Manu Machi","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"212","Normal/Others","WS/MP235/2025-2026/268822-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Nizamdin Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"213","Normal/Others","WS/MP235/2025-2026/268823-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Amir Shah Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"214","Normal/Others","WS/MP235/2025-2026/268825-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Miha Singh Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"215","Normal/Others","WS/MP235/2025-2026/268826-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Alle Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"216","Normal/Others","WS/MP235/2025-2026/268827-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Boran Wali","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"217","Normal/Others","WS/MP235/2025-2026/268828-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive Eight Panel at Govt.Sen.Sec. School at Village Behak Ghjaran","17-Feb-2026","12-Mar-2026","800000","Physical Inspection"
"218","Normal/Others","WS/MP235/2025-2026/268829-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Mattar Hithar","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"219","Normal/Others","WS/MP235/2025-2026/268830-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Jodh Pur","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"220","Normal/Others","WS/MP235/2025-2026/268831-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Chak Dona Rahime ke","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"221","Normal/Others","WS/MP235/2025-2026/268832-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Saide ke Naul","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"222","Normal/Others","WS/MP235/2025-2026/268833-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Gatti Masta No DO","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"223","Normal/Others","WS/MP235/2025-2026/268834-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Alfu Ke","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"224","Normal/Others","WS/MP235/2025-2026/268835-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Sande Hasham","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"225","Normal/Others","WS/MP235/2025-2026/268836-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Shah Din Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"226","Normal/Others","WS/MP235/2025-2026/268837-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Ratta Khera Punjab Singh Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"227","Normal/Others","WS/MP235/2025-2026/268838-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village  Shehzadi","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"228","Normal/Others","WS/MP235/2025-2026/268839-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Talwandi Mange Khan","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"229","Normal/Others","WS/MP235/2025-2026/268840-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Jhatra","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"230","Normal/Others","WS/MP235/2025-2026/268841-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Santu Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"231","Normal/Others","WS/MP235/2025-2026/268842-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Dhandian","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"232","Normal/Others","WS/MP235/2025-2026/268843-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Nurpur","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"233","Normal/Others","WS/MP235/2025-2026/268844-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Shah Bukkar","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"234","Normal/Others","WS/MP235/2025-2026/268845-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Middle School at Village Santu Wala","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"235","Normal/Others","WS/MP235/2025-2026/268846-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive One Panel at Govt.Primary School at Village Wara Wariyam Singh","17-Feb-2026","12-Mar-2026","100000","Physical Inspection"
"236","Normal/Others","WS/MP235/2025-2026/268847-Purchase of smart boards, visual display units and projectors","Punjab","FEROZEPUR(DEPUTY COMMISSIONER FIROZEPUR_IDA)","Dr. Sandeep Kumar Pathak (2022-28) (2022-2028)","Elected MP","Installation of Interactive Six Panel at Govt.Sen.Sec. School at Village Jeevan mall Zira","17-Feb-2026","12-Mar-2026","600000","Physical Inspection"
"237","Normal/Others","WS/MP844/2025-2026/213604-Purchase of training equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Furnishing of Gym, Kitchen for cooking course and Purchase of Gardening tools in Rehabilitation Centre at Village Sheikhe Block Jalandhar East in District Jalandhar.","30-Jun-2025","28-Jul-2025","379627","Physical Inspection"
"238","Normal/Others","WS/MP844/2025-2026/240319-Purchase of training equipment","Punjab","PATIALA(DEPUTY COMMISSIONER PATIALA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 5 lakhs for purchase of Training equipment for Skill Development training at Govt Drug De-addiction and Rehabilitation Centre.","06-Oct-2025","18-Nov-2025","500000","Vendor Identification"
"239","Normal/Others","WS/MP844/2025-2026/244061-Purchase of training equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Grant of rupees 27,65,120 for establishing Skill Labs at Drug Rehabilitation and De Addiction Centre, Hoshiarpur and establishment of a international standard Synthetic Vollyball Court in the Centre. The list of equipments to be procured for various courses is mentioned in the annexture.","27-Oct-2025","21-Jan-2026","2746080","Work partially Completed"
"240","Normal/Others","WS/MP844/2025-2026/244101-Purchase of training equipment","Punjab","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 85 Lakh 10 Thousands for establishment of Skill Development labs in Multi Skill Development Centre Hoshiarpur including Furniture and Fixtures. The details of the  Skill courses is attached in the annexture.","27-Oct-2025","11-Feb-2026","8476000","Sanction"
"241","Normal/Others","WS/MP844/2025-2026/244229-Purchase of training equipment","Punjab","MOGA(Deputy Commissioner Moga)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 1571000 for Establishment of Skill Development Labs and Sports Facilities in Government Drug De addiction and Rehabilitation Centre Moga Please breakup of the funds for Moga in the annexure attached Additionally the concerned authorities are kindly requested to ensure that the funds are utilized and the Utilization Certificate is submitted to the DC SAS Nagar upon work completion within 60 days of the grant failing which the grant will be reversed to the MPLAD account","27-Oct-2025","19-Jan-2026","1571000","Vendor Identification"
"242","Normal/Others","WS/MP844/2025-2026/244230-Purchase of training equipment","Punjab","BATHINDA(DEPUTY COMMISSIONER BHATINDA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 1410000 for establishment of Skill Development Labs and other facilities in Drug De Addiction and Rehab Center Bhatinda Please find breakup of the funds for Bhatinda in the annexure attached Additionally the concerned authorities are kindly requested to ensure that the funds are utilized and the Utilization Certificate is submitted to the DC SAS Nagar upon work completion within 60 days of the grant failing which the grant will be reversed to the MPLAD account","27-Oct-2025","24-Dec-2025","1409485","Work partially Completed"
"243","Normal/Others","WS/MP844/2025-2026/244418-Purchase of training equipment","Punjab","SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 1170400 for Establishment of Skill Development Labs and other Facilities in Government Drug De addiction and Rehabilitation Centre Sangrur Please utilize the funds as per the request letter sent by civil surgeon Additionally the concerned authorities are kindly requested to ensure that the funds are utilized and the Utilization Certificate is submitted to the DC SAS Nagar upon work completion within 60 days of the grant failing which the grant will be reversed to the MPLAD","28-Oct-2025","20-Jan-2026","1164573","Physical Inspection"
"244","Normal/Others","WS/MP844/2025-2026/244425-Purchase of training equipment","Punjab","FATEHGARH SAHIB(DEPUTY COMMISSIONER FATEHGARH SAHIB_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 830000 for Establishment of Skill Development Labs and other Facilities in Government Drug De addiction and Rehabilitation Centre Fatehgarh Sahib Please find breakup in annexure attached Additionally the concerned authorities are kindly requested to ensure that the funds are utilized and the Utilization Certificate is submitted to the DC SAS Nagar upon work completion within 60 days of the grant failing which the grant will be reversed to the MPLAD account","28-Oct-2025","24-Dec-2025","828080","Vendor Identification"
"245","Normal/Others","WS/MP844/2025-2026/260389-Purchase of training equipment","Punjab","FAZILKA(DEPUTY COMMISSIONER FAZILKA_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 11 lakh for Equipment and furniture for Gym 10 Computers for data entry lab Mobile Repair Lab Electrical Lab Cooking Skill Lab Recreation Room and Volleyball Court in Govt Drug De Addiction and Rehabilitation Center Fazilka","20-Jan-2026","29-Jan-2026","1100000","Vendor Identification"
"246","Normal/Others","WS/MP844/2025-2026/213600-Setting up of laboratories","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Furnishing of Computer Room by purchasing furniture for establishment of Digital Literacy Lab in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.","30-Jun-2025","28-Jul-2025","140828","Physical Inspection"
"247","Normal/Others","WS/MP844/2025-2026/213601-Setting up of laboratories","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","Regarding the demand of Furnishing of Saloon Lab and purchase of equipments for skill development classes in Drug De-Addiction and Rehabilitation Centre at Village Sheikhe Block Jalandhar East in Distt. Jalandhar.","30-Jun-2025","28-Jul-2025","108108","Physical Inspection"
"248","Normal/Others","WS/MP844/2025-2026/221107-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 88.5 Lakh for setting up a Skill Development Centre for the local youth in Red Cross Society Building at Faridkot, the grant includes funds for Civil Works, Public Health Services, Electrical Services and Horticulture for the Skill Development Centre.","22-Jul-2025","29-Jul-2025","8762800","Vendor Identification"
"249","Trust and Society","WS/MP844/2025-2026/221383-Setting up of laboratories","Punjab","FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA)","Dr. Vikramjit Singh Sahney (2022-28) (2022-2028)","Elected MP","MPLAD Grant of rupees 40 lakhs to Red Cross Society, Faridkot for purchase of Furniture, Machinery and establishing Skill Development Labs for Skill Center at Red Cross Building Baba Farid Chowk, Faridkot","23-Jul-2025","23-Oct-2025","4000000","Vendor Identification"
