"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"1","Punjab","Construction of public irrigation facilities","WS/MP140/2023-2024/7438","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","22-Sep-2023","Amandeep Singh Contractor","Payment Success","5350714"
"2","Punjab","Construction of public irrigation facilities","WS/MP140/2023-2024/7438","HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","19-Jan-2024","Amandeep Singh Contractor","Payment Success","971582"
"3","Punjab","Purchase of motor boats for flood and cyclone prone areas","WS/MP140/2023-2024/7453","GURDASPUR(DEPUTY COMMISSIONER GURDASPUR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","17-Feb-2026","THE LOHGARH CO OP SOCIETY LTD","Payment Success","772663"
"4","Punjab","Purchase of hospital equipment","WS/MP140/2023-2024/8583","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","06-Feb-2024","CENTAIR PRIVATE LIMITED","Payment Success","797680"
"5","Punjab","Purchase of ambulances (Four, three and two wheelers)","WS/MP140/2023-2024/8584","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","26-Feb-2024","FORCE MOTORS LIMITED","Payment Success","2305074"
"6","Punjab","Purchase of non-conventional energy system and devices for community use","WS/MP140/2023-2024/8586","Tarn Taran(DEPUTY COMMOSSIONER TARN TARAN_IDA_2)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","14-Mar-2024","SARPANCH GRAM PANCHAYAT GOINDWAL SAHIB","Payment Success","578200"
"7","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","08-Dec-2023","Dhillon building Material","Payment Success","19000"
"8","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","13-Dec-2023","Sant Avtar Singh Eco Technical Service Centre","Payment Success","114696"
"9","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","14-Dec-2023","Sant Avtar Singh Eco Technical Service Centre","Payment Success","137635"
"10","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","14-Dec-2023","Sant Avtar Singh Eco Technical Service Centre","Payment Success","149105"
"11","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","29-Jan-2024","Dhillon building Material","Payment Success","3680"
"12","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","29-Jan-2024","Sant Avtar Singh Eco Technical Service Centre","Payment Success","52416"
"13","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","29-Jan-2024","Sant Avtar Singh Eco Technical Service Centre","Payment Success","39341"
"14","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Dhillon Transport co","Payment Success","18500"
"15","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Paramjit Singh","Payment Success","14874"
"16","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Avtar Singh","Payment Success","14874"
"17","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Prem Singh","Payment Success","15276"
"18","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Piartpal Singh","Payment Success","13616"
"19","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Manjit Singh","Payment Success","13616"
"20","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Baljinder Singh","Payment Success","13616"
"21","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Budh Singh","Payment Success","13616"
"22","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Sukhpreet Singh","Payment Success","13984"
"23","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","31-Jan-2024","Sohan Singh","Payment Success","13984"
"24","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Feb-2024","Dhillon Transport co","Payment Success","27000"
"25","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/8587","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","23-Feb-2024","Dhillon Transport co","Payment Success","11171"
"26","Punjab","Construction of rooms and halls in school and colleges","WS/MP140/2023-2024/15148","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","15-Mar-2024","Nav Rattan Industry","Payment Success","132460"
"27","Punjab","Construction of rooms and halls in school and colleges","WS/MP140/2023-2024/15148","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","12-Nov-2025","Nav Rattan Industry","Payment Success","65176"
"28","Punjab","Construction of rooms and halls in school and colleges","WS/MP140/2023-2024/15148","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","12-Nov-2025","Mahesh Kumar","Payment Success","52364"
"29","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Feb-2025","RANA SHUTTERING AND CEMENT STORE","Payment Success","11700"
"30","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Feb-2025","RANA SHUTTERING AND CEMENT STORE","Payment Success","14115"
"31","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Feb-2025","RANA SHUTTERING AND CEMENT STORE","Payment Success","13726"
"32","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Feb-2025","SEKHON GRAM UDYOG SAMTI","Payment Success","54400"
"33","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Feb-2025","PARSHOTAM","Payment Success","18326"
"34","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Apr-2025","PARSHOTAM","Payment Success","22638"
"35","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Apr-2025","PURI TRADING CO","Payment Success","47100"
"36","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Apr-2025","PURI TRADING CO","Payment Success","19800"
"37","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Apr-2025","NIJJAR ENTERPRISES","Payment Success","11600"
"38","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","06-May-2025","RANA SHUTTERING AND CEMENT STORE","Payment Success","10000"
"39","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","06-May-2025","SEKHON GRAM UDYOG SAMTI","Payment Success","10200"
"40","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","06-May-2025","PARSHOTAM","Payment Success","3395"
"41","Punjab","Construction of public toilets and bathrooms","WS/MP140/2023-2024/15149","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","08-May-2025","SEHRA ALUMINIUM WORKS","Payment Success","13000"
"42","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Oct-2024","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","286750"
"43","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Oct-2024","BALDEV KRISHAN GUPTA AND SANJ","Payment Success","69000"
"44","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Oct-2024","MANPREET SON OF TARSEM LAL","Payment Success","64680"
"45","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","25-Oct-2024","MANPREET SON OF TARSEM LAL","Payment Success","20482"
"46","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","28-Mar-2025","Shri Guru Arjan Dev Ji Interlock Traders","Payment Success","34410"
"47","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15150","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","28-Mar-2025","Shri Guru Arjan Dev Ji Interlock Traders","Payment Success","24443"
"48","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15151","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","20-Dec-2024","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","378525"
"49","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15151","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","20-Dec-2024","BALDEV KRISHAN GUPTA AND SANJ","Payment Success","6000"
"50","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15151","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","20-Dec-2024","BALDEV KRISHAN GUPTA AND SANJ","Payment Success","58500"
"51","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15151","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","20-Dec-2024","GIAN SAHOTA","Payment Success","43120"
"52","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15151","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","20-Dec-2024","ambica briks co","Payment Success","13780"
"53","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15241","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","07-Feb-2025","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","114700"
"54","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15241","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","07-Feb-2025","MS BASERA BUILDERS","Payment Success","80900"
"55","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15241","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","03-Jul-2025","MS BASERA BUILDERS","Payment Success","500"
"56","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15241","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","03-Jul-2025","Harpreet Kaur","Payment Success","53900"
"57","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","07-Mar-2025","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","172050"
"58","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","07-Mar-2025","MS BASERA BUILDERS","Payment Success","44000"
"59","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","19-Mar-2025","NANDHA SPUN PIPE FACTORY","Payment Success","154462"
"60","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Apr-2025","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","108150"
"61","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15243","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","24-Nov-2025","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","21338"
"62","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15250","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","07-Mar-2025","SHRI GURU NANAK INTERLOCKING CEMENT TILE","Payment Success","149110"
"63","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15250","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","19-Mar-2025","JALALABAD BRICKS INDUSTRIES","Payment Success","20670"
"64","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15250","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","19-Mar-2025","GORIA ENTERPRISES","Payment Success","32959"
"65","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15250","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","08-Aug-2025","GORIA ENTERPRISES","Payment Success","1985"
"66","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/15250","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","08-Aug-2025","BALJIT KAUR","Payment Success","45276"
"67","Punjab","Construction of veterinary hospitals and dispensaries","WS/MP140/2023-2024/15350","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","18-Mar-2024","Raja Ram Mahto","Payment Success","330393"
"68","Punjab","Construction of veterinary hospitals and dispensaries","WS/MP140/2023-2024/15350","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","23-Jan-2025","Raja Ram Mahto","Payment Success","234714"
"69","Punjab","Construction of veterinary hospitals and dispensaries","WS/MP140/2023-2024/15350","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","26-Mar-2025","Raja Ram Mahto","Payment Success","52898"
"70","Punjab","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP140/2023-2024/16852","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","19-Jan-2024","Bhushan Chhura","Payment Success","996440"
"71","Punjab","Purchase of mobile water tankers","WS/MP140/2023-2024/16854","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","14-Nov-2024","Satnam Process Engineering","Payment Success","336300"
"72","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","22-Jan-2025","TERAN TERAN BRICKS AND TILES","Payment Success","43745"
"73","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","22-Jan-2025","HANDA AGENCY","Payment Success","38000"
"74","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","13-Feb-2025","TERAN TERAN BRICKS AND TILES","Payment Success","47110"
"75","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","13-Feb-2025","BHINDA BUILDING MATERIAL","Payment Success","49955"
"76","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","TERAN TERAN BRICKS AND TILES","Payment Success","33750"
"77","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","TERAN TERAN BRICKS AND TILES","Payment Success","33750"
"78","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","TERAN TERAN BRICKS AND TILES","Payment Success","33750"
"79","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","BHINDA BUILDING MATERIAL","Payment Success","23211"
"80","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","BHINDA BUILDING MATERIAL","Payment Success","29446"
"81","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","BHINDA BUILDING MATERIAL","Payment Success","35094"
"82","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","BHINDA BUILDING MATERIAL","Payment Success","34500"
"83","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","JYOTI AGRO INDUSTRIES","Payment Success","3250"
"84","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","AJAIB ELECTRICAL WORKS","Payment Success","4990"
"85","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","AJAIB ELECTRICAL WORKS","Payment Success","16773"
"86","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","SANOJ KUMAR YADAV","Payment Success","49754"
"87","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","02-Jul-2025","SANOJ KUMAR YADAV","Payment Success","58616"
"88","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","18-Jul-2025","TERAN TERAN BRICKS AND TILES","Payment Success","13500"
"89","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","21-Jul-2025","MR TRADING CO","Payment Success","10500"
"90","Punjab","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP140/2023-2024/16863","KAPURTHALA(DEPUTY COMMISSIONER KAPURTHALA_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","21-Jul-2025","JAI DURGA IRON AND CEMENT STORE","Payment Success","54171"
