"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"121","Normal/Others","WS/MP850/2026-2027/287522-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se rakes ke makan ki aur v main road se pawan ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","526000","17-Jul-2026"
"122","Normal/Others","WS/MP850/2026-2027/287523-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein main road se govardhan master ke makan ki aur v prakash master ke makan se primary school ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","1524000","17-Jul-2026"
"123","Normal/Others","WS/MP850/2026-2027/287524-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein sushil ke makan se sanju ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","1580000","17-Jul-2026"
"124","Normal/Others","WS/MP850/2026-2027/287525-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad ibrahimpur masih mein ausuchit basti mein main road se motiram ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","100000","17-Jul-2026"
"125","Normal/Others","WS/MP850/2026-2027/287526-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein ausuchit basti mein main road se saroj ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","182000","17-Jul-2026"
"126","Normal/Others","WS/MP850/2026-2027/287528-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih mein anusuchit basti mein main road se sukhchain ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","89000","17-Jul-2026"
"127","Normal/Others","WS/MP850/2026-2027/287529-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se satish ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","245000","17-Jul-2026"
"128","Normal/Others","WS/MP850/2026-2027/287530-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se jaipal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","161000","17-Jul-2026"
"129","Normal/Others","WS/MP850/2026-2027/287531-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se rajipal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","95000","17-Jul-2026"
"130","Normal/Others","WS/MP850/2026-2027/287532-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se sishpal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","245000","17-Jul-2026"
"131","Normal/Others","WS/MP850/2026-2027/287533-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein mainroad se roshanlal ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","61000","17-Jul-2026"
"132","Normal/Others","WS/MP850/2026-2027/287534-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","sansad adarsh gram ibrahimpur masih ke majre ibrahimpur mein anusuchit basti mein main road se fakirchandr ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block bhagwanpur","23-Jun-2026","136000","17-Jul-2026"
"133","Normal/Others","WS/MP204/2026-2027/264610-Installing hand pumps","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Installation of a Handpump near the community hall in the Schedulded Caste Locality of Lalwala Khalsa Gram Panchayat, Block Bhagwanpur, District Haridwar","05-Mar-2026","80000","14-Aug-2026"
"134","Normal/Others","NA-Installing hand pumps","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Establishment of a 'Samar Sevil' (Mini Tubewell)) along the canal at Mukandi Imarti Seva Nyas, Sangam Vihar, Jamalpur, Haridwar.","09-Aug-2026","163170","NA"
"135","Normal/Others","WS/MP18333/2025-2026/186613-Construction of water tanks","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","janpad haridwar ke gaindikhata me shrikrishanyan gaurakshashala me pani ki tanki nirman work. karyadai sansha- vikashkhand bahadrabad","26-Mar-2025","1000000","21-Apr-2025"
"136","Normal/Others","NA-Purchase of smart boards, visual display units and projectors","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Janpad Haridwar ke Kewal Kanya Pathshala Inter College Manglaur Me do Smartbort evam ek Commputer Kary hetu. K.S.- Nagar palika Parishad Manglaur","14-May-2026","500000","NA"
"137","Trust and Society","NA-Construction of toilet blocks","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NATIONAL JUNIOR HIGH SCHOOL DHANAURI MEIN TOILET BLOCKS KA NIRMAN KARYA .IA(KARYADAI SANSTATHA)-NATIONAL JUNIOR HIGH SCHOOL","22-Jun-2026","2000000","NA"
"138","Trust and Society","NA-Construction of toilet blocks","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","NATIONAL JUNIOR HIGH SCHOOL,DHANAURI MEIN TOLIET BLOCKS KA NIRMAN KARYA.IA(KARYADAI SANSTATHA)-NATIONAL JUNIOR HIGH SCHOOL","22-Jun-2026","1000000","NA"
"139","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of two classrooms at the Mahila kala Kendra, Valmiki Basti, Roorkee","04-Apr-2026","1000000","NA"
"140","Normal/Others","NA-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of two classrooms at the Mahila kala Kendra, Valmiki Basti, Roorkee","03-Aug-2026","1000000","NA"
"141","Normal/Others","WS/MP204/2025-2026/193366-Purchase of hearse van (Four, three and two wheelers)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","To purchase a hearse for Nirvana Ashram, Malviya Chowk, Ganeshpur, Roorkee","22-Apr-2025","2565000","19-Aug-2025"
"142","Normal/Others","WS/MP204/2024-2025/156570-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Purchase wheel chair at Roorkee Railway Statio","03-Dec-2024","40000","05-Mar-2025"
"143","Normal/Others","WS/MP850/2026-2027/263924-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram bijhauli mein roorkee byepass 334 par national dhaba se talab ki aur rcc nala nirman.ia(karyadai sanstatha)-block roorkee","31-Jan-2026","1155000","15-May-2026"
"144","Normal/Others","WS/MP850/2023-2024/69468-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of CCROAD FROM MAIN ROAD TO SHRI RAJENDRA KUMAR HOUSE IN VILLAGE KUNJA BAHADURPUR,BLOCK-BAGWANPUR IA( KARYADAI SANTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","659551","10-Jan-2024"
"145","Normal/Others","WS/MP850/2023-2024/69470-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM MANAK MAZRA MEIN SHRI TELLURAM KI DUKAN SE SHRI SATYAPAL SAINI KE MAKAN TAK CC ROAD KA NIRMAN. VILLAGE - MANAK MAZRA BLOCK - BHAGWANPUR IA(KARYADAI SANTATHA) - NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","753059","10-Jan-2024"
"146","Normal/Others","WS/MP850/2023-2024/69471-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM MUNDLANA MEIN MANGLAUR MUNDLANA MARG PAR SHRI VIJAYPAL PUTR SHRI AMUL SINGH KE MAKAN SE DEVENDRA PUTR SHRI SATPAL KE MAKAN TAK INTERLOCKING TILES SARAK KA NIRMAN IA(KARAYADAI SANTATHA) - NAGAR PANCHACHAYAT PADALI GUJJAR","26-Dec-2023","983853","10-Jan-2024"
"147","Normal/Others","WS/MP850/2023-2024/69505-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK ROORKEE KE GRAM RAMPUR MEIN RANA COLONY MEIN SHRI ASHOK SAINI KE MAKAN SE SHRI RAJENDRA SAINI KE MAKAN TAK CC ROAD KA NIRMAN IA( KARYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","592227","10-Jan-2024"
"148","Normal/Others","WS/MP850/2023-2024/69506-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK -ROORKEE KE GRAM- RAMPUR MEIN MAIN ROAD SE NARESH VALMIKI KE MAKAN KI AUR CC ROAD KA NIRMAN  SC KHETR  IA( KARAYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","424245","10-Jan-2024"
"149","Normal/Others","WS/MP850/2023-2024/69507-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","BLOCK -ROORKEE KE GRAM DHANAURI MEIN MAIN GATE SE RAVIDAS MANDIR TAK CC ROAD EVAM NALI KA NIRMAN  IA(KARYADAI SANSTATHA)-NAGAR PANCHAYAT PADALI GUJJAR","26-Dec-2023","664125","10-Jan-2024"
"150","Normal/Others","WS/MP204/2023-2024/74103-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road and Broomstick/Chamfer,  in Kankhal (haridar) Ganpati dham Phase-3 to Sangam Vihar (Jamalpur)","03-Jan-2024","1879934","15-Feb-2024"
"151","Normal/Others","WS/MP850/2023-2024/84690-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","VILLAGE DARIYAPUR MEIN MAIN ROAD SE PANCHAYAT BHAWAN KI AUR CC ROAD KA NIRMAN IA(NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","573051","27-Jan-2024"
"152","Normal/Others","WS/MP850/2023-2024/84691-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","RAJENDRA NAGAAR SAFIPUR MEIN MAIN ROAD DINESH SINGH RAWAT KE MAKAN SE SANJEEV KE MAKAN TAK CC ROAD EVAM NALI NIRMAN.. IA(KARYADAI SANTATHA - NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","243116","27-Jan-2024"
"153","Normal/Others","WS/MP850/2023-2024/84692-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI PAPPU KE MAKAN SE SHRI MAHENDRA KE MAKAN TAK CC ROAD KA NIRAM .. IA(KARYADAI SANTATHA- NAGAR PANCHAYAT PADALI GUJJAR)","19-Jan-2024","591230","27-Jan-2024"
"154","Normal/Others","WS/MP850/2023-2024/84726-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","MAIN ROAD SE RAMKISHAN KE MAKAN KI AUR INTERLOCKING TILES SE SARAK  NIRMAN .. IA(KARYADAI SANSTATHA)-PAGAR PALIKA PRAISHAD ,SHIVALIK NAGAR","19-Jan-2024","760061","27-Jan-2024"
"155","Normal/Others","WS/MP850/2023-2024/84768-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM- AKODHA MUKHARMATPUR MEIN MAIN ROAD SE BALBIR KE MAKAN KI AUR CC ROAD KA NIRMAN.. IA(KARYADAI SANSTATHA ) -NAGAR PANCHAYAT SULTANPUR","19-Jan-2024","838601","06-Feb-2024"
"156","Normal/Others","WS/MP850/2023-2024/97008-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM HALLU MAJRA MEIN SUSHIL KE MAKAN SE HANUMAN MANDIR CHOWK TAK CC ROAD KA NIRMAN IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","640157","08-Mar-2024"
"157","Normal/Others","WS/MP850/2023-2024/97009-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM BADHERI MEIN MAIN ROAD ISRAR KE MAKAN SE INTZAR KE MAKAN TAK CC ROAD EVAM NALI KA NIRMAN KARYA ..  IA ( KARYADAI SANTATHA ) NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","621051","08-Mar-2024"
"158","Normal/Others","WS/MP850/2023-2024/97010-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM - BOODPUR MEIN MANJU CHAUDHARY KE FARM HOUSE SE GATTA FACTORY TAK INTERLOCKING TILES ROAD EVAM NALI NIRMAN KARYA ..  IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","992563","08-Mar-2024"
"159","Normal/Others","WS/MP850/2023-2024/97011-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM BHARAMPURI KI SAHAJPURAM SOCIETY MEIN GALI NO - 6 MEIN CC ROAD NIRMAN. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","05-Feb-2024","662978","08-Mar-2024"
"160","Normal/Others","WS/MP850/2023-2024/100851-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","WARD NO -9 AZAD NAGAR GANGA VIHAR COLONY MEIN SATISH KUMAR KE GHAR SE RAJIV KAUSHIK KE GHAR TAK CC ROAD NIRMAN.. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT SULTANPUR","08-Feb-2024","791602","27-Feb-2024"
"161","Normal/Others","WS/MP850/2024-2025/118046-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM - BHAURI MEIN KAWAR SINGH KE MAKAN SE BHARACHNAR KI AUR INTERLOCKING TILES ROAD NIRMAN... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","993514","26-Jul-2024"
"162","Normal/Others","WS/MP850/2024-2025/118047-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","MANNAKEDHI MEIN MAIN ROAD SE AMIT KUMAR KE MAKAN KI AUR CC ROAD NIRMAN.. IA(KARYADAI SANSTATHA)- NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","287000","26-Jul-2024"
"163","Normal/Others","WS/MP850/2024-2025/118048-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GURUKUL MEIN MAIN ROAD SE SUBHASH KE MAKAN TAK ROAD NIRMAN ... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","01-Mar-2024","570847","26-Jul-2024"
"164","Normal/Others","WS/MP204/2024-2025/119143-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","In Ward No. 9 Mohanpura Roorkee, Construction of road from Aryan Hotel to Baleshwar's house via Pradeep Pal's house","02-Mar-2024","1800000","26-Jul-2024"
"165","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Construction of 50 meter wall along the side of the road from Sangam Vihar Pulia to Mukandi Imrati jansewa nyas Trust.","12-Mar-2024","272659","NA"
"166","Normal/Others","WS/MP204/2025-2026/149786-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","in Secror 40, village Matlabpur  Interlocking Tiles Road Construction  from sector road, transformer to shri anuj saini's home","29-Oct-2024","1000000","08-Apr-2025"
"167","Normal/Others","WS/MP204/2025-2026/156774-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Road construction with interlocking tiles from the house of Shri Dharmendra Saini to the house of Shri Subhash Saini in Village Toda Kalyanpur, Mustakam Roorkee","09-Dec-2024","400000","08-Apr-2025"
"168","Normal/Others","WS/MP204/2025-2026/159135-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof in the Cremation Ground of Scheduled Caste Majority village Mohammadpur Jat, Block Narsan","18-Dec-2024","1000000","03-Apr-2025"
"169","Normal/Others","WS/MP204/2025-2026/159143-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Tiles Road from Shri Nakliram's house to post office near Government Ayurvedic Hospital in Scheduled Majority village Hallu Mazara, Block Bhagwanpur","18-Dec-2024","1000000","01-Apr-2025"
"170","Normal/Others","WS/MP204/2025-2026/159847-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Tiles Road from Shri Jaichand's house to Primary School in Scheduled Majority village Gee Mohd Saidpur","18-Dec-2024","800000","01-Apr-2025"
"171","Normal/Others","WS/MP204/2025-2026/164567-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from Shri Kaluram farm to Somveer farm on the main road in the Scheduled Caste dominated colony of Gram Panchayat Bhauri, Block Roorkee","10-Jan-2025","500000","08-Apr-2025"
"172","Normal/Others","WS/MP204/2025-2026/164571-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the farm of Shri Shyam Singh Saini to the farm of government school on the main road in the scheduled caste dominated colony of Gram Panchayat Bhauri, Block Roorkee","10-Jan-2025","500000","08-Apr-2025"
"173","Normal/Others","WS/MP204/2025-2026/164573-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the farm of Shri Rajkumar Saini to the farm of Vedprakash Saini on the main road in the Scheduled Caste dominated colony of Gram Panchayat Bhauri, Block Roorkee","10-Jan-2025","300000","08-Apr-2025"
"174","Normal/Others","WS/MP204/2025-2026/167920-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Interlocking tiles road construction in street number 2, Dev Enclave, Near Yogeshwar Public School, Dhandera, District Haridwar","24-Jan-2025","800000","03-Apr-2025"
"175","Normal/Others","WS/MP850/2024-2025/139680-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","saliyar mein manish saini,janeshwar saini ke makan ke pass se akhlakh ke makan ki aur interlocking tiles sadak nirman IA karyadai sanstatha - nagar panchayat Imli Khera","07-Sep-2024","2000000","09-Oct-2024"
"176","Normal/Others","WS/MP204/2024-2025/174232-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from the house of Shri Jaiveer Singh to the house of Shri Vijay Singh in Harijan Basti under Gram Panchayat Haddipur Grant Bahadarabad","12-Feb-2025","1000000","27-Mar-2025"
"177","Normal/Others","WS/MP204/2025-2026/174237-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Interlocking Tiles Road from Main Road to the farm of Shri Bighan Singh Saini in Village Munda Kheda Kalan, Block Laksar, Haridwar","11-Feb-2025","300000","04-Apr-2025"
"178","Normal/Others","WS/MP204/2025-2026/174763-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of interlocking tiles road from Sardar Mahavir Singh house in village Tanda Hasangarh Majra Khedi Shikohpur, block Bhagwanpur via Shri Mohkam Singh dairy to Shri Sohan Singh house towards Shri Chandrapal house","10-Feb-2025","1500000","01-Apr-2025"
"179","Normal/Others","WS/MP204/2026-2027/267523-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Repair work of Classrooms roofs at Dr. Hariram Arya Inter college Mayapur, Haridwar","10-Feb-2026","1000000","15-May-2026"
"180","Normal/Others","WS/MP204/2026-2027/256850-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Class Room at Vatsalya Vatika, Ashok Singhal Sewa Dham, B.H.E.L Mor, Bahadarabad, District Haridwar","03-Jan-2026","800000","06-Aug-2026"
