"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"1","Normal/Others","WS/MP078/2023-2024/13390-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Hall/Centre at Village Dohag Patiyahu P.O.& Vill. Nalti, Dev. Block Hamirpur, Distt. Hamirpur(HP)","26-Aug-2023","300000","07-Oct-2023"
"2","Normal/Others","WS/MP078/2023-2024/13410-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre at Vill. Budana (Miyan Di Bal) PO & Sub Tehsil Kangoo, Dev. Block Nadaun Distt. Hamirpur","26-Aug-2023","500000","24-Jan-2024"
"3","Normal/Others","WS/MP078/2023-2024/25427-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre Ravi Nagar, (SC Basti) Vill. & G.P. Batran, Dev. Block Nadaun, Distt. Hamirpur (H.P.) (Executing agency, BDO Nadaun)","23-Sep-2023","200000","16-Dec-2023"
"4","Normal/Others","WS/MP078/2024-2025/156678-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o community centre at Village Rakrial, G.P. Jhaniara, Dev. Block Hamirpur, District Hamirpur (H.P.). As per recommendation of Sh. N.P. Singh(Enc) Executing agency: XEN HPPWD Toni Devi District Hamirpur.","03-Dec-2024","479750","10-Feb-2025"
"5","Normal/Others","WS/MP18304/2025-2026/172612-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Mahila mandal Bhawan at vill  Sai Brahmna GP Dhalot","04-Feb-2025","200000","03-Jun-2025"
"6","Normal/Others","WS/MP078/2026-2027/287338-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Building with Hall and stage Rooms with Washrooms Toilets Kitchan Library at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Phase 1 Executing Agency Assistant Engineer Jila Parishad Sub-Division Bijhar District Hamirpur","19-Jun-2026","600000","20-Jul-2026"
"7","Normal/Others","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of multipurpose hall at village amned executive agency ae zila parishad hamirpur","24-Jul-2026","250000","NA"
"8","Normal/Others","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of yuvak mandal bhawan at village kirwi executive agency ae zila parishad hamirpur","24-Jul-2026","150000","NA"
"9","Normal/Others","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of janj ghar at village Mair ward No 04 executive agency ae zila parishad hamirpur","24-Jul-2026","250000","NA"
"10","Normal/Others","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction work of community centre at Village Jhareri Gram Panchayat Badhera Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","03-Aug-2026","200000","NA"
"11","Repair and Renovation","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Repair and renovation/Upgradation of Mahila Mandal Bhawan at village BanalExecutive Agency AE Zila Parisad Hamirpur","14-Aug-2026","100000","NA"
"12","Normal/Others","NA-Construction of community centers and community halls","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Building with Hall and stage Rooms with Washrooms Toilets Kitchan Library at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Phase 2 Executing Agency Assistant Engineer Jila Parishad Sub-Division Bijhari District Hamirpur","25-Aug-2026","600000","NA"
"13","Normal/Others","WS/MP078/2024-2025/149008-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for School and Public Library at Hamirpur, District Hamirpur through Dy. Director Higher Education, Hamirpur, District Hamirpur (HP)","22-Oct-2024","397452","21-Nov-2024"
"14","Normal/Others","WS/MP078/2023-2024/13581-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o shamshan Ghat Shed at vill. Naadsi, G. P. Naadsi, Dev. Block Bamson Distt. Hamirpur (HP)","27-Aug-2023","100000","18-Sep-2023"
"15","Normal/Others","WS/MP078/2025-2026/176965-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction Structure of burial at Village Dhagoh SC Basti Gram Panchayat Badhera Devlopment Block Nadaun District Hamirpur Himachal Pradesh Executing Agency BDO Nadaun","22-Feb-2025","300000","17-Apr-2025"
"16","Normal/Others","WS/MP078/2025-2026/176966-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of cremation ground and boundary wall in the vicinity of cremation ground at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Himachal Pradesh Executing Agency BDO Nadaun","22-Feb-2025","300000","17-Apr-2025"
"17","Normal/Others","WS/MP078/2025-2026/190486-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Crematorium and burial Shamshan Ghat at Jharmani Piplu da Panga Village Goise SC Basti Development Block Nadaun District Hamirpur Himachal Pradesh Executing Agency BDO Nadaun","10-Apr-2025","500000","24-May-2025"
"18","Normal/Others","WS/MP078/2026-2027/287183-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Crematorium with Shed at Village Sai Gram Panchayat Ghloon Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","19-Jun-2026","200000","30-Jul-2026"
"19","Normal/Others","WS/MP078/2026-2027/287269-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of cremation shed and seating bench surrounding the shed at Village Dhagoh Harijan Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Executing Agency XEN HPPWD Nadaun","19-Jun-2026","1268000","20-Jul-2026"
"20","Normal/Others","WS/MP078/2026-2027/287397-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of cremation shed at Village Jharmani Lower Rajputa Gram Panchayat Goes Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","19-Jun-2026","200000","30-Jul-2026"
"21","Normal/Others","WS/MP18304/2026-2027/282577-Construction of common work sheds/ common covered sitting area","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Shed near Mahila Mandal Bhawan Courtyard Vill Bag Chowki","21-May-2026","200000","20-Jul-2026"
"22","Normal/Others","WS/MP078/2023-2024/13591-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o additional room in community Centre at Vill. Jhareri G.P. Badhera on ground floor Dev. Block Nadaun Distt. Hamirpur (HP)","27-Aug-2023","250000","04-Dec-2023"
"23","Normal/Others","WS/MP078/2023-2024/13592-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o additional room in community centre on First Floor at Vill. Jhareri, G.P. Badhera  Dev. Block Nadaun Distt. Hamirpur (HP)","27-Aug-2023","250000","04-Dec-2023"
"24","Normal/Others","WS/MP078/2025-2026/199253-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","construction and completion Mahila Mandal Bhawan at Village Talasi Khurd Development Block Hamirpur Executing agency BDO Hamirpur","13-May-2025","300000","05-Sep-2025"
"25","Normal/Others","WS/MP078/2025-2026/199254-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and Completion of Mahila Mandal Bhawan at Village Bhraun Devlopment Block Hamirpur District Hamirpur Executing agency BDO Hamirpur","13-May-2025","300000","03-Jun-2025"
"26","Normal/Others","WS/MP078/2025-2026/199256-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction and completion of Yuvak Mandal Bhawan at Village Kirwin Gram Panchayat Ser Baloni Devlopment Block Hamirpur District Hamirpur Executing agency SDSCO Hamirpur","13-May-2025","195000","15-Sep-2025"
"27","Normal/Others","WS/MP078/2024-2025/169590-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Protection wall","28-Jan-2025","300000","17-Mar-2025"
"28","Normal/Others","WS/MP078/2026-2027/269719-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of protection wall and leveling of land with concrete surrounding the Guru Ravidas Community Centre at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Executing Agency Sub Divisional District SOIL Conservation Officer Hamirpur","19-Feb-2026","200000","02-Jul-2026"
"29","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of protection wall and leveling of land with concrete and tiles surrounding the Guru Ravidas Community Centre at Village Dhagoh SC Basti Gram Panchayat Badhera Development Block Nadaun District Hamirpur Executing Agency Sub Divisional District SOIL Conservation Officer Hamirpur","31-Jul-2026","200000","NA"
"30","Normal/Others","WS/MP078/2026-2027/300997-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of path with protection Wall near the house of Sunil Kumar Son of Sohan Lal Village and Gram Panchayat Rail Development Block Nadaun District Hamirpur Executing Agency Sub Divisional SOIL Conservation Officer Hamirpur District Hamirpur","03-Aug-2026","100000","29-Aug-2026"
"31","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Pacca path with Protection wall near Sh Sanjeev Kumar House Gram Panchayat Khanouli Development Block Tauni Devi Village Sachuhi District Hamirpur Executing Agency S.D.S.C.O. Hamirpur","06-Aug-2026","200000","NA"
"32","Normal/Others","WS/MP078/2023-2024/13597-Construction of bus-sheds or bus-stops","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Rain Shelter near Vetenery Centre at V & PO bhadrol Dev. Block Nadaun Distt. Hamirpur (HP)","27-Aug-2023","200000","04-Dec-2023"
"33","Normal/Others","NA-Construction of bus-sheds or bus-stops","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Shed Near Mahila Mandal Bhawan in Vill Majhog Panditan  Executive Agency BDO Hamirpur","14-Aug-2026","200000","NA"
"34","Normal/Others","WS/MP078/2023-2024/71145-Development of playground","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Playground at G.P. Changer, Dev. Block Hamirpur, Distt. Hamirpur (HP) as per recommendation of Sh. Anil Kumar, Pradhan (Executing agency BDO Hamirpur)","29-Dec-2023","300000","15-Feb-2024"
"35","Normal/Others","WS/MP078/2025-2026/226248-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of books for public library for different Government Schools located at District Hamirpur Through Dy Director Elementary Education Hamirpur District Hamirpur Himachal Pradesh Executing Agency Dy Director Elementary Education Hamirpur","11-Aug-2025","499810","04-Sep-2025"
"36","Normal/Others","WS/MP078/2025-2026/256248-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for School and Public Library for different Government Schools located at District Hamirpur through Dy Director Elementary Education at Hamirpur District Hamirpur Himachal Pradesh","30-Dec-2025","947397","17-Jan-2026"
"37","Normal/Others","WS/MP078/2023-2024/13576-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand Pump with Motor near the house of Sh. Raj Kumar S/o Late sh. Longu Ram vill. Kathulag(Chakdahad) P.O. Saloni Tehsil Barsar Dev. Block Bijhri Distt. Hamirpur (HP)","27-Aug-2023","300000","19-Oct-2023"
"38","Normal/Others","WS/MP078/2023-2024/45810-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of handpump with motor between the house of Smt. Sheela Devi and Sh Rajkumar, Village Dagoh (Harijan Basti) G. P. Badhera, Dev. Block Nadaun, Distt. Hamirpur (HP)","05-Nov-2023","300000","29-Jan-2024"
"39","Normal/Others","WS/MP078/2024-2025/146820-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand pump with motor near the house of Sh. Ramesh Chand S/O Sh. Kirparam, at Village Thamni Uparli (Harijan Basti), GP. Saur, Dev. Block Bigar, District Hamirpur. Executing agency XEN IPH Barsar.","11-Oct-2024","266959","31-Dec-2024"
"40","Normal/Others","WS/MP078/2024-2025/147272-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with Motor between the house of Smt. Sheela Devi and Raj Kumar Village Dagoh (Harijan Basti), Dev. Block Nadaun, District Hamirpur. Executing agency BDO, Nadaun.","14-Oct-2024","200000","26-Nov-2024"
"41","Normal/Others","NA-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Handpump with motor near the house of Sh. Lekh Raj Bittu Son of Sh Dhuma Ram Village Malag Kudara Bahal Gram Panchayat Malag Development Block Nadaun District Hamirpur Executing agency XEN IPH Nadaun Hamirpur","10-Nov-2024","350000","NA"
"42","Normal/Others","WS/MP078/2025-2026/157671-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand pump with motor near the house of Sh. Hem Raj Shukla S/o Late Sh. Anant Ram Shukla Village Khagal, G.P. Neri, Dev. Block Hamipur as per recommendation of Dr. Sunny Shukla. Executing agency: Exen IPH Hamirpur.","09-Dec-2024","261765","23-Aug-2025"
"43","Normal/Others","WS/MP078/2024-2025/174875-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Sumrishival Motor in the Handpump","11-Feb-2025","50000","15-Mar-2025"
"44","Normal/Others","WS/MP078/2025-2026/202037-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with motor near the house of Smt Kamlesh Wife of late Manohar Lal Village Jangloo Gram Panchayat Mann Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","21-May-2025","300000","23-Jul-2025"
"45","Normal/Others","WS/MP078/2025-2026/207482-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand pump with motor near the house of Sh Shankar Singh Village Kudara Gram Panchayat Malag Development Block Nadaun District Hamirpur Executing Agency XEN IPH Nadaun","09-Jun-2025","300200","15-Jan-2026"
"46","Normal/Others","WS/MP078/2025-2026/207512-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand pump with motor near the house of Jaipal Sharma Village Chokri Than Development Block Nadaun District Hamirpur Executing Agency XEN IPH Nadaun District Hamirpur","09-Jun-2025","300200","15-Jan-2026"
"47","Normal/Others","WS/MP078/2024-2025/142549-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of hand pump with motor near the house of Sh Dinanath Kaundal( Retired Tehsildar) at Village Ghartheri Bhalwalan, G.P. Sasan, Dev Block Hamirpur, District Hamirpur (H.P.). Executing agency, XEN, IPH Hamirpur","22-Sep-2024","261200","20-Jan-2025"
"48","Normal/Others","WS/MP18304/2026-2027/282550-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installation of Handpump at village Ukhali khasra No 644","21-May-2026","200000","25-Jul-2026"
"49","Normal/Others","NA-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with motor near the house of Sh Roopchand Village Kanoh Development Block Barsar Gram Panchayat Kanoh District Hamirpur Executing Agency XEN IPH Barsar","12-Jun-2026","300000","NA"
"50","Normal/Others","WS/MP078/2026-2027/285144-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with motor near the house of Ajay Kumar urf Babloo son of late Balwant Rai Village Dhagoh Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","12-Jun-2026","300000","12-Aug-2026"
"51","Normal/Others","NA-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","installing hand pump with motor village khagal near electricty power house gp Neri block hamirpur","15-Jun-2026","200000","NA"
"52","Normal/Others","WS/MP078/2026-2027/287415-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump motor already installed Hand Pump near the house of Suresh Kumar at Village Nagerada Gram Panchayat Gahli Development Block Nadaun District Hamirpur Executing Agency BDO Nadaun","19-Jun-2026","49900","12-Aug-2026"
"53","Normal/Others","NA-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Handpump with motor at Village Uperla Ser near the house of Sh Ashutosh Prashar Gram Panchayat Karaur Development Block Nadaun District Hamirpur Executing Agency Exen IPH Nadaun District Hamirpur","30-Dec-2025","350000","NA"
"54","Normal/Others","NA-Installing hand pumps","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with motor near the house of Sardar Sher Singh Village Haar Gram Panchayat Jungle Ropa Harijan Basti Development Block Hamirpur District Hamirpur Executing Agency XEN IPH Hamirpur","22-Mar-2026","250000","NA"
"55","Normal/Others","WS/MP078/2023-2024/13596-Construction of public toilets and bathrooms","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Public toilets at Rangas Bazar Vill. Kheri G.P. Nounghi, Dev. Block Nadaun District Hamirpur (HP)","27-Aug-2023","200000","04-Dec-2023"
"56","Normal/Others","WS/MP078/2025-2026/235477-Construction of public toilets and bathrooms","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Bath Room near the Sarai Bhawan of Village Bir Bagehra Development Block Tira Sujanpur District Hamirpur Executing Agency BDO Sujanpur Tihra","19-Sep-2025","100000","13-Oct-2025"
"57","Normal/Others","WS/MP18304/2025-2026/228924-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Flood Controlling Embankment and channelisation of nala near house of Suresh Kumar, Vinay Kumar etc at Village Ser","25-Aug-2025","250000","08-Oct-2025"
"58","Normal/Others","WS/MP078/2023-2024/13575-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Ambulance Road and Retaining wall on Kudhar to Hamirpur Link Road from the point of kathulag near the existing house of Sh. Raj Kumar and Amarjeet S/o late Sh. Longu Ram vill kahulag P.O. Salouni Teh. Dadsar Distt. Hamirpur (HP)","27-Aug-2023","500000","19-Oct-2023"
"59","Normal/Others","WS/MP078/2023-2024/13578-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from main road to vill. Bakniyar, G.P. Bhated Dev. Block Bamson  Distt. Hamirpur (HP)","27-Aug-2023","103203","08-Nov-2023"
"60","Normal/Others","WS/MP078/2023-2024/13579-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Ghurana Puli to the house of Madan Lal Vill. Lambera G. P. Khyah Lohakhariyan Dev. Block Hamirpur Distt. Hamirpur H.P.","27-Aug-2023","100000","23-Sep-2023"
"61","Normal/Others","WS/MP078/2023-2024/13582-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from main Road to the house of Jagdish Rana Ward No. 4 G.P. Chabutra, Dev. Block Sujanpur Distt. Hamirpur (HP)","27-Aug-2023","100000","07-Oct-2023"
"62","Normal/Others","WS/MP078/2023-2024/13585-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from Main Road to the house of Sh. Subhash Chand Vill Lahaul, G.P. Chabutari Dev. Block Sujanpur Distt. Hamirpur (HP)","27-Aug-2023","100000","07-Oct-2023"
"63","Normal/Others","WS/MP078/2023-2024/13594-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pacca L/R from NH upto house of Kavishva Koshal Vill. Saloh, G.P. Nounghi, Dev. Block Nadaun District Hamirpur (HP)","27-Aug-2023","150000","04-Dec-2023"
"64","Normal/Others","WS/MP078/2023-2024/13595-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o L/R from the house of Reena Devi towards Khadli Village Gurehar, G.P. Kolha, Dev. Block Nadaun Distt. Hamirpur (HP)","27-Aug-2023","100000","24-Jan-2024"
"65","Normal/Others","WS/MP078/2023-2024/13598-Construction of roads, link roads, pathways or any other road with or without drainage system","Himachal Pradesh","HAMIRPUR(DEPUTY COMMISSIONER HAMIRPUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Pacca road from Dhar Road near bridge to the house of Pirthi chand and Balbir Singh Vill Roppa Brahmana, G.P. Jyoli Devi, Dev. Block Bijri, Distt. Hamirpur (HP)","27-Aug-2023","200000","19-Oct-2023"
