"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"166","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/134420","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","27-May-2025","Assistant Accounts Officer Ero Apspdcl Rajampeta","Payment Success","8000"
"167","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/134421","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","20-Jun-2025","President Village Level Works Committee Patur","Payment Success","492811"
"168","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134422","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","11-Aug-2025","President Village Level Works Committee Patur","Payment Success","242465"
"169","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134423","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-May-2025","President Village Level Works Committee Patur","Payment Success","193740"
"170","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134424","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-May-2025","President Village Level Works Committee Patur","Payment Success","173343"
"171","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134425","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-May-2025","President Village Level Works Committee Patur","Payment Success","240549"
"172","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134426","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-May-2025","President Village Level Works Committee Patur","Payment Success","137543"
"173","Andhra Pradesh","Construction of road under bridge","WS/MP18334/2024-2025/134427","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-May-2025","President Village Level Works Committee Patur","Payment Success","148368"
"174","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134821","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","27-Jan-2025","Mr NAGARAJU MUMMADI","Payment Success","448992"
"175","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/134822","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","27-Jan-2025","Mr NAGARAJU MUMMADI","Payment Success","449814"
"176","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/136407","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-Jan-2025","NANDALUR BHASKAR REDDY","Payment Success","1497736"
"177","Andhra Pradesh","Construction of boundary walls of existing public and community buildings","WS/MP18334/2024-2025/137937","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","09-Dec-2025","DURGA PRAVEEN KUMAR PASUPULETI","Payment Success","998472"
"178","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142710","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","28-Dec-2024","SRI MAHALAKSHMI SC LABOUR CONTRACT MUTUALLY AIDED COOPERATIVE SOCIETY LTD","Payment Success","2497334"
"179","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142916","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","21-Apr-2025","venkateswara labour contract co operative society","Payment Success","498357"
"180","Andhra Pradesh","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP18334/2024-2025/142917","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Jun-2025","venkateswara labour contract co operative society","Payment Success","499400"
"181","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142918","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","21-Apr-2025","venkateswara labour contract co operative society","Payment Success","498394"
"182","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142919","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","28-Mar-2026","KOR Infra and Equipments","Payment Success","498447"
"183","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142920","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","28-May-2025","PANNELA CHANDRA SEKHAR","Payment Success","499980"
"184","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142921","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","21-Apr-2025","venkateswara labour contract co operative society","Payment Success","499588"
"185","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142922","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Nov-2025","VENKATA SUBBA REDDY POTHIREDDY","Payment Success","498478"
"186","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142923","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Jun-2025","PANNELA CHANDRA SEKHAR","Payment Success","499926"
"187","Andhra Pradesh","Construction of boundary walls of existing public and community buildings","WS/MP18334/2024-2025/142924","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","15-Oct-2025","KOR Infra and Equipments","Payment Success","497012"
"188","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/142925","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","24-Feb-2026","KOR Infra and Equipments","Payment Success","497776"
"189","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145199","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","23-Aug-2025","ASMITHA SC LABOUR CONTRACT SOCIETY","Payment Success","494226"
"190","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145202","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","15-Mar-2025","KCR CONSTRUCTIONS KADAPA","Payment Success","598587"
"191","Andhra Pradesh","Construction of boundary walls of existing public and community buildings","WS/MP18334/2024-2025/145203","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","31-Dec-2024","KCR CONSTRUCTIONS KADAPA","Payment Success","798819"
"192","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145204","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","07-May-2025","ASMITHA SC LABOUR CONTRACT SOCIETY","Payment Success","299615"
"193","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/145205","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","03-Sep-2025","KCR CONSTRUCTIONS KADAPA","Payment Success","649195"
"194","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/145206","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","25-Mar-2025","SRI NELCO ENTERPRISES","Payment Success","648335"
"195","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145207","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","29-Sep-2025","NEXTGEN INFRA","Payment Success","498186"
"196","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/145208","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-May-2025","SRI NELCO ENTERPRISES","Payment Success","649805"
"197","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145210","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","19-Jun-2025","ASMITHA SC LABOUR CONTRACT SOCIETY","Payment Success","399892"
"198","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145211","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","20-Jun-2025","ASMITHA SC LABOUR CONTRACT SOCIETY","Payment Success","395195"
"199","Andhra Pradesh","Providing supply pipelines for drinking water","WS/MP18334/2024-2025/145212","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","16-Jul-2025","SRI NELCO ENTERPRISES","Payment Success","398289"
"200","Andhra Pradesh","Providing supply pipelines for drinking water","WS/MP18334/2024-2025/145213","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","16-Jul-2025","SRI NELCO ENTERPRISES","Payment Success","298778"
"201","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145214","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","23-Feb-2026","AHOBILA NARASIMHA CONSTRUCTIONS","Payment Success","199709"
"202","Andhra Pradesh","Installing tube-wells and borewells","WS/MP18334/2024-2025/145215","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","14-Nov-2025","VLWC PRESIDENT YERRACHRUVUPALLI GP T VENKATA SUBBA REDDY","Payment Success","163784"
"203","Andhra Pradesh","Construction of boundary walls of existing public and community buildings","WS/MP18334/2024-2025/145216","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Jun-2025","SRI NELCO ENTERPRISES","Payment Success","998578"
"204","Andhra Pradesh","Installing tube-wells and borewells","WS/MP18334/2024-2025/145217","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","16-Jul-2025","SRI NELCO ENTERPRISES","Payment Success","248547"
"205","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2024-2025/145218","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-May-2025","SRI NELCO ENTERPRISES","Payment Success","649741"
"206","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145229","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","27-Mar-2025","VARSHITHA CONSTRUCTIONS","Payment Success","508647"
"207","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145230","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","25-Mar-2025","SRI NELCO ENTERPRISES","Payment Success","648077"
"208","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/145231","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","20-Jun-2025","ASMITHA SC LABOUR CONTRACT SOCIETY","Payment Success","398852"
"209","Andhra Pradesh","Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","WS/MP18334/2024-2025/147286","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","19-Jun-2025","PRESIDENT VILLAGE COMMITTEE","Payment Success","457369"
"210","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147293","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","14-Jul-2026","NISHANTH CONSTRUCTIONS","Payment Success","299656"
"211","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147295","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","17-Mar-2026","PRESIDENT VILLAGE LEVEL COMMITTEE NANDALUR GP","Payment Success","489988"
"212","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147296","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-May-2026","NEXTGEN INFRA","Payment Success","397002"
"213","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147297","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-May-2026","NEXTGEN INFRA","Payment Success","197672"
"214","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147299","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","31-Jul-2025","VIJAYA KETHANA CONSTRUCTIONS","Payment Success","278187"
"215","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/147300","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","31-Jul-2025","VIJAYA KETHANA CONSTRUCTIONS","Payment Success","247071"
"216","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/152220","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","29-Mar-2025","G R ASSOCIATES","Payment Success","371044"
"217","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/152221","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","29-Mar-2025","G R ASSOCIATES","Payment Success","432764"
"218","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/152222","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","29-Mar-2025","G R ASSOCIATES","Payment Success","499996"
"219","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2025-2026/152223","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","04-Feb-2026","AHOBILA NARASIMHA CONSTRUCTIONS","Payment Success","499495"
"220","Andhra Pradesh","Providing drains and gutters for public drainage","WS/MP18334/2024-2025/152225","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","28-Jul-2026","Siddavatam Rama Devi VLC President","Payment In-Progress","392055"
"221","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/152226","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","21-Aug-2025","PRESIDENT VLWC GURRAPPAGARIPALLI GP VEERABALLI MANDAL","Payment Success","491418"
"222","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2024-2025/152227","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","21-Aug-2025","VLC PRESIDENT THATIGUNTA PALLI GRAMA PANCHAYATHI","Payment Success","489295"
"223","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/152228","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-Sep-2025","S R CONSTRUCTIONS","Payment Success","488719"
"224","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/152230","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","08-Sep-2025","S R CONSTRUCTIONS","Payment Success","488623"
"225","Andhra Pradesh","Installing tube-wells and borewells","WS/MP18334/2024-2025/152231","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","02-Jan-2026","M S Dhanalakshmi Constructions","Payment Success","2434014"
"226","Andhra Pradesh","Purchase of mobile sanitation equipment","WS/MP18334/2024-2025/154848","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","26-Dec-2025","SRI DURGA AUTOMOTIVES","Payment Success","1988874"
"227","Andhra Pradesh","Construction of community centers and community halls","WS/MP18334/2024-2025/155246","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","15-Aug-2025","M MALLIKARJUNA REDDY","Payment Success","2444194"
"228","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/162181","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","16-Apr-2026","VENKATAKRISHNA YADAV JENUGU","Payment Success","493187"
"229","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/162182","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","06-Feb-2026","KATARU AMARAIAH","Payment Success","470759"
"230","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/162183","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","04-Jul-2026","KATARU AMARAIAH","Payment Success","590969"
"231","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/195795","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","10-Dec-2025","MR CONSTRUCTIONS","Payment Success","246556"
"232","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/195796","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","10-Dec-2025","MR CONSTRUCTIONS","Payment Success","342405"
"233","Andhra Pradesh","Construction of buildings for community cultural activities","WS/MP18334/2025-2026/195797","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","19-Jun-2026","NEXTGEN INFRA","Payment Success","1394475"
"234","Andhra Pradesh","Providing drains and gutters for public drainage","WS/MP18334/2025-2026/195798","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","10-Nov-2025","KAIPU SIVA REDDI","Payment Success","462159"
"235","Andhra Pradesh","Providing drains and gutters for public drainage","WS/MP18334/2025-2026/195799","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","10-Nov-2025","KAIPU SIVA REDDI","Payment Success","450990"
"236","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/200332","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","25-Feb-2026","PRESIDENT VILLAGE LEVEL WORKS COMMITTEE NOOKINENIPALLI NANDALUR","Payment Success","489971"
"237","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/200333","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","25-Feb-2026","PRESIDENT VILLAGE LEVEL WORKS COMMITTEE NOOKINENIPALLI NANDALUR","Payment Success","489975"
"238","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/200334","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","24-Feb-2026","PRESIDENT VILLAGE LEVEL WORKS COMMITTEE NOOKINENIPALLI NANDALUR","Payment Success","489979"
"239","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205177","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Aug-2026","PRESIDENT VILLAGE LEVEL COMMITTEE ANANTHAIAHGARIPALLI GP","Payment In-Progress","495171"
"240","Andhra Pradesh","Installing community drinking water plants","WS/MP18334/2025-2026/205178","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","10-Mar-2026","SRI NELCO ENTERPRISES","Payment Success","499783"
"241","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205179","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","05-Aug-2026","PRESIDENT VILLAGE LEVEL COMMITTEE ANANTHAIAHGARIPALLI GP","Payment In-Progress","499929"
"242","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205181","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","14-Jul-2026","PRESIDENT VILLAGE LEVEL COMMITTEE ANANTHASAMUDRAM GP PULLAMPET M","Payment Success","399534"
"243","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205182","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","04-Jul-2026","President Village Level Committee Dhandlopalli GP","Payment Success","399379"
"244","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205183","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","04-Jul-2026","President VLC Garalamadugu GP","Payment Success","399153"
"245","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205189","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","31-Aug-2026","Village Level Working Committee","Payment In-Progress","296507"
"246","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205190","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","14-Jul-2026","KCR CONSTRUCTIONS KADAPA","Payment Success","1477388"
"247","Andhra Pradesh","Providing supply pipelines for drinking water","WS/MP18334/2025-2026/205192","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","31-Jul-2026","NEXTGEN INFRA","Payment In-Progress","2642547"
"248","Andhra Pradesh","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP18334/2025-2026/205204","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","14-Jul-2026","NISHANTH CONSTRUCTIONS","Payment Success","482195"
"249","Andhra Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/205205","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","06-Apr-2026","NISHANTH CONSTRUCTIONS","Payment Success","499998"
