"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"34","Kerala","Purchase of ambulances (Four, three and two wheelers)","WS/MP094/2025-2026/178986","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","01-Nov-2025","FORCE MOTORS LIMITED","Payment Success","2008715"
"35","Kerala","Purchase of ambulances (Four, three and two wheelers)","WS/MP094/2025-2026/178986","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","29-Jul-2026","FORCE MOTORS LIMITED","Payment Success","223190"
"36","Kerala","Purchase of ambulances (Four, three and two wheelers)","WS/MP094/2025-2026/178986","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","29-Jul-2026","HOSPITAL DEVELEPMENT COMMITTE","Payment Success","47141"
"37","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/178992","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","07-Aug-2025","TATA MOTORS","Payment Success","1383300"
"38","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP094/2025-2026/190554","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","17-Feb-2026","V MATHAI","Payment Success","803077"
"39","Kerala","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP094/2025-2026/190566","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","09-Feb-2026","V MATHAI","Payment Success","813754"
"40","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/190570","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","15-Jul-2026","TATA MOTORS","Payment Success","2639912"
"41","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/190570","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","15-Jul-2026","PRINCIPAL GOVERMENT MEDICAL COLLEGE KANNUR","Payment Success","143500"
"42","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/215264","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","19-Aug-2025","TATA MOTORS","Payment Success","1530000"
"43","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/215264","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","18-Mar-2026","TATA MOTORS","Payment Success","190120"
"44","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2025-2026/215264","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","18-Mar-2026","HEADMISTRESS GHSS MANATHANA","Payment Success","105000"
"45","Kerala","Purchase of vans and buses for educational institutions","WS/MP094/2026-2027/274141","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","29-Jun-2026","VE Commercial Vehicles Ltd","Payment Success","2012490"
"46","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2024-2025/133316","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","29-Jun-2026","MANUMOH","Payment Success","38839"
"47","Kerala","Construction of rooms and halls in school and colleges","WS/MP095/2024-2025/133316","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","29-Jun-2026","Suseela D","Payment Success","1890091"
"48","Kerala","Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","WS/MP095/2024-2025/133317","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","07-May-2026","Najeeb N A","Payment Success","2106140"
"49","Kerala","Construction of culverts and bridges","WS/MP095/2024-2025/133319","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","03-Sep-2025","V Anil Kumar","Payment Success","1573631"
"50","Kerala","Construction of culverts and bridges","WS/MP095/2024-2025/133319","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","01-Jan-2026","V ANILKUMAR","Payment Success","541867"
"51","Kerala","Development of playfields and sports grounds","WS/MP095/2024-2025/133331","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","26-Oct-2024","CHANDRAKUMAR R","Payment Success","1554493"
"52","Kerala","Development of playfields and sports grounds","WS/MP095/2024-2025/133331","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","17-Jun-2025","CHANDRAKUMAR R","Payment Success","2723740"
