"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"108","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","37170"
"109","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","22680"
"110","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","34220"
"111","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","60965"
"112","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment Success","38500"
"113","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment Success","38500"
"114","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment Success","23664"
"115","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment Success","48473"
"116","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","BHARAT BHUSHAN","Payment Success","112500"
"117","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","25606"
"118","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","35910"
"119","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","36979"
"120","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","DHIMAN TRADERS","Payment Success","114970"
"121","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","DHIMAN TRADERS","Payment Success","77002"
"122","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","AKAM BRICKS CO","Payment Success","40386"
"123","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","AKAM BRICKS CO","Payment Success","31164"
"124","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","MAA LUXMI TILE HOUSE","Payment Success","35485"
"125","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","MAA LUXMI TILE HOUSE","Payment Success","35485"
"126","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","DRON ELECTRICALS","Payment Success","6082"
"127","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","16520"
"128","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","28320"
"129","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","49350"
"130","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","TEJAS CONSTRUCTIONS","Payment Success","57289"
"131","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","BHARAT BHUSHAN","Payment Success","51200"
"132","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Jan-2026","BHARAT BHUSHAN","Payment Success","101800"
"133","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","24-Nov-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment In-Progress","23664"
"134","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","24-Nov-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment In-Progress","38500"
"135","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202246","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","24-Nov-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment In-Progress","48473"
"136","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","AKAM BRICKS CO","Payment Success","26924"
"137","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","AKAM BRICKS CO","Payment Success","26924"
"138","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","12180"
"139","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","15120"
"140","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","18232"
"141","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","TEJAS CONSTRUCTIONS","Payment Success","10974"
"142","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","DHIMAN TRADERS","Payment Success","22500"
"143","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Dec-2025","SHRI BALAJI IRON AND CEMENT STORE","Payment Success","18715"
"144","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","08-Dec-2025","RAVINDR KUMAR","Payment Success","51700"
"145","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202248","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-Nov-2025","AKAM BRICKS CO","Payment In-Progress","26924"
"146","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","BRC CONTRACTOR","Payment Success","6480"
"147","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","BRC CONTRACTOR","Payment Success","19942"
"148","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","MAHIMA DUTT CEMENT STORE","Payment Success","9408"
"149","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","MAHIMA DUTT CEMENT STORE","Payment Success","38850"
"150","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","MAHIMA DUTT CEMENT STORE","Payment Success","24001"
"151","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","AMIT CEMENT STORE","Payment Success","73716"
"152","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","SANTOSH MEHTA","Payment Success","34200"
"153","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202249","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","15-Jun-2026","SANTOSH MEHTA","Payment Success","46300"
"154","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","SUNIL KUMAR","Payment Success","75200"
"155","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","SUNIL KUMAR","Payment Success","28900"
"156","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","MS GURDEV BRICKS CO","Payment Success","35510"
"157","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","MS GURDEV BRICKS CO","Payment Success","35510"
"158","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","MS GURDEV BRICKS CO","Payment Success","35510"
"159","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","MS GURDEV BRICKS CO","Payment Success","35510"
"160","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","MS GURDEV BRICKS CO","Payment Success","35510"
"161","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","74804"
"162","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","19817"
"163","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","45500"
"164","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","24500"
"165","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","41785"
"166","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","HANS RAJ HARI RAM","Payment Success","4460"
"167","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","SAHI ENTERPRISES","Payment Success","9923"
"168","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","SAHI ENTERPRISES","Payment Success","14175"
"169","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","SAHI ENTERPRISES","Payment Success","24570"
"170","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","25-Feb-2026","AMIT KUMAR CONTRACTOR","Payment Success","39008"
"171","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","01-Jul-2026","MS GURDEV BRICKS CO","Payment Success","29680"
"172","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","01-Jul-2026","MS GURDEV BRICKS CO","Payment Success","23744"
"173","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","01-Jul-2026","HANS RAJ HARI RAM","Payment Success","32967"
"174","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","01-Jul-2026","HANS RAJ HARI RAM","Payment Success","40448"
"175","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","03-Jul-2026","DINESH KUMAR","Payment Success","20000"
"176","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","03-Jul-2026","DINESH KUMAR","Payment Success","110100"
"177","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","03-Jul-2026","SHUBHAM CRANE SERVICE AND MATERIAL","Payment Success","9828"
"178","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","03-Jul-2026","SHUBHAM CRANE SERVICE AND MATERIAL","Payment Success","3018"
"179","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202258","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","03-Jul-2026","SHUBHAM CRANE SERVICE AND MATERIAL","Payment Success","21000"
"180","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","AR TRADING AND WELDING WORKS","Payment Success","37500"
"181","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","AR TRADING AND WELDING WORKS","Payment Success","45000"
"182","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","AR TRADING AND WELDING WORKS","Payment Success","26250"
"183","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","KUMAR BRICKS TRADERS","Payment Success","32256"
"184","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","KUMAR BRICKS TRADERS","Payment Success","32256"
"185","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","KUMAR BRICKS TRADERS","Payment Success","40320"
"186","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","KUMAR BRICKS TRADERS","Payment Success","40320"
"187","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","KUMAR BRICKS TRADERS","Payment Success","32256"
"188","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","RAJPAL CONTRACTOR","Payment Success","46830"
"189","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","RAJPAL CONTRACTOR","Payment Success","18900"
"190","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","RAJPAL CONTRACTOR","Payment Success","6300"
"191","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","RAJPAL CONTRACTOR","Payment Success","75520"
"192","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","ANHAD TRADERS","Payment Success","48678"
"193","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","ANHAD TRADERS","Payment Success","34046"
"194","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","ANHAD TRADERS","Payment Success","37209"
"195","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","12-Feb-2026","ANHAD TRADERS","Payment Success","14523"
"196","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","13-Feb-2026","SUNIL KUMAR","Payment Success","132400"
"197","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","13-Feb-2026","SUNIL KUMAR","Payment Success","10200"
"198","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","AR TRADING AND WELDING WORKS","Payment Success","21729"
"199","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","KUMAR BRICKS TRADERS","Payment Success","32256"
"200","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","KUMAR BRICKS TRADERS","Payment Success","40320"
"201","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","RAJPAL CONTRACTOR","Payment Success","12269"
"202","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","ANHAD TRADERS","Payment Success","8343"
"203","Haryana","Construction of rooms and halls in school and colleges","WS/MP18425/2025-2026/202259","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","02-Jul-2026","SUNIL KUMAR","Payment Success","76319"
"204","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Apr-2026","TEJAS CONSTRUCTIONS","Payment Success","20370"
"205","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Apr-2026","TEJAS CONSTRUCTIONS","Payment Success","7670"
"206","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Apr-2026","DHIMAN TRADERS","Payment Success","24382"
"207","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","29-Apr-2026","ASHWANI IRON AND HARDWARE STORE","Payment Success","35000"
"208","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-May-2026","ARJUN","Payment Success","6800"
"209","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-May-2026","ARJUN","Payment Success","44000"
"210","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-May-2026","ARJUN","Payment Success","22200"
"211","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-May-2026","BHATTI CEMENT AND HARDWARE STORE","Payment Success","17500"
"212","Haryana","Construction of toilet blocks","WS/MP18425/2025-2026/202260","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","11-May-2026","ANNKIT BRICKS CENTER","Payment Success","37100"
"213","Haryana","Construction of buildings for sports facilities","WS/MP18425/2025-2026/202262","BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","10-Jul-2026","The Naga Baba Co Op Labour And Construction Society Ltd","Payment Success","940378"
"214","Haryana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18425/2025-2026/215034","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","18-Jun-2026","The Puneet Cooperative Labour and Construction Society Limited","Payment Success","257630"
"215","Haryana","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18425/2025-2026/215055","PANCHKULA(DRDA PANCHKULA)","Smt. Rekha Sharma (2024-28) (2024-2028)","Elected MP","21-Feb-2026","The Puneet Cooperative Labour and Construction Society Limited","Payment Success","487913"
