"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"477","Rajasthan","Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","WS/MP146/2025-2026/197416","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","07-Sep-2025","KRISHANA BULDING MATERIAL SUPLAYRS","Payment Success","1496380"
"478","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","08-Sep-2025","MANVI ENTERPRISES","Payment Success","750000"
"479","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","gaytri","Payment Success","3705"
"480","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Maina devi","Payment Success","3705"
"481","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","NIRANJAN SINGH","Payment Success","11700"
"482","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Norang lal","Payment Success","11700"
"483","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","parmeshwar lal","Payment Success","11700"
"484","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","rasal kanwar","Payment Success","3705"
"485","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Santosh Kanwar","Payment Success","3705"
"486","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Surendar kumar nayak","Payment Success","11700"
"487","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Vikram","Payment Success","11700"
"488","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","BHAIRU SINGH","Payment Success","11700"
"489","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Bhanwari devi","Payment Success","570"
"490","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Bimal Devi","Payment Success","3705"
"491","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","GEETA KANWAR","Payment Success","3705"
"492","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Sharwan Kumar","Payment Success","11700"
"493","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","SUMAN KANWAR","Payment Success","3705"
"494","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Vikram singh","Payment Success","11700"
"495","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","MANVI ENTERPRISES","Payment Success","22070"
"496","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","GYARSI DEVI","Payment Success","3705"
"497","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Sagar Mal","Payment Success","11700"
"498","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","maina devi","Payment Success","3705"
"499","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Bhanwar Singh","Payment Success","11700"
"500","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","swai singh","Payment Success","11700"
"501","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","saroj kanwar","Payment Success","3705"
"502","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","suman kanwar","Payment Success","3705"
"503","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","Bhaira Ram","Payment Success","11700"
"504","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Sep-2025","SUMAN","Payment Success","3705"
"505","Rajasthan","Construction of community centers and community halls","WS/MP146/2025-2026/197417","CHURU(DISTRICT COLLECTOR CHURU_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","04-May-2026","Vikram","Payment Success","15405"
"506","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","03-Jan-2026","SHRI DEV CONSTRUCTION COMPANY","Payment Success","685350"
"507","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","suresh mehra","Payment Success","24650"
"508","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","raju ram","Payment Success","24650"
"509","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","bhupendra kumar","Payment Success","8265"
"510","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","manjula kumari","Payment Success","8265"
"511","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","yogendra kamat","Payment Success","8265"
"512","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","shankar kumar","Payment Success","8265"
"513","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","chandan kumar","Payment Success","8265"
"514","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","harendra mehariya","Payment Success","8265"
"515","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","dharmendra singh","Payment Success","8265"
"516","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","rajuram","Payment Success","7410"
"517","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198369","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","14-Apr-2026","SHRI DEV CONSTRUCTION COMPANY","Payment Success","199385"
"518","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","03-Jan-2026","SHRI DEV CONSTRUCTION COMPANY","Payment Success","655298"
"519","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","21-Jan-2026","rajendra singhariya","Payment Success","7695"
"520","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","punam meghwal","Payment Success","25500"
"521","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","raju meghwal","Payment Success","25500"
"522","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","SHANTI LAL","Payment Success","8550"
"523","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","lokendra","Payment Success","8550"
"524","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","prakash","Payment Success","8550"
"525","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","patasi devi","Payment Success","8550"
"526","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","mukesh kumar gurjar","Payment Success","8550"
"527","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","tilokram","Payment Success","8550"
"528","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","ganpat ram","Payment Success","8550"
"529","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Jan-2026","rajendra singhariya","Payment Success","25500"
"530","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/198370","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","14-Apr-2026","SHRI DEV CONSTRUCTION COMPANY","Payment Success","200624"
"531","Rajasthan","Installing tube-wells and borewells","WS/MP146/2025-2026/198371","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","31-Jan-2026","SHRI DEV CONSTRUCTION COMPANY","Payment Success","380355"
"532","Rajasthan","Installing tube-wells and borewells","WS/MP146/2025-2026/198371","Didwana-Kuchaman(DISTRICT COLLECTOR Didwana Kuchaman_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","14-Apr-2026","AEN DAMBOI GACHHIPURA","Payment Success","116237"
"533","Rajasthan","Construction of public libraries and reading rooms","WS/MP146/2025-2026/216725","BARMER(DISTRICT COLLECTOR BARMER_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","01-Jan-2026","THAR CONSTRUCTION COMPANY","Payment Success","1000000"
"534","Rajasthan","Construction of rooms and halls in school and colleges","WS/MP146/2025-2026/216808","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","29-Jul-2026","CHOUDHRY CONSTRUCTION COMPANY","Payment Success","541185"
"535","Rajasthan","Construction of rooms and halls in school and colleges","WS/MP146/2025-2026/216809","HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","07-Jan-2026","SHRI HANUMAN CONSTRUCTION COMPANY","Payment Success","636450"
"536","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/216913","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","08-Dec-2025","Arun construction company","Payment Success","998289"
"537","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/216987","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","16-Oct-2025","mahesh construction company","Payment Success","999562"
"538","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/216988","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","15-Oct-2025","mahesh construction company","Payment Success","998731"
"539","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/216997","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","22-Dec-2025","Kamal Singh Gurjar","Payment Success","997710"
"540","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/216998","DAUSA(DISTRICT COLLECTOR DAUSA_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","09-Nov-2025","Arun construction company","Payment Success","995963"
"541","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","13-Nov-2025","SHITAl TRANSPORT COMPANY","Payment Success","868468"
"542","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","CHAJURAM","Payment Success","3705"
"543","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","CHETRAM","Payment Success","3705"
"544","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","DHARAM SINGH MEENA","Payment Success","3705"
"545","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","SHIRIKISHAN","Payment Success","3705"
"546","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","AMAR SINGH","Payment Success","3705"
"547","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","Chotelal","Payment Success","15750"
"548","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","ARCHANA","Payment Success","7410"
"549","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","BHARATLAL","Payment Success","7410"
"550","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","DEEPAK","Payment Success","7410"
"551","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","MAMTA DEVI","Payment Success","7410"
"552","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","DINESH","Payment Success","7410"
"553","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","HARIOM","Payment Success","7410"
"554","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","KADYARAM","Payment Success","7410"
"555","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","PAPPU BAIRVA","Payment Success","7410"
"556","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","HARSI BAIRVA","Payment Success","7410"
"557","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","RAVIKANT","Payment Success","7500"
"558","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","RAMESH CHAND","Payment Success","3705"
"559","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","UGANTI","Payment Success","3705"
"560","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","CHAJURAM","Payment Success","2099"
"561","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217006","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","06-Jan-2026","DEEPAK","Payment Success","3705"
"562","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","13-Nov-2025","SHITAl TRANSPORT COMPANY","Payment Success","865870"
"563","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","vinod","Payment Success","7410"
"564","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","CHAJURAM","Payment Success","3705"
"565","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","CHETRAM","Payment Success","3705"
"566","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","SUNITA BAI MEENA","Payment Success","3705"
"567","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","DHARAM SINGH MEENA","Payment Success","3705"
"568","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","GULAB SINGH MEENA","Payment Success","3705"
"569","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","SUBASH CHAND JANGID","Payment Success","7410"
"570","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","MANOJ KUMAR BAIRWA","Payment Success","3705"
"571","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","SHIRIKISHAN","Payment Success","3705"
"572","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","SULEMAN","Payment Success","3705"
"573","Rajasthan","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP146/2025-2026/217007","Gangapurcity(DISTRICT COLLECTOR Gangapur City_IDA)","Shri Mukul Wasnik (2022-28) (2022-2028)","Elected MP","27-Nov-2025","MONU DOBI","Payment Success","7410"
