"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"16","Normal/Others","WS/MP18282/2024-2025/137613-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Protective Wall to the Parking area of the Pakyong BAC Office","29-Aug-2024","300000","13-Nov-2024"
"17","Normal/Others","WS/MP18282/2024-2025/137614-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Protection wall to the ground of Machong Senior Secondary School","29-Aug-2024","800000","12-Nov-2024"
"18","Normal/Others","WS/MP18282/2024-2025/137623-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Protective work to the School ground of Tokchi Primary School","29-Aug-2024","600000","13-Nov-2024"
"19","Normal/Others","WS/MP18282/2024-2025/137624-Construction of boundary walls of existing public and community buildings","Sikkim","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Protective wall to the School ground of Chuja Primary School","29-Aug-2024","450000","04-Dec-2024"
"20","Normal/Others","WS/MP18282/2024-2025/137625-Construction of boundary walls of existing public and community buildings","Sikkim","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Protective wall to Alternative Highway Adampool to Sichey","29-Aug-2024","4000000","03-Oct-2024"
"21","Normal/Others","WS/MP18282/2024-2025/137627-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Protective wall at irrigation office Pakyong","29-Aug-2024","600000","13-Nov-2024"
"22","Normal/Others","WS/MP18282/2024-2025/137737-Construction of boundary walls of existing public and community buildings","Sikkim","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","construction of protection Wall at end Point of Adampool Raod, Khelgaon Complex","30-Aug-2024","4500000","03-Oct-2024"
"23","Normal/Others","WS/MP18282/2024-2025/137738-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Protection Wall below BDO Office Duga","30-Aug-2024","300000","13-Nov-2024"
"24","Normal/Others","WS/MP18282/2024-2025/137740-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall near the barapathing Primary Health Sub- Center","30-Aug-2024","450000","10-Nov-2024"
"25","Normal/Others","WS/MP18282/2024-2025/137741-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall to the Gram Prasasan Kendra, Chochen Village","30-Aug-2024","300000","13-Nov-2024"
"26","Normal/Others","WS/MP18282/2024-2025/137742-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective Wall to the Ankuchen Primary School","30-Aug-2024","600000","13-Nov-2024"
"27","Normal/Others","WS/MP18282/2024-2025/137743-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction for the protective wall to the ground of Ganchung Junior High School","30-Aug-2024","750000","10-Nov-2024"
"28","Normal/Others","WS/MP18282/2024-2025/137745-Construction of boundary walls of existing public and community buildings","Sikkim","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Protective Wall below the Gnatahng Primary School Building","30-Aug-2024","300000","03-Oct-2024"
"29","Normal/Others","WS/MP18282/2024-2025/137746-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Protective Wall below the Karthook Primary School Building","30-Aug-2024","750000","13-Nov-2024"
"30","Normal/Others","WS/MP18282/2024-2025/137747-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall below the ground of Lamaten Primary School Building","30-Aug-2024","750000","13-Nov-2024"
"31","Normal/Others","WS/MP18282/2024-2025/137748-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall below the Sanskrit Mahavidalaya, Thekabong under lapthang Village","30-Aug-2024","500000","13-Nov-2024"
"32","Normal/Others","WS/MP18282/2024-2025/137749-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall below the Gram Prasasan Kendra, Lapthang","30-Aug-2024","650000","13-Nov-2024"
"33","Normal/Others","WS/MP18282/2024-2025/137750-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall below the school ground of Linkey Sec School","30-Aug-2024","600000","10-Nov-2024"
"34","Normal/Others","WS/MP18282/2024-2025/137751-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall below the Prayer hall of Lossing primary School","30-Aug-2024","900000","13-Nov-2024"
"35","Normal/Others","WS/MP18282/2024-2025/137752-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of the Protective wall at Rural Development Office Parking Area.","30-Aug-2024","300000","10-Nov-2024"
"36","Normal/Others","WS/MP18282/2024-2025/137756-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall between the land of Food-Godown Pakyong and Private holding.","30-Aug-2024","300000","10-Nov-2024"
"37","Normal/Others","WS/MP18282/2024-2025/137757-Construction of boundary walls of existing public and community buildings","Sikkim","Soreng(DISTRICT COLLECTOR SORENG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall between the land of PWD Office, Rinchenpong , Soreng District and Private Holding","30-Aug-2024","246595","24-Sep-2024"
"38","Normal/Others","WS/MP18282/2024-2025/137759-Construction of boundary walls of existing public and community buildings","Sikkim","Mangan(DISTRICT COLLECTOR MANGAN_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall between the River Tungdung Kyong and PWD Road, North Sikkim","30-Aug-2024","250000","02-Dec-2024"
"39","Normal/Others","WS/MP18282/2024-2025/141774-Construction of boundary walls of existing public and community buildings","Sikkim","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundry wall along Burtuk Secondary School and Public holding under GMC","19-Sep-2024","300000","03-Oct-2024"
"40","Normal/Others","WS/MP18282/2024-2025/141776-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall along forest Check Post Samsing","19-Sep-2024","300000","12-Nov-2024"
"41","Normal/Others","WS/MP18282/2024-2025/141778-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall between PWD Road and Samsing Primary School","19-Sep-2024","250000","13-Nov-2024"
"42","Normal/Others","WS/MP18282/2025-2026/141779-Construction of boundary walls of existing public and community buildings","Sikkim","Gyalshing(DISTRICT COLLECTOR GYALSHING_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall  between Government Tourism, Guest House, Yaksum  and Private Holding, West Sikkim","19-Sep-2024","300000","25-Apr-2025"
"43","Normal/Others","WS/MP18282/2024-2025/144729-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Boundary Wall between Ekalavya Memorial Residential School, parkha at Bageswari ward","30-Sep-2024","300000","19-Nov-2024"
"44","Normal/Others","WS/MP18282/2024-2025/150019-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall near Lossing primary School","26-Nov-2024","1000000","19-Mar-2025"
"45","Normal/Others","WS/MP18282/2024-2025/157888-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall near barapathing Sec School","10-Dec-2024","3000000","20-Mar-2025"
"46","Normal/Others","WS/MP18282/2024-2025/157889-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall near Dalapchand Sec School","10-Dec-2024","1000000","20-Mar-2025"
"47","Normal/Others","WS/MP18282/2024-2025/157893-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall near Agriculture /Horticulture office, Linkey","10-Dec-2024","400000","20-Mar-2025"
"48","Normal/Others","WS/MP18282/2025-2026/202373-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall of lamzang Choling monsatric School at Samsing Under Pakyong District","26-May-2025","1500000","14-Aug-2025"
"49","Normal/Others","WS/MP18282/2025-2026/206324-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall between Forest Land and Monasteric School Machong, Pakyong District","04-Jun-2025","500000","14-Aug-2025"
"50","Normal/Others","WS/MP18282/2025-2026/225043-Construction of boundary walls of existing public and community buildings","Sikkim","Soreng(DISTRICT COLLECTOR SORENG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of boundary wall near Government Dagbungalow, Rinchenpong","04-Aug-2025","1000000","03-Sep-2025"
"51","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall Kumrek School, Kumrek Ward","31-Mar-2026","1100000","NA"
"52","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Sikkim","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","Construction of Boundary Wall Kartok Govt primary School","15-Jul-2026","1200000","NA"
