"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"21","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/136884","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","120105"
"22","Sikkim","Providing drains and gutters for public drainage","WS/MP18282/2024-2025/136885","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","181629"
"23","Sikkim","Providing drains and gutters for public drainage","WS/MP18282/2024-2025/136885","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","118105"
"24","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137350","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","346281"
"25","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137350","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","253560"
"26","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137363","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","337634"
"27","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137363","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","261690"
"28","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137364","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","RAJU ENTERPRISES","Payment Success","431416"
"29","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137364","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","314765"
"30","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137365","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","164849"
"31","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137365","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","134840"
"32","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137366","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","550416"
"33","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137366","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","398520"
"34","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137613","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","RAJU ENTERPRISES","Payment Success","163608"
"35","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137613","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","14-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","134840"
"36","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137614","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","463655"
"37","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137614","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","335500"
"38","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137623","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","RAJU ENTERPRISES","Payment Success","329765"
"39","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137623","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","15-Nov-2024","ASSISTANT ENGINEER ZILLA PANCHAYAT OFFICE","Payment Success","269460"
"40","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137624","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","31-May-2025","RAJU ENTERPRISES","Payment Success","258316"
"41","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137624","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","31-May-2025","OFFICE OF THE ASSISTANT ENGINEER BAC PAKYONG","Payment Success","191300"
"42","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137625","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","29-Oct-2024","ASSSISTANT ENGINEER GDZP II","Payment Success","1655805"
"43","Sikkim","Construction of boundary walls of existing public and community buildings","WS/MP18282/2024-2025/137625","Gangtok(DISTRICT COLLECTOR EAST DISTRICT_IDA)","Shri Dorjee Tshering Lepcha (2024-30) (2024-2030)","Elected MP","29-Oct-2024","RAJU ENTERPRISES","Payment Success","2343869"
