"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP106/2023-2024/1518-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Samudayik bhavan nirman kary, Gram Madna, Gram Panchayat Imalia (Tikari) Janpad Panchayat Panagar, Vidhan Sabha Panagar, District Jabalpur","23-Jun-2023","05-Oct-2023","300000","Work partially Completed"
"2","Normal/Others","WS/MP106/2023-2024/1599-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Pipariya (Mushran), Vikaskhand Gotegaon ke gram  Pipariya (Mushran) main Samudayik bhavan nirman, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976 at column no. 1)","24-Jun-2023","26-Feb-2024","700000","Vendor Identification"
"3","Normal/Others","WS/MP106/2023-2024/1600-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Pipariya (Mushran), Vikaskhand Gotegaon ke Govt. Madhyamik shala Parisar Pipariya (Mushran) main Teen Shade nirman Kary, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976 at column no. 2)","24-Jun-2023","26-Feb-2024","640000","Vendor Identification"
"4","Normal/Others","WS/MP106/2023-2024/1601-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Jhot, Vikaskhand Gotegaon ke Paramhanshi Ganga Ashram Jhoteshwar main Teen Shade  nirman Kary, Vidhansabha Gotegaon, District Narsinghpur (letter no. 2976/23 at column no. 3)","24-Jun-2023","20-Feb-2024","700000","Vendor Identification"
"5","Normal/Others","WS/MP106/2024-2025/1625-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Saliwada Devdwar, Janpad Pachayat Jabalpur ke Saliwada Devdwar main Samudayik Bhavan nirman kary, vidhansabah Bargi, District Jabalpur (letter no. 2997 at Column no.2)","25-Jun-2023","02-Jul-2024","400000","Vendor Identification"
"6","Normal/Others","WS/MP106/2025-2026/1628-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Radhakrishnan ward me Chopda Kuan ke pas Samudayik Bhavan nirman kary, Vidhan sabha poorv, District Jabalpur (letter no. 2999/23 at column no.1)","25-Jun-2023","30-Jan-2026","500000","Vendor Identification"
"7","Normal/Others","WS/MP106/2023-2024/1637-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of community hall at gram Eklahara, gram Panchayat Hirdi, Block Prabhat Pattan, Tehsil Multai near Hanuman Mandir, Vidhansabha 129-Multai, District Betul M.P.","26-Jun-2023","31-Dec-2023","1000000","Vendor Identification"
"8","Normal/Others","WS/MP106/2025-2026/3182-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Seth Govind Das ward me Balmiki Samaj ke Jarjar Samudayik Bhavan ke Punah nirman hetu, Vidhansabha Purv Jabalpur, District Jabalpur M.P.","11-Jul-2023","29-Jan-2026","1000000","Sanction"
"9","Normal/Others","WS/MP106/2024-2025/3360-Construction of community centers and community halls","Madhya Pradesh","VIDISHA(District Collector Vidisha_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Kasba Bagrod ki gram panchayat Kasba Bagrod me Samudayik Bhavan ka Nirman, Vidhan Sabha Ganj Basoda, District Vidisha","12-Jul-2023","13-Jun-2024","300000","Physical Inspection"
"10","Normal/Others","WS/MP106/2023-2024/3370-Construction of community centers and community halls","Madhya Pradesh","SEONI(District Collector Seoni_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Beohari, Janpad Ghansaur main sthit Gau ghat main Samudayik Bhavan ka nirman, Vidhansabha Lakhnadaon, District Seoni (letter no 3058/23 main Column no 2 par sthit)","12-Jul-2023","28-Feb-2024","300000","Work partially Completed"
"11","Normal/Others","WS/MP106/2023-2024/8598-Construction of community centers and community halls","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Community Hall, Gram Panchayat seva, block Morena at Jatav Mohalla, gram seva, district Morena M.P.","09-Aug-2023","20-Feb-2024","500000","Vendor Identification"
"12","Normal/Others","WS/MP106/2023-2024/8599-Construction of community centers and community halls","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Community hall, Gram Panchayat Padhawali, Block Morena at Sisodiya Mohalla, Gram Padhawali, District Morena M.P.","09-Aug-2023","20-Feb-2024","500000","Work Completed"
"13","Normal/Others","WS/MP106/2023-2024/9773-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Community centre at gram panchayat/nagar panchayat chander at village chander, Vidhansabha Depalpur, district Indore","15-Aug-2023","06-Oct-2023","494754","Physical Inspection"
"14","Normal/Others","WS/MP106/2023-2024/9777-Construction of community centers and community halls","Madhya Pradesh","SATNA(DISTRICT COLLECTOR SATNA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Gram Panchayat Majhgawan Kherua, Block Nagod at Kherua sarkar Dham, District Satna M.P.","15-Aug-2023","06-Oct-2023","500000","Sanction"
"15","Normal/Others","WS/MP106/2023-2024/10166-Construction of community centers and community halls","Madhya Pradesh","ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Construction of Community hall at gram panchayat Kirgi, Block Pushprajgarh, Village Kirgi, District Anuppur","16-Aug-2023","15-Jan-2024","998400","Physical Inspection"
"16","Normal/Others","WS/MP106/2023-2024/19233-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Imaliya, Janpad Panchayat Gotegaon ke Gram Imaliya main Samudayik Bhavan main Atirikt Nirman hetu, Vidhan Sabha Gotegaon, Narsinghpur","12-Sep-2023","12-Feb-2024","500000","Physical Inspection"
"17","Normal/Others","WS/MP106/2023-2024/19267-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Themi, Janpad Panchayat Gotegaon ke Bazar mohalla main Samudayik Bhavan nirman, Vidhan Sabha Gotegaon, District Narsinghpur","12-Sep-2023","20-Feb-2024","400000","Vendor Identification"
"18","Normal/Others","WS/MP106/2023-2024/19294-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Pahadi kheda, Janpad Panchayat Jabalpur ke gram Pahadi kheda me Shala bhavan ke pas Samudayik Bhavan Nirman, Vidhan Sabha Panagar, District Jabalpur","12-Sep-2023","06-Oct-2023","300000","Vendor Identification"
"19","Normal/Others","WS/MP106/2023-2024/26205-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Hiwara, Gram Panchayat Kherwani, Vikaskhand Multai, District Betul (M.P.) main Teen Shed nirman Samudayik Bhavan ke liye, Vidhan Sabha 129-Multai, District Betul (Mention in letter no.3278 at column no.1)","25-Sep-2023","31-Dec-2023","300000","Time Estimation"
"20","Normal/Others","WS/MP106/2023-2024/26207-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram v Gram Panchayat Sonora, Vikaskhand Multai, District Betul (M.P.) Mukhy marg ke pas Teen shed nirman samudayik Bhavan ke liye, Vidhan Sabha 129-Multai, District Betul (Mention in letter no.3278 at column no.3)","25-Sep-2023","31-Dec-2023","300000","Vendor Identification"
"21","Normal/Others","WS/MP106/2023-2024/31183-Construction of community centers and community halls","Madhya Pradesh","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Sisgaon, Janpad Panchayat Nisarpur ke gram Narmada Nagar main Samudayik / Manglik Bhawan nirman, Vidhansabha Kukshi, District Dhar","04-Oct-2023","08-Jan-2024","500000","Vendor Identification"
"22","Normal/Others","WS/MP106/2023-2024/31187-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Baghuwar main Ayurvedic Aushdhalaya ke pass Samudayik Bhawan nirman, Vikaskhand Kareli, Janpad Panchayat Kareli, District Narsinghpur","04-Oct-2023","09-Jan-2024","500000","Vendor Identification"
"23","Normal/Others","WS/MP103/2023-2024/31332-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community center in  Indira Avas Colony (Harijan Basti), Gram Ambachandan, Mhow district Indore","04-Oct-2023","19-Feb-2024","1599999","Physical Inspection"
"24","Normal/Others","WS/MP103/2023-2024/34180-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Const. Work of Samudayik bhawan at Ward NO 01 Manpur","07-Oct-2023","07-Mar-2024","1148700","Work partially Completed"
"25","Normal/Others","WS/MP103/2023-2024/34530-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Samudayik Bhawan  at Village Khurdi Teh.Mhow Dist. Indore","09-Oct-2023","06-Mar-2024","1169664","Physical Inspection"
"26","Normal/Others","WS/MP103/2023-2024/34681-Construction of community centers and community halls","Madhya Pradesh","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community Building in  PALTA Gram Vidhansabha - Chandla  District  Chhatrpur","09-Oct-2023","04-Mar-2024","2000000","Vendor Identification"
"27","Normal/Others","WS/MP103/2023-2024/34682-Construction of community centers and community halls","Madhya Pradesh","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community Building in Gram Chodakhere Gram Panchayat Khajwa  Block - Rajnagar District Chhatrpur","09-Oct-2023","01-Mar-2024","2000000","Physical Inspection"
"28","Normal/Others","WS/MP103/2023-2024/34683-Construction of community centers and community halls","Madhya Pradesh","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community Building in Gram Bairagya Pukhari  Block - Chandla District Chhatrpur","09-Oct-2023","04-Mar-2024","2000000","Physical Inspection"
"29","Normal/Others","WS/MP103/2023-2024/34739-Construction of community centers and community halls","Madhya Pradesh","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community Building  in front of aganwadi and panchayat Bhawan in gram Panchayat Machla JP Indore district Indore","09-Oct-2023","28-Feb-2024","500000","Work partially Completed"
"30","Normal/Others","WS/MP106/2024-2025/138135-Construction of community centers and community halls","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Khitwas, Janpad Panchayat Berasia, District Bhopal ke gram Khitwas main Samudayik Sanskratik Gatividiyon ke liye Bhavan ka nirman.","02-Sep-2024","30-Sep-2024","500000","Work partially Completed"
"31","Normal/Others","WS/MP103/2024-2025/139537-Construction of community centers and community halls","Madhya Pradesh","Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","Construction of Community  Building Near Shri Rewa Bhagirath Deshi Goraksha Shala  Ashram Ramgrah","06-Sep-2024","08-Nov-2024","2000000","Work Completed"
"32","Normal/Others","WS/MP106/2024-2025/145084-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Morand, Vikas Khand Prabhatpattan, District Betul main Gothan namak sthan par Samudayik Sanskratik Gatividhiyo ke liye bhawan, Vidhansabha 129-Multai (M.P.) Mention in letter no. 3771/24 at column no.1","01-Oct-2024","21-Nov-2024","300000","Vendor Identification"
"33","Normal/Others","WS/MP106/2024-2025/145085-Construction of community centers and community halls","Madhya Pradesh","BETUL(DISTRICT COLLECTOR BETUL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram panchayat Balni, Vikas Khand Prabhatpattan, District Betul main gram Sawasan Pahadi namak sthan par Samudayik Sanskratik Gatividhiyo ke liye bhawan, Vidhansabha 129-Multai (M.P.) Mention in letter no. 3771/24 at column no.2","01-Oct-2024","21-Nov-2024","300000","Vendor Identification"
"34","Normal/Others","WS/MP18362/2024-2025/145750-Construction of community centers and community halls","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","community shed construction Ward No. 16 Khatik Mohalla Agency Municipal Council Mandsaur","05-Oct-2024","10-Dec-2024","400000","Physical Inspection"
"35","Normal/Others","WS/MP104/2024-2025/146680-Construction of community centers and community halls","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Construction of Community Hall, Rupeta Gram Panchayat, Khachrod Tehsil, Ujjain District","10-Oct-2024","31-Jan-2025","1500000","Work Completed"
"36","Normal/Others","WS/MP107/2024-2025/151639-Construction of community centers and community halls","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Community building construction work near Mata Mandir, village Kolukhedi Kalan.","11-Nov-2024","21-Nov-2024","800000","Work partially Completed"
"37","Normal/Others","WS/MP106/2024-2025/154250-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Bichwa Kalan, Gram Panchayat Kosamkheda, Janpad Panchayat Kareli main Samudayik Bhavan nirman hetu, District Narsinghpur","23-Nov-2024","07-Feb-2025","500000","Vendor Identification"
"38","Normal/Others","WS/MP107/2025-2026/163603-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Additional construction work in community building near Umaghat, Gwarighat, Jabalpur","13-Jan-2025","11-Nov-2025","230336","Physical Inspection"
"39","Normal/Others","WS/MP18284/2025-2026/163966-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Constrution at Ghat Nirman work Near Narmada river Dist  NARSINGHPUR","07-Jan-2025","03-Feb-2026","2500000","Vendor Identification"
"40","Normal/Others","WS/MP106/2025-2026/174839-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Lamheti, Gram panchayat Nanhakheda, janpad Panchayat Jabalpur main Trishul Bhed Sthan ke pass Samudayik Bhawan Nirman, Jabalpur","10-Feb-2025","20-May-2025","500000","Physical Inspection"
"41","Normal/Others","WS/MP18284/2025-2026/179103-Construction of community centers and community halls","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction Maddah Khoh Ashram, Gram Panchayat Amargarh, Ghatigaon, Dist. Gwalior","04-Mar-2025","02-Mar-2026","995000","Vendor Identification"
"42","Normal/Others","WS/MP18362/2025-2026/190007-Construction of community centers and community halls","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","take action as per the instructions in the attached letter.","09-Apr-2025","03-Nov-2025","1000000","Vendor Identification"
"43","Normal/Others","WS/MP18284/2025-2026/197511-Construction of community centers and community halls","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","construction on gram panchayat chinnoni karera janpad panchayat pahadgarh dist Morena","07-May-2025","16-Oct-2025","300000","Vendor Identification"
"44","Normal/Others","WS/MP18284/2025-2026/197525-Construction of community centers and community halls","Madhya Pradesh","RAISEN(DISTRICT COLLECTOR RAISEN_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","construction on incomplite work community hall gram borasghat dist raisen","07-May-2025","18-Aug-2025","500000","Vendor Identification"
"45","Normal/Others","WS/MP18284/2026-2027/197843-Construction of community centers and community halls","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of community halls at  Behind Putlighar Dongarpur Dist. Gwalior Madhya Pradesh","08-May-2025","21-Apr-2026","995000","Sanction"
"46","Normal/Others","WS/MP18362/2025-2026/203530-Construction of community centers and community halls","Madhya Pradesh","MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA)","Shri Banshilal Gurjar (2024-30) (2024-2030)","Elected MP","Construction of Manglik Bhavan (Doulapura, Rewas Dewada Road, Mandsaur)","30-May-2025","12-Jan-2026","1000000","Vendor Identification"
"47","Normal/Others","WS/MP18284/2025-2026/204160-Construction of community centers and community halls","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Cosntruction of Communiy Hall District Bhopal Madhya Pradesh","27-May-2025","04-Sep-2025","500000","Sanction"
"48","Normal/Others","WS/MP106/2025-2026/206251-Construction of community centers and community halls","Madhya Pradesh","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Babachiya, Gram Panchayat Babachiya, Janpad Panchayat Berasia main Siddh Ghat par Sarvjanik Gatividhi hetu Sanskrati Bhawan, District Bhopal (Mention in letter no. 4058 at column no.2)","03-Jun-2025","14-Aug-2025","400000","Work Completed"
"49","Normal/Others","WS/MP106/2025-2026/206958-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Mahagawan (Dunga), Janpad Panchayat Jabalpur ke Gram Kuteli Main Sanskratik Gatividhiyon ke liye Samudayik Bhawan ka Nirman, District Jabalpur","06-Jun-2025","10-Sep-2025","250000","Vendor Identification"
"50","Normal/Others","WS/MP107/2026-2027/215576-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Rangmanch construction work near Sai Mandir  Ranjhi SAF Ambedkar Ward Ranjhi Cantt Jabalpur","08-Jul-2025","10-Apr-2026","180000","Time Estimation"
"51","Normal/Others","WS/MP104/2025-2026/219138-Construction of community centers and community halls","Madhya Pradesh","BHIND(DISTRICT COLLECTOR BHIND_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","community bhawan","16-Jul-2025","18-Nov-2025","1000000","Work partially Completed"
"52","Normal/Others","WS/MP104/2025-2026/225456-Construction of community centers and community halls","Madhya Pradesh","DEWAS(DISTRICT COLLECTOR DEWAS_IDA)","Dr. L. Murugan (2024-30) (2024-2030)","Elected MP","Community Hall Construction at Dokakui Village","06-Aug-2025","08-Jan-2026","1500000","Work Completed"
"53","Normal/Others","WS/MP106/2025-2026/227377-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Radhakrishnan ward me chopra kuan ke pas samudayik bhawan me atirikt nirman, Jabalpur","16-Aug-2025","31-Jan-2026","500000","Sanction"
"54","Normal/Others","WS/MP106/2025-2026/227378-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Maharshi Arvind ward main Belbagh Toriya ke pas Samudayik Bhawan main atirikt nirman hetu, District Jabalpur","16-Aug-2025","31-Jan-2026","500000","Sanction"
"55","Normal/Others","WS/MP106/2025-2026/227380-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Khermai ward main Khatik Samaj ke Samudayik Bhawan main atirikt nirman hetu, District Jabalpur","16-Aug-2025","31-Jan-2026","500000","Sanction"
"56","Normal/Others","WS/MP106/2025-2026/230379-Construction of community centers and community halls","Madhya Pradesh","ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Janpad Pachayat Pushprajgarh, Nagar Panchayat Amarkantak me Rewa ward main Samudayik Bhawan nirman hetu, Anuppur","30-Aug-2025","12-Jan-2026","1000000","Vendor Identification"
"57","Normal/Others","WS/MP107/2025-2026/233739-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Rangmanch  work in Toria near police station, Maharishi Arvind Ward Ghampaur Jabalpur","18-Sep-2025","29-Jan-2026","223000","Sanction"
"58","Normal/Others","WS/MP106/2025-2026/234592-Construction of community centers and community halls","Madhya Pradesh","MANDLA(DISTRICT COLLECTOR MANDLA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Pachayat Partala, Janpad Panchayat Narayanganj ke gram Partala main Sanskratik Gatividhiyon hetu Samudayik Bhawan nirman, Mandla (mention in letter no.4139 at column no.1)","16-Sep-2025","24-Jan-2026","200000","Work partially Completed"
"59","Normal/Others","WS/MP106/2025-2026/234620-Construction of community centers and community halls","Madhya Pradesh","MANDLA(DISTRICT COLLECTOR MANDLA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Kumha, janpad Panchayat Narayanganj sthit Aastha kendra ke pas Sanskratik Gatividhiyon hetu Samudayik Bhawan nirman, Mandla (mention in letter no.4139 at column no.2)","16-Sep-2025","08-Dec-2025","200000","Work partially Completed"
"60","Normal/Others","WS/MP106/2025-2026/234624-Construction of community centers and community halls","Madhya Pradesh","MANDLA(DISTRICT COLLECTOR MANDLA_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Kondramal, janpad Panchayat Narayanganj antargat Mangalganj main Sanskratik Gatividhiyon hetu Samudayik Bhawan nirman, Mandla (mention in letter no.4140 at column no.2)","16-Sep-2025","29-Oct-2025","200000","Work partially Completed"
"61","Normal/Others","WS/MP107/2025-2026/236645-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Smt. Sumitra Balmik (2022-28) (2022-2028)","Elected MP","Rangmanch construction work Belbag At Maharishi Arvind Ward Ghamapur Jabalpur","06-Oct-2025","27-Jan-2026","231000","Sanction"
"62","Normal/Others","WS/MP106/2025-2026/244218-Construction of community centers and community halls","Madhya Pradesh","JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Hinotiya (Barha), Tehsil Barela, Janpad Panchayat Jabalpur ke gram Hinotiya main Sanskratik Gatividhiyon hetu Samudayik Bhawan nirman, Jabalpur","27-Oct-2025","09-Mar-2026","500000","Vendor Identification"
"63","Normal/Others","WS/MP18297/2025-2026/247478-Construction of community centers and community halls","Madhya Pradesh","UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA)","Shri Balyogi Umeshnath (2024-30) (2024-2030)","Elected MP","Gram baghera s c basti me samudayik bhawan nirman","11-Nov-2025","09-Dec-2025","1200000","Work partially Completed"
"64","Normal/Others","WS/MP106/2025-2026/249939-Construction of community centers and community halls","Madhya Pradesh","Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Sanatan Bramhan Sabha Narsinghpur sthit Gayadatta ward main Samudayik bhawan (Parasram Bhawan) main atirikt nirman hetu, Narsinghpur","21-Nov-2025","03-Feb-2026","500000","Sanction"
"65","Repair and Renovation","WS/MP18284/2025-2026/257580-Construction of community centers and community halls","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Repair and Maitainance at Jat Dharmashala Gram Panchayat sisgaon janpad Panchayat Dabra District Gwalior","06-Jan-2026","18-Feb-2026","322748","Physical Inspection"
"66","Normal/Others","WS/MP106/2026-2027/259597-Construction of community centers and community halls","Madhya Pradesh","CHHATARPUR(District Collector Chhatarpur_IDA)","Shri Vivek K. Tankha (2022-28) (2022-2028)","Elected MP","Gram Panchayat Nayagaon, Janpad Panchayat Bijawar ke Gram nayagoan me Samudayik Bhawan nirman, Chhatarpur","17-Jan-2026","07-Apr-2026","300000","Vendor Identification"
"67","Normal/Others","WS/MP18284/2026-2027/263931-Construction of community centers and community halls","Madhya Pradesh","MORENA(DISTRICT COLLECTOR MORENA_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of community halls at Gram Panchayat Jaroni Janpad Panchayat Morena District Morena","31-Jan-2026","02-Apr-2026","500000","Vendor Identification"
"68","Normal/Others","WS/MP18284/2026-2027/263951-Construction of community centers and community halls","Madhya Pradesh","GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA)","Shri Ashok Singh (2024-30) (2024-2030)","Elected MP","Construction of community halls at Gram Panchayat Mehadpur Janpad Panchayat ghatigaon District Gwalior Madhya Pradesh","31-Jan-2026","10-Apr-2026","1000000","Vendor Identification"
