"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"1","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27586","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","09-Oct-2023","GRAM PANCHAYAT GONDIPURA","Payment Success","700000"
"2","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27586","BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","05-Jun-2024","GRAM PANCHAYAT GONDIPURA","Payment Success","290000"
"3","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","Patel Devlopers","Payment Success","300000"
"4","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","Patel Devlopers","Payment Success","99000"
"5","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Aug-2024","Patel Devlopers","Payment Success","200000"
"6","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Aug-2024","Patel Devlopers","Payment Success","125000"
"7","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Aug-2024","Patel Devlopers","Payment Success","125000"
"8","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Aug-2024","Dinesh Patel","Payment Success","75000"
"9","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/27625","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Aug-2024","Dinesh Patel","Payment Success","75000"
"10","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","Balaji Traders","Payment Success","141543"
"11","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","Balaji Traders","Payment Success","131250"
"12","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","Balaji Traders","Payment Success","166000"
"13","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","shekhar badrilal","Payment Success","1207"
"14","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","shekhar badrilal","Payment Success","40000"
"15","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","shekhar badrilal","Payment Success","30000"
"16","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","shekhar badrilal","Payment Success","30000"
"17","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","mahesh","Payment Success","30000"
"18","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","mahesh","Payment Success","30000"
"19","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","mahesh","Payment Success","40000"
"20","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","mahesh","Payment Success","1207"
"21","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","105000"
"22","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","50400"
"23","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","100458"
"24","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","75000"
"25","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","69100"
"26","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","50308"
"27","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","50400"
"28","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","115500"
"29","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","28-Apr-2024","Balaji Traders","Payment Success","103791"
"30","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","shekhar badrilal","Payment Success","25000"
"31","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","shekhar badrilal","Payment Success","25000"
"32","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","shekhar badrilal","Payment Success","25000"
"33","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","shekhar badrilal","Payment Success","25000"
"34","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","shekhar badrilal","Payment Success","18835"
"35","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","mahesh","Payment Success","25000"
"36","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","mahesh","Payment Success","25000"
"37","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","mahesh","Payment Success","25000"
"38","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","mahesh","Payment Success","26000"
"39","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/31332","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Apr-2024","mahesh","Payment Success","19000"
"40","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34180","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","24-Jan-2025","SHRI RAM BUILDCON","Payment Success","356428.12"
"41","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34180","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","27-Jun-2025","SHRI RAM BUILDCON","Payment Success","187339"
"42","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34180","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","05-Aug-2026","SHRI RAM BUILDCON","Payment Success","135408"
"43","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34203","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","Shri Sai Traders prop hakam chouhan","Payment Success","399500"
"44","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34203","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","13-Nov-2024","Shri Sai Traders prop hakam chouhan","Payment Success","589550"
"45","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34204","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Mar-2024","Shree Sanwariya Traders","Payment Success","399748"
"46","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34204","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Jul-2024","Shree Sanwariya Traders","Payment Success","274890"
"47","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34204","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","29-Jul-2024","Shree Sanwariya Traders","Payment Success","315000"
"48","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Mar-2024","Shree Sanwariya Construction","Payment Success","263830"
"49","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Mar-2024","Shree Sanwariya Construction","Payment Success","60928"
"50","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Mar-2024","Rohit","Payment Success","37000"
"51","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Mar-2024","Rohit","Payment Success","38000"
"52","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","25-Jun-2024","Shree Sanwariya Construction","Payment Success","232575"
"53","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","25-Jun-2024","Shree Sanwariya Construction","Payment Success","287425"
"54","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","25-Jun-2024","Rohit","Payment Success","35000"
"55","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34205","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","25-Jun-2024","Rohit","Payment Success","35000"
"56","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2023-2024/34529","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","18-Oct-2024","shri Balaji Building","Payment Success","150000"
"57","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2023-2024/34529","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","18-Oct-2024","omprakesh sardar","Payment Success","50000"
"58","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2023-2024/34529","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","26-Dec-2024","shri Balaji Building","Payment Success","150000"
"59","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2023-2024/34529","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","26-Dec-2024","omprakesh sardar","Payment Success","50000"
"60","Madhya Pradesh","Construction of additional rooms and halls in the existing public and community building","WS/MP103/2023-2024/34529","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","14-Mar-2026","shri Balaji Building","Payment Success","100000"
"61","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","24-Sep-2024","Khandewal Traders","Payment Success","342368"
"62","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","24-Sep-2024","Shiv krapa contstruction company","Payment Success","137000"
"63","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Jan-2025","Khandewal Traders","Payment Success","344160"
"64","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Jan-2025","Shiv krapa contstruction company","Payment Success","130000"
"65","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Jan-2026","Khandewal Traders","Payment Success","200200"
"66","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34530","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","06-Jan-2026","Shiv krapa contstruction company","Payment Success","15936"
"67","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34534","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","20-Feb-2024","GP MAGARDA S","Payment Success","750000"
"68","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34534","SEHORE(DISTRICT COLLECTOR SEHORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","12-May-2026","GP MAGARDA S","Payment Success","750000"
"69","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34535","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"70","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","AKRUTI TRADERS","Payment Success","273408"
"71","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","AKRUTI TRADERS","Payment Success","41010"
"72","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","AKRUTI TRADERS","Payment Success","150500"
"73","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","AKRUTI TRADERS","Payment Success","134400"
"74","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","Aakash Namdev","Payment Success","50000"
"75","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","Aakash Namdev","Payment Success","50000"
"76","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","Aakash Namdev","Payment Success","50000"
"77","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34536","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","23-Apr-2025","Aakash Namdev","Payment Success","50622"
"78","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34537","SHAJAPUR(District Collector Shajapur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","01-Feb-2024","CEO JANPAD PANCHAYAT KALAPIPAL","Payment Success","500000"
"79","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34537","SHAJAPUR(District Collector Shajapur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","09-Jul-2024","CEO JANPAD PANCHAYAT KALAPIPAL","Payment Success","500000"
"80","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34555","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","12-Mar-2024","Gram Panchayat Borali","Payment Success","350000"
"81","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34555","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","10-Sep-2025","Gram Panchayat Borali","Payment Success","348653"
"82","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34556","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","12-Mar-2024","Gram Panchayat Borali","Payment Success","350000"
"83","Madhya Pradesh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP103/2023-2024/34556","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","10-Sep-2025","Gram Panchayat Borali","Payment Success","350000"
"84","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34640","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","17-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"85","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34641","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"86","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34642","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"87","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34643","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"88","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34644","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"89","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34645","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"90","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34646","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"91","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34647","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"92","Madhya Pradesh","Installation of fixed garden gym equipment","WS/MP103/2023-2024/34648","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","22-Feb-2024","G V INDUSTRIES","Payment Success","696867"
"93","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34681","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","gram panchayat palta","Payment Success","1200000"
"94","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34682","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","04-Mar-2024","GRAM PANCHAYAT KHAJWA","Payment Success","1200000"
"95","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34682","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","02-Dec-2025","GRAM PANCHAYAT KHAJWA","Payment Success","500000"
"96","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34682","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","16-Feb-2026","GRAM PANCHAYAT KHAJWA","Payment Success","300000"
"97","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34683","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","11-Mar-2024","gp bairagiyapukhari","Payment Success","1200000"
"98","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34683","CHHATARPUR(District Collector Chhatarpur_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","02-Apr-2025","gp bairagiyapukhari","Payment Success","800000"
"99","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34739","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","12-Mar-2025","VIJAY BHARGAV","Payment Success","199994"
"100","Madhya Pradesh","Construction of community centers and community halls","WS/MP103/2023-2024/34739","INDORE(DISTRICT COLLECTOR INDORE_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","30-Jul-2025","VIJAY BHARGAV","Payment Success","199861"
"101","Madhya Pradesh","Purchase of mobile water tankers","WS/MP103/2023-2024/80984","DHAR(DISTRICT COLLECTOR DHAR_IDA)","Dr. Kavita Patidar (2022-28) (2022-2028)","Elected MP","07-Mar-2024","M P  AGRO DHAR","Payment Success","160000"
