"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"11","Normal/Others","WS/MP071/2024-2025/157669-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Guest House at Mahapurush Srimanta Sankardev Vishwavidyalaya, Hatichung, Nagaon","09-Dec-2024","21-Mar-2025","5000000","Vendor Identification"
"12","Normal/Others","WS/MP071/2025-2026/157687-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of District Fencing Academy at Ward No. 4 & 7, Nalbari","09-Dec-2024","23-Apr-2025","5000000","Vendor Identification"
"13","Normal/Others","WS/MP071/2025-2026/157991-Construction of community centers and community halls","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of New Stage and Green Room at Cheng Ren Campus, Notboma, Ward No. 42, Siukapha Nagar","10-Dec-2024","07-Aug-2025","3000000","Vendor Identification"
"14","Normal/Others","WS/MP071/2025-2026/157992-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Open Stage at Jorhat Theatre Hall, Ward No. 13, Jorhat","10-Dec-2024","04-Jul-2025","2500000","Vendor Identification"
"15","Normal/Others","WS/MP071/2025-2026/157993-Construction of community centers and community halls","Assam","DHEMAJI(DEPUTY COMMISSIONER DHEMAJI_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Jonai Mising Kristi Bhawan Campus, Jonai Bazar, Jonai","10-Dec-2024","18-Jun-2025","5000000","Work partially Completed"
"16","Normal/Others","WS/MP071/2025-2026/162672-Construction of community centers and community halls","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Ganeshguri Krira Aru Sanskritik Yuva Mancha, Ward No. 40, Ganeshguri Chariali","31-Dec-2024","11-Jun-2025","2500000","Vendor Identification"
"17","Normal/Others","WS/MP071/2024-2025/162675-Construction of community centers and community halls","Assam","Biswanath(Deputy Commissioner Biswanath_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Rangamancha at Bengabari Gaon, Baralimara, Behali","31-Dec-2024","25-Feb-2025","1499999.44","Physical Inspection"
"18","Repair and Renovation","WS/MP831/2024-2025/165181-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction and renovation of Bagals road Naboclay Sangha under Pub Bahjani no.8  G.P.","13-Jan-2025","29-Mar-2025","2000000","Physical Inspection"
"19","Normal/Others","WS/MP071/2025-2026/182319-Construction of community centers and community halls","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF CHARAIDEO PURBAT KABIR KALA KRISTI KENDRA, CHARAIDEO PURBAT","17-Mar-2025","16-Dec-2025","400000","Sanction"
"20","Normal/Others","WS/MP071/2025-2026/184476-Construction of community centers and community halls","Assam","NALBARI(DEPUTY COMMISSIONER NALBARI_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sabhagriha at Hatorbari, Bardhanara, Ghograpar, Nalbari","20-Mar-2025","10-Jul-2025","5000000","Vendor Identification"
"21","Repair and Renovation","WS/MP831/2025-2026/217296-Construction of community centers and community halls","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","repairing of Dwlwgami community hall near Dwlwgami Brahma mandir.","12-Jul-2025","10-Mar-2026","700000","Vendor Identification"
"22","Normal/Others","WS/MP831/2026-2027/217297-Construction of community centers and community halls","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Community hall at Silguri, Sudempuri.","12-Jul-2025","15-Jul-2026","1000000","Vendor Identification"
"23","Normal/Others","WS/MP831/2026-2027/217299-Construction of community centers and community halls","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Community hall near sudempuri Brahma Mandir.","12-Jul-2025","09-Jul-2026","1000000","Vendor Identification"
"24","Normal/Others","WS/MP831/2026-2027/217558-Construction of community centers and community halls","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Laojiripara community hall at Laojiripara near Sona Hotal.","12-Jul-2025","15-May-2026","1000000","Vendor Identification"
"25","Normal/Others","WS/MP831/2025-2026/218038-Construction of community centers and community halls","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Hadanpara village under Dangtal VCDC.","14-Jul-2025","12-Mar-2026","1000000","Vendor Identification"
"26","Normal/Others","WS/MP071/2025-2026/223151-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sri Sri Anirudhra Kala Kristi Kendra","31-Jul-2025","25-Nov-2025","600000","Vendor Identification"
"27","Normal/Others","WS/MP071/2025-2026/223152-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sri Sri Anirudhra Sangskriti Bikas Kendra Prekhagrih, Atapam, Dholajan","31-Jul-2025","02-Feb-2026","600000","Sanction"
"28","Normal/Others","WS/MP071/2025-2026/223153-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Panichakua Pulungabari Ranga Mancha, Panichakua","31-Jul-2025","10-Feb-2026","600000","Vendor Identification"
"29","Normal/Others","WS/MP071/2025-2026/223156-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Rupjyoti Puthibhoral, Khangia Gaon","31-Jul-2025","02-Feb-2026","500000","Sanction"
"30","Normal/Others","WS/MP071/2025-2026/223157-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Guest House of Shree Shree Mayamora Modarkhat Sokha Satra, Borhuj Gaon","31-Jul-2025","10-Feb-2026","700000","Vendor Identification"
"31","Normal/Others","WS/MP071/2025-2026/223159-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Community Hall at Shat Sangha Kendra at Nam-Deuri","31-Jul-2025","02-Mar-2026","400000","Sanction"
"32","Normal/Others","WS/MP071/2025-2026/223184-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Ratneswar Saikia Puthibharal, Porbotia Gaon","31-Jul-2025","02-Feb-2026","650000","Sanction"
"33","Normal/Others","WS/MP071/2025-2026/223185-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sarucharai Chah Bagisa Rangamancha, Sarucharai Chah Bagisha","31-Jul-2025","02-Feb-2026","500000","Sanction"
"34","Normal/Others","WS/MP071/2025-2026/223187-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Namoni Swaguri Morang Ghar, Swaguri","31-Jul-2025","02-Feb-2026","700000","Sanction"
"35","Normal/Others","WS/MP071/2025-2026/223188-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Sabalbanilha Krishnanagar Ranga Mancha, Sorbaibandha Gaon","31-Jul-2025","02-Feb-2026","500000","Vendor Identification"
"36","Normal/Others","WS/MP071/2025-2026/223191-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Eporia Club Ghar, Eporla Gaon","31-Jul-2025","02-Feb-2026","400000","Vendor Identification"
"37","Normal/Others","WS/MP071/2026-2027/223217-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Xopunor Gyandeep Samaj Kalayan Kendra, Potia Gaon","31-Jul-2025","11-Aug-2026","600000","Sanction"
"38","Normal/Others","WS/MP071/2025-2026/223218-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Community Hall near Shri Shri Pitambar Dev and Shri Shri Bhojanananda Dev Than, Jaankhana, Nahatia","31-Jul-2025","10-Feb-2026","1150000","Vendor Identification"
"39","Normal/Others","WS/MP071/2025-2026/223219-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Atithi Griha near Hatigarh Shiv Mandir, Dahikhur","31-Jul-2025","10-Feb-2026","400000","Sanction"
"40","Normal/Others","WS/MP071/2025-2026/223222-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Milan Puthibharal and Natya Mandir at Dulia Gaon","31-Jul-2025","10-Feb-2026","500000","Sanction"
"41","Normal/Others","WS/MP071/2025-2026/223223-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Community Hall near Saraswati Pustak Mandir Rajohua Bhawan, Pamarmati Gaon","31-Jul-2025","10-Feb-2026","500000","Sanction"
"42","Normal/Others","WS/MP071/2025-2026/223316-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Borkhelia Ranga Mancha, Borkhelia Gaon","31-Jul-2025","10-Feb-2026","600000","Sanction"
"43","Normal/Others","WS/MP071/2025-2026/223318-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Jopong Gaon Kala Kristi Kendra, Shogunpara","31-Jul-2025","10-Feb-2026","650000","Work partially Completed"
"44","Normal/Others","WS/MP071/2025-2026/223321-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Ghar Pholia Gaon Kalakristi Kendra Cheniamguri, No.2 Ghar Pholia Gaon","31-Jul-2025","25-Nov-2025","500000","Work partially Completed"
"45","Normal/Others","WS/MP071/2025-2026/223322-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Kamalaboria Jubak Sangha Prekhyagriha, Kuhumjugunia","31-Jul-2025","10-Feb-2026","1000000","Vendor Identification"
"46","Normal/Others","WS/MP071/2025-2026/223323-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Charigaon Surjoday Sangha Prekhyagriha, Charigaon","31-Jul-2025","25-Nov-2025","700000","Physical Inspection"
"47","Normal/Others","WS/MP071/2026-2027/223324-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Gymnasium at Harijan Colony Jorhat Town, Ward No. 4, Jorhat Town","31-Jul-2025","09-Jul-2026","1000000","Sanction"
"48","Normal/Others","WS/MP073/2025-2026/243347-Construction of community centers and community halls","Assam","SONITPUR(Deputy Commissioner Sonitpur, Tezpur)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community Hall Near Mahabhairab Temple","23-Oct-2025","20-Jan-2026","1000000","Work Completed"
"49","Normal/Others","WS/MP073/2026-2027/243467-Construction of community centers and community halls","Assam","KAMRUP METRO(DEPUTY COMMISSIONER KAMRUP METROPOLITAN_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction Of Auditorium (Phase-II) for All Assam Maina Parijat at Sarusajai, Lokhora","23-Oct-2025","28-Aug-2026","2500000","Vendor Identification"
"50","Normal/Others","WS/MP073/2025-2026/244985-Construction of community centers and community halls","Assam","BONGAIGAON(Deputy Commissioner Bongaigaon_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Tulungia Market Complex at Tulungia Srijangram Sub District ,Bongaigaon","30-Oct-2025","05-Mar-2026","2000000","Vendor Identification"
"51","Normal/Others","WS/MP073/2026-2027/245537-Construction of community centers and community halls","Assam","DIBRUGARH(DEPUTY COMMISSIONER DIBRUGARH_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of market Cpmplex at LahowalSamabai Samity Land Dibrugarh","02-Nov-2025","29-Jul-2026","2000000","Vendor Identification"
"52","Normal/Others","WS/MP18431/2025-2026/249762-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const. of Community Hall near Sheoratola Puja Mandap at Nutanpatty, Silchar.","20-Nov-2025","13-Feb-2026","2500000","Vendor Identification"
"53","Normal/Others","WS/MP18431/2025-2026/249763-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of Community Hall near Morley High School, Salganga.","20-Nov-2025","13-Feb-2026","1000000","Vendor Identification"
"54","Normal/Others","WS/MP18431/2025-2026/249764-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of Community Hall at Kanakpur Daspara, Silchar.","20-Nov-2025","13-Feb-2026","500000","Vendor Identification"
"55","Normal/Others","WS/MP18431/2025-2026/249765-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of Community Hall near Narsing Akhra, Tulapatty, Silchar.","20-Nov-2025","13-Feb-2026","1000000","Vendor Identification"
"56","Normal/Others","WS/MP18431/2025-2026/249766-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of Community Hall at Nutan Kanchanpur Silchar near Sri Sri Jagannath Mahaprabhu Jew Akhra.","20-Nov-2025","13-Feb-2026","500000","Vendor Identification"
"57","Normal/Others","WS/MP18431/2025-2026/249767-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const of additional rooms of jatri nivas at Gobindabari, Satsanga Asram Road, Silchar","20-Nov-2025","13-Feb-2026","1000000","Vendor Identification"
"58","Normal/Others","WS/MP18431/2025-2026/249770-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Const. of Community Hall near Mahaprabhu Radha Gobinda Jew Akhra at Sonai Road Lane No -1, Silchar","20-Nov-2025","13-Feb-2026","1000000","Vendor Identification"
"59","Normal/Others","WS/MP073/2025-2026/249790-Construction of community centers and community halls","Assam","BONGAIGAON(Deputy Commissioner Bongaigaon_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Zubeen Garg Khetra at Sanyashi Pahar , Bongaigaon.","21-Nov-2025","24-Dec-2025","4000000","Work partially Completed"
"60","Normal/Others","WS/MP18431/2025-2026/256048-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Rajmohan Nath Kalashetra at Cachar Jogi Sammelani Complex, Nathpara, Tarapur","30-Dec-2025","13-Mar-2026","2500000","Sanction"
"61","Normal/Others","WS/MP073/2026-2027/258136-Construction of community centers and community halls","Assam","LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community Hall Near 1 No. solmaria Gaon Namghar at Dalhat,Lakhimpur","08-Jan-2026","12-Jun-2026","300000","Work partially Completed"
"62","Normal/Others","WS/MP18431/2025-2026/260615-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Socio-cultural Hall near Chandrapur Shib Bari at Chandrapur, Ambicapur Pt. VII","20-Jan-2026","05-Mar-2026","2500000","Vendor Identification"
"63","Normal/Others","WS/MP18431/2026-2027/260616-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of a Multi-purpose Hall near Police Parade Ground, Silchar","20-Jan-2026","27-Aug-2026","1000000","Vendor Identification"
"64","Normal/Others","WS/MP18431/2025-2026/260617-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of Community Hall near Abhinaba Club, College Road, Silchar","20-Jan-2026","05-Mar-2026","1000000","Vendor Identification"
"65","Normal/Others","WS/MP073/2026-2027/266823-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community hall at barhampur Panchajyana Anchalik Kristi Kendra at Barhampur","06-Feb-2026","31-Jul-2026","300000","Sanction"
"66","Normal/Others","WS/MP073/2026-2027/266840-Construction of community centers and community halls","Assam","NAGAON(DEPUTY COMMISSIONER NOWGONG_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Community hall Near Sri Sri Brahmachari Satra Shiv Mandir at Brahmachari","06-Feb-2026","16-Jun-2026","200000","Sanction"
"67","Normal/Others","WS/MP071/2026-2027/267526-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Contractors Association Building","10-Feb-2026","11-Aug-2026","300000","Sanction"
"68","Normal/Others","WS/MP071/2026-2027/267531-Construction of community centers and community halls","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Development of Charigaon Surjoday Sangha Prekhyagriha, Charigaon, Phase II","10-Feb-2026","11-Aug-2026","300000","Sanction"
"69","Normal/Others","WS/MP073/2026-2027/271902-Construction of community centers and community halls","Assam","LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction of Office Building Cum Community Hall (Phase-II) for Khelmati Club at ward no-14 North Lakhimpur","28-Feb-2026","17-Jun-2026","1000000","Work partially Completed"
"70","Normal/Others","WS/MP18431/2026-2027/285638-Construction of community centers and community halls","Assam","CACHAR(DEPUTY COMMISSIONER CACHAR_IDA)","Shri Kanad Purkayastha (2025-31) (2025-2031)","Elected MP","Construction of a socio-cultural Centre near Agragami Club at Link Road, Silchar","14-Jun-2026","27-Aug-2026","1000000","Vendor Identification"
"71","Normal/Others","WS/MP831/2025-2026/137434-Construction of public libraries and reading rooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Study room near Swarup Sthiti Prachar Sangsad, Bengtal gate under Sidli Dev.Block.","28-Aug-2024","09-Oct-2025","1500000","Vendor Identification"
"72","Normal/Others","WS/MP071/2025-2026/222950-Construction of public libraries and reading rooms","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Library in North East Military School, Hawargaon, Bijini","29-Jul-2025","29-Dec-2025","1500000","Vendor Identification"
"73","Normal/Others","WS/MP071/2025-2026/231112-Construction of public libraries and reading rooms","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Public Library at Anirban Sankritik Goshthi","03-Sep-2025","19-Feb-2026","1000000","Sanction"
"74","Normal/Others","WS/MP073/2025-2026/248126-Construction of public libraries and reading rooms","Assam","LAKHIMPUR(DEPUTY COMMISSIONER LAKHIMPUR_IDA)","Shri Birendra Prasad Baishya (2025-31) (2025-2031)","Elected MP","Construction Of Public Library of Jeuti Club And Library at North Lakhimpur Town PO- Khelmati","14-Nov-2025","28-Jan-2026","1000000","Work partially Completed"
"75","Normal/Others","WS/MP831/2025-2026/132689-Purchase of books for public libraries/ digitization of library books","Assam","KOKRAJHAR(DEPUTY COMMISSIONER KOKRAJHAR_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Purchase of books for department of Bodo and Education of Bodoland University, Kokrajhar.","21-Jun-2024","29-May-2025","1000000","Sanction"
"76","Normal/Others","WS/MP831/2025-2026/132606-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of crematorium at Kishan Bazar, Amlaiguri Village , Chirang.","18-Jun-2024","21-May-2025","1500000","Vendor Identification"
"77","Normal/Others","WS/MP831/2025-2026/132666-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of Crematorium or structure and approach road on Kinabargaon Graveyard near Kinabargaon MPHC under Dangtal VCDC, Chirang.","20-Jun-2024","28-May-2025","2000000","Vendor Identification"
"78","Normal/Others","WS/MP831/2024-2025/137476-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","KOKRAJHAR(DEPUTY COMMISSIONER KOKRAJHAR_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of structure on burial/ cremation ground for public convenience at Ramfalbil Shamshan ghat under Ramfalbil VCDC,Kokrajahr","28-Aug-2024","11-Mar-2025","999000","Physical Inspection"
"79","Normal/Others","WS/MP071/2025-2026/158666-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","BAJALI(DC Office Bajali)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Water Supply and Waiting Shed at Anantadham Cremation Ground,  Ward No. 8, Pathsala, Bajali","13-Dec-2024","22-Dec-2025","1000000","Vendor Identification"
"80","Normal/Others","WS/MP071/2025-2026/182307-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF SANTAK ANCHALIK SARBAJANIN SAMSAN GHAT, BOGDAI","17-Mar-2025","16-Dec-2025","500000","Work partially Completed"
"81","Normal/Others","WS/MP831/2026-2027/217517-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","construction of Crematorium at Polashguri village under Rowmari VCDC","12-Jul-2025","22-Jul-2026","1400000","Vendor Identification"
"82","Normal/Others","WS/MP071/2025-2026/223325-Construction of common work sheds/ common covered sitting area","Assam","JORHAT(DEPUTY COMMISSIONER JORHAT_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Seating arrangement at Chandra Kamal Bezboruah Commerce College Jorhat, Ward No 10, Jorhat Town","31-Jul-2025","17-Dec-2025","1500000","Vendor Identification"
"83","Repair and Renovation","WS/MP831/2025-2026/137466-Construction of additional rooms and halls in the existing public and community building","Assam","CHIRANG(Deputy Commissioner Chirang_IDA)","Shri Rwngwra Narzary (2022-28) (2022-2028)","Elected MP","Construction of additional room of Chirang District Press club, Chirang.","28-Aug-2024","24-Dec-2025","1000000","Vendor Identification"
"84","Normal/Others","WS/MP071/2025-2026/157668-Construction of additional rooms and halls in the existing public and community building","Assam","TINSUKIA(DC Tinsukia)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","Construction of Journalist Association Building, Bajatoli, Tinsukia (Phase II)","09-Dec-2024","26-May-2025","498087","Physical Inspection"
"85","Normal/Others","WS/MP071/2025-2026/182286-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF BAULIPUKHURI RANGAMANCHA, SENCHOA","17-Mar-2025","08-Jan-2026","700000","Vendor Identification"
"86","Normal/Others","WS/MP071/2025-2026/182288-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF DEHINGIA GAON CULTRUAL CENTRE, KUKURACHUWA NORA","17-Mar-2025","08-Jan-2026","700000","Work partially Completed"
"87","Normal/Others","WS/MP071/2025-2026/182290-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF MATHURAPUR RATION GARDEN FIELD RANGAMANCHA, MATHURAPUR GRANT","17-Mar-2025","29-Jan-2026","700000","Work partially Completed"
"88","Normal/Others","WS/MP071/2025-2026/182291-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF SANTIPUR RANGAMANCHA, 6 NO BAKUPUKHURI HABI","17-Mar-2025","16-Dec-2025","700000","Work partially Completed"
"89","Normal/Others","WS/MP071/2025-2026/182292-Construction of additional rooms and halls in the existing public and community building","Assam","SIVASAGAR(Deputy Commissioner Sivsagar_IDA)","Shri Pabitra Margherita (2022-28) (2022-2028)","Elected MP","DEVELOPMENT OF BIHUBOR CHAT PUJA GHAT, GARMUR MIRI","17-Mar-2025","04-Dec-2025","700000","Work partially Completed"
