"Sr. No.","State","Work","Work ID","IDA","Hon'ble Members of Parliament","Elected/Nominated","Expenditure Date","Vendor Name","Payment Status","Fund Disbursed Amount ( ₹ )"
"136","Chhattisgarh","Street lights","WS/MP225/2024-2025/143845","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","10-Mar-2025","STARCARE ENTERPRISES LLP","Payment Success","420940"
"137","Chhattisgarh","Street lights","WS/MP225/2024-2025/143846","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","21-Jan-2025","STARCARE ENTERPRISES LLP","Payment Success","75518"
"138","Chhattisgarh","Street lights","WS/MP225/2024-2025/143846","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","10-Mar-2025","STARCARE ENTERPRISES LLP","Payment Success","420940"
"139","Chhattisgarh","Street lights","WS/MP225/2024-2025/143847","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","21-Jan-2025","STARCARE ENTERPRISES LLP","Payment Success","75518"
"140","Chhattisgarh","Street lights","WS/MP225/2024-2025/143847","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","10-Mar-2025","STARCARE ENTERPRISES LLP","Payment Success","420940"
"141","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/143848","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","21-Jan-2025","STARCARE ENTERPRISES LLP","Payment Success","75518"
"142","Chhattisgarh","Lighting of public spaces","WS/MP225/2024-2025/143848","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","10-Mar-2025","STARCARE ENTERPRISES LLP","Payment Success","420940"
"143","Chhattisgarh","Construction of community centers and community halls","WS/MP225/2025-2026/143851","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","30-Oct-2025","GRAM PANCHAYAT BADEDONGAR","Payment Success","500000"
"144","Chhattisgarh","Construction of buildings for community cultural activities","WS/MP225/2024-2025/143852","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","15-Jan-2025","GRAM PANCHAYAT BHANDARWANDI","Payment Success","500000"
"145","Chhattisgarh","Construction of common work sheds/ common covered sitting area","WS/MP225/2024-2025/143853","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","15-Jan-2025","GRAM PANCHAYAT JHATIBANDH","Payment Success","500000"
"146","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/143854","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","15-Jan-2025","GRAM PANCHAYAT AALOR","Payment Success","500000"
"147","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/143854","KONDAGAON(DISTRICT COLLECTOR KONDAGAON_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","10-Sep-2025","GRAM PANCHAYAT AALOR","Payment Success","485000"
"148","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/144157","DURG(DISTRICT COLLECTOR DURG_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","21-Oct-2024","SARPANCH SACHIV GRAM PANCHAYAT JEORA","Payment Success","750000"
"149","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/144157","DURG(DISTRICT COLLECTOR DURG_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","20-Jan-2025","SARPANCH SACHIV GRAM PANCHAYAT JEORA","Payment Success","250000"
"150","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/144158","DURG(DISTRICT COLLECTOR DURG_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","21-Oct-2024","SARPANCH SACHIV GRAM PANCHAYAT JEORA","Payment Success","1125000"
"151","Chhattisgarh","Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP225/2024-2025/144158","DURG(DISTRICT COLLECTOR DURG_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","20-Jan-2025","SARPANCH SACHIV GRAM PANCHAYAT JEORA","Payment Success","374961"
"152","Chhattisgarh","Construction of buildings for community cultural activities","WS/MP225/2024-2025/146665","BARPETA(DEPUTY COMMISSIONER BARPETA 1)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","30-Dec-2024","CONST OF SANSKRITIK BHAWAN AT PACHIM BHATNAPATTY MEAR 1408 NO LP SCHOOL","Payment Success","1500000"
"153","Chhattisgarh","Construction of buildings for community cultural activities","WS/MP225/2024-2025/146665","BARPETA(DEPUTY COMMISSIONER BARPETA 1)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","15-Sep-2025","CONST OF SANSKRITIK BHAWAN AT PACHIM BHATNAPATTY MEAR 1408 NO LP SCHOOL","Payment Success","1000000"
"154","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152057","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"155","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152058","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"156","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152059","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"157","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152060","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"158","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152061","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"159","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152062","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"160","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152063","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
"161","Chhattisgarh","Lighting of public spaces","WS/MP225/2025-2026/152064","Balrampur-Ramanujganj(District Collector BALRAMPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","19-Jun-2025","STARCARE ENTERPRISES LLP","Payment Success","375000"
