"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"203","Normal/Others","WS/MP224/2026-2027/286255-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bodali ke madhmik shala Bodali me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"204","Normal/Others","WS/MP224/2026-2027/286256-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Munaga ke madhmik shala Munaga me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"205","Normal/Others","WS/MP224/2026-2027/286257-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Katekalyan ke madhmik shala Katekalyan me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"206","Normal/Others","WS/MP224/2026-2027/286258-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Sameli ke madhmik shala Sameli me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"207","Normal/Others","WS/MP224/2026-2027/286259-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Pirnar ke madhmik shala Pirnar me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"208","Normal/Others","WS/MP224/2026-2027/286260-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bhansi ke madhmik shala Bhansi me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"209","Normal/Others","WS/MP224/2026-2027/286261-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Fulnar ke madhmik shala Fulnar me multi-gym Upkarno ki sthapna karya","17-Jun-2026","20-Aug-2026","226991","Sanction"
"210","Normal/Others","WS/MP224/2026-2027/286605-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Bhusaras ke madhmik shala Bhusaras me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Sanction"
"211","Normal/Others","WS/MP224/2026-2027/286606-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chikpal ke madhmik shala Chikpal me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Sanction"
"212","Normal/Others","WS/MP224/2026-2027/286607-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Mofalnar ke madhmik shala Mofalnar me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Vendor Identification"
"213","Normal/Others","WS/MP224/2026-2027/286608-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Chhotetumar ke madhmik shala Chhotetumar me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Sanction"
"214","Normal/Others","WS/MP224/2026-2027/286609-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Metapal ke madhmik shala Metapal me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Sanction"
"215","Normal/Others","WS/MP224/2026-2027/286610-Installation of multi-gym equipment","Chhattisgarh","Dakshin Bastar Dantewada(Collector Dantewada_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Fulpad ke madhmik shala Fulpad me multi-gym upkarno ki sthapna karya","18-Jun-2026","20-Aug-2026","226991","Sanction"
"216","Normal/Others","WS/MP225/2026-2027/299113-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Post Matric Scheduled Caste Girls Hostel Malkharoda","27-Jul-2026","24-Aug-2026","500000","Sanction"
"217","Normal/Others","WS/MP225/2026-2027/299114-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pre Matric Scheduled Caste Boys Hostel Pirda","27-Jul-2026","24-Aug-2026","500000","Sanction"
"218","Normal/Others","WS/MP225/2026-2027/299115-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Boys Hostel Singhra","27-Jul-2026","24-Aug-2026","500000","Sanction"
"219","Normal/Others","WS/MP225/2026-2027/299116-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Boys Hostel Malkharoda","27-Jul-2026","24-Aug-2026","500000","Sanction"
"220","Normal/Others","WS/MP225/2026-2027/299117-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Boys Hostel Chhapora","27-Jul-2026","24-Aug-2026","500000","Sanction"
"221","Normal/Others","WS/MP225/2026-2027/299118-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Girls Hostel Chhapora","27-Jul-2026","24-Aug-2026","500000","Sanction"
"222","Normal/Others","WS/MP225/2026-2027/299119-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Girls Hostel Jarwe","27-Jul-2026","24-Aug-2026","500000","Sanction"
"223","Normal/Others","WS/MP225/2026-2027/299120-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Boys Hostel Hasaud","27-Jul-2026","24-Aug-2026","500000","Sanction"
"224","Normal/Others","WS/MP225/2026-2027/299121-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Post Matric Scheduled Caste Boys Hostel Hasaud","27-Jul-2026","24-Aug-2026","500000","Sanction"
"225","Normal/Others","WS/MP225/2026-2027/299122-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at the Pri Matric Scheduled Caste Boys Hostel Pendari","27-Jul-2026","24-Aug-2026","500000","Sanction"
"226","Normal/Others","WS/MP225/2026-2027/301847-Installation of multi-gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Gym Equipment at the Pre Martic Schedule cast Girls Hostel Hasaud","06-Aug-2026","24-Aug-2026","500000","Sanction"
"227","Normal/Others","WS/MP225/2025-2026/214154-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of fixed garden gym equipment","20-Jul-2025","22-Oct-2025","1000000","Physical Inspection"
"228","Normal/Others","WS/MP225/2025-2026/226095-Installation of fixed garden gym equipment","Chhattisgarh","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of an open gym in the playground of Temri village, Kasdol Development Block, Baloda Bazar District, Chhattisgarh","10-Aug-2025","26-Sep-2025","1000000","Work partially Completed"
"229","Normal/Others","WS/MP225/2025-2026/255017-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment in Pre Matric Scheduled Caste Boys Hostel Village Jharna Janjgir Champa District of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"230","Normal/Others","WS/MP225/2025-2026/255018-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Post Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"231","Normal/Others","WS/MP225/2025-2026/255019-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Kharod Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"232","Normal/Others","WS/MP225/2025-2026/255020-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"233","Normal/Others","WS/MP225/2025-2026/255021-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Pamgarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"234","Normal/Others","WS/MP225/2025-2026/255034-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Np Nawagarh Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"235","Normal/Others","WS/MP225/2025-2026/255035-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Bhuigaon Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"236","Normal/Others","WS/MP225/2025-2026/255036-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Birra Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"237","Normal/Others","WS/MP225/2025-2026/255038-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Girls Hostel Village Hardi Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"238","Normal/Others","WS/MP225/2025-2026/255042-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of multigym equipment Pre Matric Scheduled caste Boys Hostel Np Rahod Janjgir Champa district of Chhattisgarh","30-Dec-2025","02-Mar-2026","1000000","Physical Inspection"
"239","Normal/Others","WS/MP225/2026-2027/271497-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of an Open Gym at Ward No 01 Saat Bahiniya Ward near the Post Matric Scheduled Caste Boys Hostel","11-Mar-2026","31-Aug-2026","500000","Sanction"
"240","Normal/Others","WS/MP225/2026-2027/271498-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of an Open Gym at Ward No 12 Atal Nagar Ward near the Post Matric Scheduled Caste Girls Hostel","11-Mar-2026","31-Aug-2026","500000","Sanction"
"241","Normal/Others","WS/MP225/2026-2027/273632-Installation of fixed garden gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of an Open Gym at Village Jampali Sub Division Sakti near the Upper Primary School and Panchayat Bhawan","11-Mar-2026","07-Jul-2026","500000","Vendor Identification"
"242","Normal/Others","WS/MP225/2026-2027/277334-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment in front of Old School","05-Apr-2026","31-Aug-2026","500000","Sanction"
"243","Normal/Others","WS/MP225/2026-2027/277335-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment near Naveen Middle School","05-Apr-2026","31-Aug-2026","500000","Sanction"
"244","Normal/Others","WS/MP225/2026-2027/277544-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipments near Janki Devi Girls School","05-Apr-2026","31-Aug-2026","500000","Sanction"
"245","Normal/Others","WS/MP225/2026-2027/277545-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipments near Padit Devidhar Diwan School","05-Apr-2026","31-Aug-2026","500000","Sanction"
"246","Normal/Others","WS/MP225/2026-2027/277546-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multigym Equipment in front of Old School","05-Apr-2026","31-Aug-2026","500000","Sanction"
"247","Normal/Others","WS/MP225/2026-2027/277549-Installation of fixed garden gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of fixed garden gym equipment near the front of the high school playground","05-Apr-2026","07-Jul-2026","500000","Vendor Identification"
"248","Normal/Others","WS/MP225/2026-2027/277550-Installation of fixed garden gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of fixed garden gym equipment near Sakrili Sarwani Road Government School","05-Apr-2026","07-Jul-2026","500000","Vendor Identification"
"249","Normal/Others","WS/MP225/2026-2027/277551-Installation of fixed garden gym equipment","Chhattisgarh","SAKTI(COLLECTOR SAKTI_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of fixed garden gym equipment near the Dhaan Kharidi Centre","05-Apr-2026","07-Jul-2026","500000","Vendor Identification"
"250","Normal/Others","WS/MP225/2026-2027/278136-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Budena","24-Apr-2026","31-Aug-2026","500000","Sanction"
"251","Normal/Others","WS/MP225/2026-2027/278137-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Budena","24-Apr-2026","31-Aug-2026","500000","Sanction"
"252","Normal/Others","WS/MP225/2026-2027/278138-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Semra","24-Apr-2026","31-Aug-2026","500000","Sanction"
"253","Normal/Others","WS/MP225/2026-2027/278139-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Kirit","24-Apr-2026","31-Aug-2026","500000","Sanction"
"254","Normal/Others","WS/MP225/2026-2027/278140-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Primary School, Awrid","24-Apr-2026","31-Aug-2026","500000","Sanction"
"255","Normal/Others","WS/MP225/2026-2027/278141-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Awrid","24-Apr-2026","31-Aug-2026","500000","Sanction"
"256","Normal/Others","WS/MP225/2026-2027/278142-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. Middle School, Mahant","24-Apr-2026","31-Aug-2026","500000","Sanction"
"257","Normal/Others","WS/MP225/2026-2027/278143-Installation of fixed garden gym equipment","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of Multi Gym Equipment at Govt. High School, Mahant","24-Apr-2026","31-Aug-2026","500000","Sanction"
"258","Normal/Others","WS/MP225/2026-2027/282014-Installation of fixed garden gym equipment","Chhattisgarh","Sarangarh-Bilaigarh(Collector SB_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Ground leveling and installation of fixed garden gym equipment","20-May-2026","17-Jun-2026","1500000","Vendor Identification"
"259","Normal/Others","WS/MP225/2025-2026/191557-Development of playfields and sports grounds","Chhattisgarh","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Leveling of the playground in Village Panchayat Nawrangpur Kasdol Baloda Bazar Chhattisgarh","19-Apr-2025","31-Jul-2025","1000000","Work partially Completed"
"260","Normal/Others","WS/MP225/2025-2026/192633-Development of playfields and sports grounds","Chhattisgarh","MUNGELI(Collector Mungeli_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of a playground at Government Primary School located in Bhaisa Muda under Sambalpur Gram Panchayat","19-Apr-2025","23-Jun-2025","999040","Physical Inspection"
"261","Normal/Others","WS/MP225/2025-2026/206965-Development of playfields and sports grounds","Chhattisgarh","PAPUM PARE(DEPUTY COMMISSIONER PAPUM PARE_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Construction of a playground at T Happa near Rach Tabio village of Sagalee ADC of Papum Pare district of Arunachal Pradesh","06-Jun-2025","14-Nov-2025","2462527","Physical Inspection"
"262","Normal/Others","WS/MP225/2025-2026/214151-Development of playfields and sports grounds","Chhattisgarh","JANJGIR-CHAMPA(DISTRICT COLLECTOR JANJGIR CHAMPA_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Leveling of the Government School playground in Village Singhaldeep in Gram Panchayat Pandariya Subdistrict Pamgarh of Janjgir Champa District of Chhattisgarh","20-Jul-2025","26-Sep-2025","997058","Physical Inspection"
"263","Normal/Others","WS/MP225/2025-2026/250305-Development of playfields and sports grounds","Chhattisgarh","Balodabazar-Bhatapara(Collector Baloda Bazar_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Ground leveling of the playground at Government Pre-Secondary School, Manakoni village, Tundra Sub-district, Baloda Bazar, Chhattisgarh.","28-Nov-2025","11-Dec-2025","1000000","Work partially Completed"
"264","Normal/Others","WS/MP224/2026-2027/284686-Development of playfields and sports grounds","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram maini me Khel maidan nirman karya, kanya ashram ke pas","30-May-2026","06-Jul-2026","2000000","Work partially Completed"
"265","Normal/Others","WS/MP224/2026-2027/284687-Development of playfields and sports grounds","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Phulo Devi Netam (2026-32) (2026-2032)","Elected MP","Gram Sardih me khel maidan nirman karya, sukhbasu para me","30-May-2026","06-Jul-2026","2000000","Vendor Identification"
"266","Normal/Others","WS/MP225/2024-2025/142886-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"267","Normal/Others","WS/MP225/2024-2025/142887-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"268","Normal/Others","WS/MP225/2024-2025/142888-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"269","Normal/Others","WS/MP225/2024-2025/142889-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"270","Normal/Others","WS/MP225/2024-2025/142890-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of High Mask Solar Light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"271","Normal/Others","WS/MP225/2024-2025/142891-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"272","Normal/Others","WS/MP225/2024-2025/142892-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask light","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"273","Normal/Others","WS/MP225/2024-2025/142893-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in the public place","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"274","Normal/Others","WS/MP225/2024-2025/142894-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","installation of high mask solar light in the public place","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"275","Normal/Others","WS/MP225/2024-2025/142895-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar light in the government boys/girls hostel, Gala","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"276","Normal/Others","WS/MP225/2024-2025/142896-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar light in the Government boys Hostel, Balajhar","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"277","Normal/Others","WS/MP225/2024-2025/142897-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar light in the Government Pre-Matric SC/ST Boys Hostel ,Tamta","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
"278","Normal/Others","WS/MP225/2024-2025/142898-Lighting of public spaces","Chhattisgarh","JASHPUR(DISTRICT COLLECTOR JASHPUR_IDA)","Smt. Ranjeet Ranjan (2022-28) (2022-2028)","Elected MP","Installation of high mask solar light in the Government Pre-Matric SC/ST Boys Hostel, Shekharpur","23-Sep-2024","10-Jan-2025","496458","Physical Inspection"
