"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP846/2024-2025/122722-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Korutla Town of Jagtial Dist","09-Jul-2024","11-Oct-2024","5000000","Sanction"
"2","Normal/Others","WS/MP846/2024-2025/122763-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","B/w of Community Hall in Chindi Madlga Colony at Chinnapur Village Buggaram Mandal in Jagtial dist","09-Jul-2024","24-Sep-2024","700000","Physical Inspection"
"3","Normal/Others","WS/MP846/2024-2025/122769-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Community Hall near Rajaka Colony at Jagadevpet (v) Velgatur","09-Jul-2024","23-Sep-2024","500000","Work Completed"
"4","Normal/Others","WS/MP846/2024-2025/122802-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","B/w Community Hall Near Sai baba Temple at Dharmapuri (v) in Jagtial Dist","09-Jul-2024","24-Sep-2024","500000","Sanction"
"5","Normal/Others","WS/MP846/2024-2025/122807-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Mudiraj Community hall at Shakapur (v) in Jagitial dist","09-Jul-2024","25-Sep-2024","500000","Sanction"
"6","Normal/Others","WS/MP846/2024-2025/122839-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Rajaka Sangam Community Hall at Keesulathapally (v) Pegadapally (m) in Jagitial dist","09-Jul-2024","26-Sep-2024","500000","Sanction"
"7","Normal/Others","WS/MP846/2024-2025/122840-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Mudiraj Sangam Community Hall at Keesulatapally (v) Pegadapally (m) in Jagtial Dist","09-Jul-2024","26-Sep-2024","500000","Sanction"
"8","Normal/Others","WS/MP846/2024-2025/122841-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Peruka Sangham Community Hall at Muthunur (v) Velgatur (m)","09-Jul-2024","24-Sep-2024","499226","Physical Inspection"
"9","Normal/Others","WS/MP846/2024-2025/122844-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Gowda Sangam Community Hall at Rayapatnam (v) Dharmapuri (m)","09-Jul-2024","24-Sep-2024","500000","Sanction"
"10","Normal/Others","WS/MP846/2024-2025/136905-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Community Hall in Medipally (v) Metpally (m).","28-Aug-2024","23-Sep-2024","500000","Work Completed"
"11","Normal/Others","WS/MP846/2024-2025/142701-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Balance work of C/o Roofing Shed of Padmanayaka Community Hall at  Rangapur (v) Medipally (mp) in Jagtial Dist.","23-Sep-2024","27-Sep-2024","748822","Physical Inspection"
"12","Normal/Others","WS/MP846/2024-2025/142702-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","B/w Padmanayaka Community Hall at  Rangapur (v) Medipally (mp) in Jagtial Dist.","23-Sep-2024","27-Sep-2024","746731","Physical Inspection"
"13","Normal/Others","WS/MP846/2024-2025/142705-Construction of community centers and community halls","Telangana","SANGAREDDY(District Collector Sangareddy_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Community Hall in BC Colony in Naguldevpalli Village of Hatnura mandal of Sangareddy Dist.","23-Sep-2024","23-Oct-2024","2500000","Sanction"
"14","Normal/Others","WS/MP171/2025-2026/148170-Construction of community centers and community halls","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Multipurpose Hall 	Near Bus Stop at Raghavapuram(V), Palakurthy(M)","18-Oct-2024","20-Nov-2025","1000000","Work Completed"
"15","Normal/Others","WS/MP171/2025-2026/148182-Construction of community centers and community halls","Telangana","MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall	Near Sevalal Temple in Pedda Mangya Thanda(V), Thorrur(M)","18-Oct-2024","16-Jan-2026","499000","Work Completed"
"16","Normal/Others","WS/MP846/2024-2025/148683-Construction of community centers and community halls","Telangana","JANGOAN(DISTRICT COLLECTOR JANGAON_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at  Manchuppula(V) of Palakurthy(M), Jangaon Dist","23-Oct-2024","16-Dec-2024","500000","Sanction"
"17","Normal/Others","WS/MP171/2024-2025/148942-Construction of community centers and community halls","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at 9th Ward, Padmavathi Colony, Chandur Municipality, Nalgonda District.","21-Oct-2024","23-Dec-2024","498000","Physical Inspection"
"18","Normal/Others","WS/MP171/2025-2026/148944-Construction of community centers and community halls","Telangana","PEDDAPALLI(District Collector Peddapally_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","019	Construction of Community Hall Near Sri Jagath Maha Muneeshwar Swamy Ashramam in Kalvasriramapur(V&M), Peddapalli Distric","21-Oct-2024","16-Sep-2025","499000","Work partially Completed"
"19","Normal/Others","WS/MP846/2025-2026/149024-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Budigajangala Colony  near Govt. Hospital Gambhiraopet (v), Gambhiraopet (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"20","Normal/Others","WS/MP846/2025-2026/149032-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Mudiraj Colony Opposite High School Bandankal (v) Mustabad (m).","23-Oct-2024","17-Feb-2026","500000","Sanction"
"21","Normal/Others","WS/MP846/2025-2026/149035-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Kurma(Battu) Colony Gudem (v) Mustabad (m).","23-Oct-2024","17-Feb-2026","500000","Sanction"
"22","Normal/Others","WS/MP846/2025-2026/149135-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at ST Colony Kokiya thanda in Banjeru Village Maddimalla (v),  Veernapally(m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"23","Normal/Others","WS/MP846/2025-2026/149136-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Rajaka Colony Cheerlavancha (v) Thangallapally (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"24","Normal/Others","WS/MP846/2025-2026/149140-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Voddera Colony near Velpula Raju / Chandraiah (H) Jillella (v) Thangallapally (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"25","Normal/Others","WS/MP846/2025-2026/149143-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Rajaka Colony near water plant at Thimmalakunta Mandepalli (v) Thangallapally (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"26","Normal/Others","WS/MP846/2025-2026/149145-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Mudiraj Colony Adavipadira (v) Veernapally (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"27","Normal/Others","WS/MP846/2025-2026/149147-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at BC Sangam Colony Garjanapally(v) Veernapally (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"28","Normal/Others","WS/MP846/2025-2026/149150-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at SC(Madiga) Colony before Kunta Ramulu (H) Bandalingampalli (v) Yellaerddypet (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"29","Normal/Others","WS/MP846/2025-2026/149152-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall Hall at Mandala Reddy Colony beside Kummari Sangam Building at SC Colony Yellareddypet (v) Yellareddypet (m)","23-Oct-2024","17-Feb-2026","1000000","Work partially Completed"
"30","Normal/Others","WS/MP846/2025-2026/149154-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Budigajangala Colony (SC) Boppapur (v), Yellareddypet (m)","23-Oct-2024","17-Feb-2026","500000","Work Completed"
"31","Normal/Others","WS/MP846/2025-2026/149157-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Vishwabrahmana Colony Rajannapet (v) Yellaerddypet (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"32","Normal/Others","WS/MP846/2025-2026/149233-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Comm Hall at Rajaka Colony near Jahangir House Kollamaddi (v) Gambhiraopet (m)","23-Oct-2024","17-Feb-2026","500000","Sanction"
"33","Normal/Others","WS/MP846/2024-2025/151532-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  ST Common Hall at BakkaThandain Mamidimada Gram Panchayat, Ghanpur Mandal, Wanaparthy District.","12-Nov-2024","20-Nov-2024","500000","Sanction"
"34","Normal/Others","WS/MP846/2024-2025/151536-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  ST Common Hall at  VenkiThanda in Mamidimada Gram Panchayat, Ghanpur Mandal,  Wanaparthy District.","12-Nov-2024","20-Nov-2024","479958","Physical Inspection"
"35","Normal/Others","WS/MP846/2024-2025/151537-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  ST Common Hall at Doonthikunta Thanda in Manajipet Gram Panchayat, Ghanpur Mandal, Wanaparthy District.","12-Nov-2024","20-Nov-2024","500000","Sanction"
"36","Normal/Others","WS/MP846/2024-2025/151538-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  ST Common Hall at  Kothapally Thanda in ManajipetGram Panchayat,Ghanpur Mandal, Wanaparthy District.","12-Nov-2024","20-Nov-2024","500000","Sanction"
"37","Normal/Others","WS/MP846/2024-2025/151539-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  ST Common Hall at   Road imeedi Thanda in Thirumalaiapally Gram Panchayat, Ghanpur Mandal, WanaparthyDistrict.","12-Nov-2024","20-Nov-2024","500000","Sanction"
"38","Normal/Others","WS/MP846/2024-2025/151559-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of  Old Age Home at Karne Thanda in Shapur Gram Panchayat, Ghanpur Mandal, Wanaparthy District.","12-Nov-2024","20-Nov-2024","995166","Physical Inspection"
"39","Normal/Others","WS/MP171/2026-2027/169141-Construction of community centers and community halls","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Common Hall in Mudiraj Colony, Baswaipally","27-Jan-2025","13-May-2026","499000","Sanction"
"40","Normal/Others","WS/MP171/2024-2025/169142-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Common Hall in Teachers Colony","27-Jan-2025","03-Mar-2025","498949","Physical Inspection"
"41","Normal/Others","WS/MP171/2024-2025/169143-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Common Hall in Mazeed Road","27-Jan-2025","03-Mar-2025","499000","Sanction"
"42","Normal/Others","WS/MP171/2025-2026/189756-Construction of community centers and community halls","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Additional Community Hall Work at Mattapally(V), Matampally(M), Suryapet District.","07-Apr-2025","01-Oct-2025","499000","Physical Inspection"
"43","Repair and Renovation","WS/MP171/2025-2026/191144-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Provide Additional Structure to Community Hall at Ward No.1, Kapuwada, Paidipally (V), Velagatoor(M), Jagitial District","14-Apr-2025","30-Mar-2026","3000000","Work partially Completed"
"44","Normal/Others","WS/MP171/2025-2026/191146-Construction of community centers and community halls","Telangana","NALGONDA(DISTRICT COLLECTOR NALGONDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Bothalapalem(V), Dameracherla(M), Nalgonda District","14-Apr-2025","20-Jun-2025","499000","Physical Inspection"
"45","Trust and Society","WS/MP171/2025-2026/194363-Construction of community centers and community halls","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Cultural Program RCC Building Community Hall Sri Mallikarjuna Swamy Akhila Bharatha Munnurukapu","25-Apr-2025","02-May-2025","2000000","Work Completed"
"46","Normal/Others","WS/MP846/2026-2027/196064-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Balance works of Store Rooms, Annadaana Mandapam Near Navadurga Temple, at Mothe Village of Jagtial Urban Mandal of Jagtial Dist.","02-May-2025","14-Jul-2026","5000000","Work partially Completed"
"47","Normal/Others","WS/MP846/2025-2026/198244-Construction of community centers and community halls","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Balance work to VSS Convention Hall beside Rajiv Rahadhari road of Siddipet town Siddipet Dist.","09-May-2025","23-Sep-2025","5000000","Work Completed"
"48","Normal/Others","WS/MP846/2025-2026/198262-Construction of community centers and community halls","Telangana","MEDAK(COLLECTOR MEDAK DISTRICT)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Repairs and Colouring to VO Building at Wadiaram Village, Chegunta Mandal and Medak Dist.","09-May-2025","24-Nov-2025","500000","Sanction"
"49","Normal/Others","WS/MP846/2025-2026/201292-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Common Hall at Pochamma Temple Peddagudem Tanda Wanaparthy Dist","20-May-2025","18-Jun-2025","491021","Physical Inspection"
"50","Normal/Others","WS/MP846/2025-2026/201296-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Ekalavya Colony Rangapur, Pebbair Mandal, Wanaparthy Dist","20-May-2025","18-Jun-2025","500000","Sanction"
"51","Normal/Others","WS/MP846/2026-2027/201297-Construction of community centers and community halls","Telangana","MAHABUBNAGAR(DISTRICT COLLECTOR MAHABUBNAGAR_3)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Community Hall at Valmiki Colony, Baswaipally, Devarakadra Mandal Mahabubnagar Dist.","20-May-2025","16-May-2026","500000","Sanction"
"52","Normal/Others","WS/MP171/2025-2026/205269-Construction of community centers and community halls","Telangana","SIDDIPET(District Collector Siddipet_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Cultural Centre for Cultural Activities at Burgupally(V), Gajwel(M), Siddipet District","30-May-2025","18-Nov-2025","4900000","Work partially Completed"
"53","Normal/Others","WS/MP171/2025-2026/208853-Construction of community centers and community halls","Telangana","ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Savargoam(V), Neradigonda(M)","14-Jun-2025","27-Feb-2026","300000","Physical Inspection"
"54","Normal/Others","WS/MP171/2025-2026/208854-Construction of community centers and community halls","Telangana","ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall near Hanuman Temple in Indiramma Colony at Neradigonda(V M)","14-Jun-2025","06-Oct-2025","300000","Work partially Completed"
"55","Normal/Others","WS/MP171/2025-2026/208855-Construction of community centers and community halls","Telangana","ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall at Nagapur(V), Boath(M","14-Jun-2025","18-Mar-2026","500000","Work partially Completed"
"56","Normal/Others","WS/MP18374/2025-2026/212994-Construction of community centers and community halls","Telangana","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Construction of Hall at Ambedkar Bhawan, Village - Geong, Kaithal, Dist. - Kaithal, Haryana.","27-Jun-2025","26-Sep-2025","500000","Sanction"
"57","Normal/Others","WS/MP18374/2025-2026/214019-Construction of community centers and community halls","Telangana","SURYAPET(DISTRICT COLLECTOR SURYAPET)","Shri Anil Kumar Yadav Mandadi (2024-30) (2024-2030)","Elected MP","Construction of Bathukamma Ghat at  Maisamma Temple on Bund in Ramachandrapuram Village Maddirala Mandal Suryapet Dist","02-Jul-2025","27-Jan-2026","500000","Sanction"
"58","Normal/Others","WS/MP171/2025-2026/216442-Construction of community centers and community halls","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall","09-Jul-2025","16-Jul-2025","499669","Physical Inspection"
"59","Normal/Others","WS/MP846/2025-2026/248392-Construction of community centers and community halls","Telangana","Nirmal(DISTRICT COLLECTOR NIRMAL_3)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of General Community Hall at Ponkal Village and GP of Mamda Mandal at Nirmal Dist.","15-Nov-2025","20-Jan-2026","500000","Sanction"
"60","Normal/Others","WS/MP846/2026-2027/273995-Construction of community centers and community halls","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Village Community Hall at Korem Village, Boinpalli Mandal at Rajanna Sircilla Dist.","12-Mar-2026","18-Aug-2026","8000000","Sanction"
"61","Normal/Others","WS/MP171/2026-2027/277768-Construction of community centers and community halls","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Community Hall","08-Apr-2026","14-Jul-2026","1000000","Sanction"
"62","Normal/Others","WS/MP846/2025-2026/120796-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Library Building Near Madiga (SC) Sangham Lingampet","10-Jul-2024","08-May-2025","300000","Work partially Completed"
"63","Normal/Others","WS/MP846/2024-2025/120868-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Library building near Vanjari Sangham at Krishna Nagar ward Jagitial town","10-Jul-2024","07-Mar-2025","500000","Work partially Completed"
"64","Normal/Others","WS/MP846/2024-2025/120874-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Library Building near Vanjari Sangham Gunjroad Jagitial town","10-Jul-2024","07-Mar-2025","500000","Work partially Completed"
"65","Normal/Others","WS/MP846/2024-2025/120880-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Library Building Near Venkateswara swamy Temple Arpapalli (V)","09-Jul-2024","26-Sep-2024","500000","Work Completed"
"66","Normal/Others","WS/MP846/2024-2025/122731-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Library Hall at Buggaram (v) in Jagtial Dist","09-Jul-2024","25-Sep-2024","2500000","Sanction"
"67","Repair and Renovation","WS/MP171/2024-2025/144782-Construction of public libraries and reading rooms","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Additional Structure to GP Building at Lalsingh Thanda(v) of Veernapally (M)","30-Sep-2024","20-Dec-2024","500000","Sanction"
"68","Normal/Others","WS/MP846/2025-2026/149161-Construction of public libraries and reading rooms","Telangana","RAJANNA SIRCILLA(DISTRICT COLLECTOR RAJANNA SIRCILLA_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","C/o Reading Hall at Mudiraj Colony Venkatapur (v) Yellaerddypet (m)","23-Oct-2024","17-Feb-2026","500000","Work partially Completed"
"69","Normal/Others","WS/MP846/2025-2026/198258-Construction of public libraries and reading rooms","Telangana","MEDAK(COLLECTOR MEDAK DISTRICT)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Reading Room at BC Colony Near Yellamma Temple at Narsingi Village and Mandal Medak Dist.","09-May-2025","24-Nov-2025","300000","Sanction"
"70","Normal/Others","WS/MP846/2025-2026/248385-Construction of public libraries and reading rooms","Telangana","KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Bw Construction of Library Reading room Building at Vavilala Khadi Gramodyog Prastistan, Jammikunta Village and Mandal at Karimnagar Dist","15-Nov-2025","23-Dec-2025","4000000","Sanction"
"71","Normal/Others","WS/MP846/2025-2026/248395-Construction of public libraries and reading rooms","Telangana","Nirmal(DISTRICT COLLECTOR NIRMAL_3)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Library Building at Ponkal Village and GP of Mamda Mandal  at Nirmal Dist.","15-Nov-2025","20-Jan-2026","500000","Sanction"
"72","Normal/Others","WS/MP846/2026-2027/279663-Construction of public libraries and reading rooms","Telangana","Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Reading Hall Near Munnurukapu Sangham Thippannapet Village at Jagtial Dist.","05-May-2026","14-May-2026","3000000","Work partially Completed"
"73","Normal/Others","WS/MP18381/2026-2027/281781-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Telangana","KHAMMAM(DISTRICT COLLECTOR KHAMMAM_IDA)","Smt. Renuka Chowdhury (2024-30) (2024-2030)","Elected MP","Construction of Cremation ground compound wall at Illuru Village, Madhira Mandal, Khammam District, Telangana","18-May-2026","19-Aug-2026","450000","Sanction"
"74","Normal/Others","WS/MP171/2025-2026/201775-Construction of night shelters for homeless","Telangana","WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA)","Shri Ravi Chandra Vaddiraju (2024-30) (2024-2030)","Elected MP","Construction of Night Shelters for Homeless at Karne Thanda  Shapur(V), Ghanpur(M), Wanaparthy  District","20-May-2025","02-Jul-2025","1000000","Physical Inspection"
"75","Normal/Others","WS/MP846/2025-2026/248394-Construction of night shelters for homeless","Telangana","Nirmal(DISTRICT COLLECTOR NIRMAL_3)","Shri Damodar Rao Divakonda (2022-28) (2022-2028)","Elected MP","Construction of Old Age Home Building at Ponkal Village and GP of Mamda Mandal at Nirmal Dist.","15-Nov-2025","20-Jan-2026","500000","Sanction"
