"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"1","Normal/Others","WS/MP081/2023-2024/1774-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Community Hall in Gagari village under Ormanjhi Block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"2","Normal/Others","WS/MP081/2023-2024/1784-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of laboratory room at Premchand High School Mesra","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"3","Normal/Others","WS/MP081/2023-2024/1790-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Community Hall in palu village under Ormanjhi Block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"4","Normal/Others","WS/MP081/2023-2024/1793-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of two nos. of room, bathroom along with toilet in 1st floor of seva Bharti building at Jonha under angara block","29-Jun-2023","04-Jan-2024","1450000","Physical Inspection"
"5","Normal/Others","WS/MP081/2023-2024/1794-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in first floor of Sarashwati shishu-mandir under Ormanjhi block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"6","Normal/Others","WS/MP081/2023-2024/1798-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in sundar vihar, ward no. -10, kokar under ranchi nagar nigam","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"7","Normal/Others","WS/MP081/2023-2024/1800-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in baridih village under Ormanjhi block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"8","Normal/Others","WS/MP081/2023-2024/1801-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall near Saraswati shishu mandir, sukurhuttu under kanke block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"9","Normal/Others","WS/MP081/2023-2024/1802-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall near Saraswati shishu mandir, purni rai under khelari block","29-Jun-2023","26-Sep-2023","1450000","Physical Inspection"
"10","Normal/Others","WS/MP081/2023-2024/1809-Construction of community centers and community halls","Jharkhand","KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in sahilong  in dumargadi panchayat under karra block","29-Jun-2023","29-Aug-2023","1200000","Vendor Identification"
"11","Normal/Others","WS/MP081/2023-2024/1811-Construction of community centers and community halls","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of multipurpose hall in M.B.D. college kauria, chandankyari","29-Jun-2023","16-Feb-2024","1000000","Vendor Identification"
"12","Normal/Others","WS/MP081/2023-2024/2098-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in first floor of marriage hall at ranger morcha, pundag road, argora ward no. -36 under ranchi nagar nigam","02-Jul-2023","26-Sep-2023","1000000","Physical Inspection"
"13","Normal/Others","WS/MP081/2023-2024/4492-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Renovation of community hall in ward no.-5, buti Ranchi","18-Jul-2023","26-Sep-2023","1100000","Physical Inspection"
"14","Repair and Renovation","WS/MP081/2023-2024/21915-Construction of community centers and community halls","Jharkhand","EAST SINGHBUM(DEPUTY COMMISSIONER EAST SINGHBUM_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Renovation of Sitla bhavan, bhalubasa in east singhbhum, Jamsherdpur","16-Sep-2023","23-Feb-2024","1300000","Work Completed"
"15","Normal/Others","WS/MP007/2023-2024/115549-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Renovation work near Minority School operated by Jamiyatul Kuraishi Panchayat in Kuraishi Muhalla Kantatoli in RMC","27-Feb-2024","11-Mar-2024","765000","Physical Inspection"
"16","Normal/Others","WS/MP007/2023-2024/115563-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of community building near Sarna site of konka mauza under ranchi urban area","27-Feb-2024","11-Mar-2024","980000","Physical Inspection"
"17","Normal/Others","WS/MP007/2024-2025/133443-Construction of community centers and community halls","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of community halls for Social work Momi , Karharbari  Chaurasi Panchayat Near Yogitandh Giridih","12-Jul-2024","15-Oct-2024","1149644","Physical Inspection"
"18","Repair and Renovation","WS/MP081/2024-2025/133850-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Repair of community hall in Kukui village under Ormanjhi block.","21-Jul-2024","21-Aug-2024","400000","Physical Inspection"
"19","Normal/Others","WS/MP081/2024-2025/133855-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Bhawan in near nehru academy, hochar village under kanke block","21-Jul-2024","21-Aug-2024","1000000","Physical Inspection"
"20","Normal/Others","WS/MP081/2024-2025/133859-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall on the banks of Dhordhoro river of Katamkulli under Kanke block.","21-Jul-2024","21-Aug-2024","1450000","Physical Inspection"
"21","Normal/Others","WS/MP081/2024-2025/133873-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall next to CMPDI in Kanke Road","21-Jul-2024","21-Aug-2024","1450000","Physical Inspection"
"22","Normal/Others","WS/MP081/2024-2025/133877-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall next to Kisan High School Pithoria under Kanke block","21-Jul-2024","21-Aug-2024","1450000","Physical Inspection"
"23","Normal/Others","WS/MP081/2024-2025/133882-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of building next to Aditya Prakash Jalan Saraswati Vidhya Mandir located at Kudlum Balalong of Nagri block of Ranchi district.","21-Jul-2024","21-Aug-2024","1450000","Physical Inspection"
"24","Normal/Others","WS/MP081/2024-2025/133884-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in Anandi village under Ormanjhi block.","21-Jul-2024","21-Aug-2024","1450000","Physical Inspection"
"25","Repair and Renovation","WS/MP081/2024-2025/133893-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Remaining finishing work of community building near Madhukam pond in ward no 43 under Ranchi district","21-Jul-2024","21-Aug-2024","700000","Physical Inspection"
"26","Normal/Others","WS/MP081/2025-2026/187874-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall near Jharkhand public school in manatu village in Ormanjhi Block.","29-Mar-2025","05-Apr-2025","1000000","Vendor Identification"
"27","Normal/Others","WS/MP081/2025-2026/202813-Construction of community centers and community halls","Jharkhand","RAMGARH(Deputy Commissioner ramgarh_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Community Hall in Radha Gobind Shiksha Swasthaya trust, Lalki Ghati, Ramgarh","23-May-2025","13-Nov-2025","1490000","Sanction"
"28","Normal/Others","WS/MP081/2025-2026/204850-Construction of community centers and community halls","Jharkhand","GUMLA(DEPUTY COMMISSIONER GUMLA_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Community hall(Hostel) for Chota Nagpuria Teli Uthan Samaj near Kartik Oraon College in Tarri Dipatoli, Gumla","29-May-2025","14-Jul-2025","1449900","Vendor Identification"
"29","Normal/Others","WS/MP18349/2025-2026/207061-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a community hall at Purana Akhara in Manitola of ward no. 49 of the urban area under Ranchi district.","07-Jun-2025","16-Jun-2025","1000000","Vendor Identification"
"30","Normal/Others","WS/MP18349/2025-2026/207071-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a community hall near Namkom Railway station in Sanskar Nagar of Ward no. 47 under Ranchi Municipal Corporation.","07-Jun-2025","16-Jun-2025","1000000","Vendor Identification"
"31","Normal/Others","WS/MP18385/2025-2026/213363-Construction of community centers and community halls","Jharkhand","RAMGARH(Deputy Commissioner ramgarh_IDA)","Dr. Sarfraz Ahmad (2024-30) (2024-2030)","Elected MP","Construction of community hall, approach road and boundary wall in Sir Syed Housing Complex located at Naya Sarai, Ramgarh town (Ward No. 01) under Ramgarh district.","28-Jun-2025","24-Oct-2025","1489900","Sanction"
"32","Normal/Others","WS/MP081/2025-2026/215272-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of cowshed in Hutup village of Karma Panchayat under Ormanjhi block","06-Jul-2025","11-Sep-2025","1450000","Vendor Identification"
"33","Normal/Others","WS/MP081/2025-2026/215279-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of building in Shishu Sadan in Ward No.15 of Doranda, Ranchi","06-Jul-2025","11-Aug-2025","1000000","Vendor Identification"
"34","Normal/Others","WS/MP081/2025-2026/215280-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Women Seminar Bhawan near Ram Mandir in Ward No. 14 of Upper Chutia, Ranchi","06-Jul-2025","11-Aug-2025","1000000","Vendor Identification"
"35","Normal/Others","WS/MP081/2025-2026/215285-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of building in village Chandwe of Chandwe Panchayat under Kanke block","06-Jul-2025","11-Aug-2025","1200000","Vendor Identification"
"36","Normal/Others","WS/MP081/2025-2026/215287-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","construction work of Library cum multipurpose building at Nagdi Purana Bazar Tand of Nagdi Panchayat under Nagdi Block","06-Jul-2025","11-Aug-2025","1000000","Vendor Identification"
"37","Normal/Others","WS/MP081/2025-2026/215288-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of Kushwaha Bhawan in Nagdi of Nagdi Panchayat under Nagdi Block","06-Jul-2025","11-Aug-2025","1000000","Vendor Identification"
"38","Normal/Others","WS/MP18349/2025-2026/216459-Construction of community centers and community halls","Jharkhand","BOKARO(DEPUTY COMMISSIONER BOKARO_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of a Shed Bhawan for public use in village Bundu of Panchayat Bundu of Petarwar block under Bokaro District.","30-Jul-2025","18-Sep-2025","1000000","Vendor Identification"
"39","Normal/Others","WS/MP081/2025-2026/221243-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall in village Simaliya Panchayat Childag under Angada Block","23-Jul-2025","11-Aug-2025","1000000","Vendor Identification"
"40","Normal/Others","WS/MP081/2025-2026/236337-Construction of community centers and community halls","Jharkhand","GIRIDIH(Deputy Commissioner Giridh_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community hall near hanuman mandir in village-Birajpur, panchayat - Baradih, post-sranda, thana-Birni","21-Sep-2025","09-Mar-2026","1450000","Sanction"
"41","Normal/Others","WS/MP007/2025-2026/254641-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Constrution of Hall in First Floor Community Building Desh Priya Club Tharpakhna, Ranchi","17-Dec-2025","18-Mar-2026","1115000","Vendor Identification"
"42","Normal/Others","WS/MP081/2026-2027/304225-Construction of community centers and community halls","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of community marriage hall near gayatri mandir, ward no. - 38, ranchi","15-Aug-2026","20-Aug-2026","1450000","Sanction"
"43","Normal/Others","WS/MP081/2023-2024/48701-Construction of public libraries and reading rooms","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of library in Sai Nath University, Kuchu, Jirawar, Ormanjhi, Ranchi","10-Nov-2023","21-Dec-2023","1100000","Physical Inspection"
"44","Normal/Others","WS/MP081/2023-2024/1762-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Cremation shed and guard wall in Sosai village under Burmu Block","29-Jun-2023","26-Sep-2023","1000000","Physical Inspection"
"45","Normal/Others","WS/MP081/2023-2024/1763-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed at plot no 70, Mauja – Gobarhappa under Kanke Block","29-Jun-2023","26-Sep-2023","1000000","Physical Inspection"
"46","Normal/Others","WS/MP081/2023-2024/1779-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed near the pond at Lupung village under Angada Block.","29-Jun-2023","26-Sep-2023","611000","Physical Inspection"
"47","Normal/Others","WS/MP081/2023-2024/4484-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed in teli cremation ghat, ward no.-36, argora, pundag, ranchi","18-Jul-2023","26-Sep-2023","1000000","Physical Inspection"
"48","Normal/Others","WS/MP007/2023-2024/115548-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Beautification and Renovation of Mirdha Society Masna in Sarai Tar Hatma in RMC","27-Feb-2024","11-Mar-2024","964550","Physical Inspection"
"49","Normal/Others","WS/MP081/2024-2025/133857-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation in Hochar village under Kanke block","21-Jul-2024","21-Aug-2024","1000000","Work Completed"
"50","Normal/Others","WS/MP081/2024-2025/133863-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed near tribal Masna of Newri Panchayat under Kanke block.","21-Jul-2024","21-Aug-2024","611000","Physical Inspection"
"51","Normal/Others","WS/MP081/2024-2025/133871-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed in village Santi Hochai under Ormanjhi block.","21-Jul-2024","21-Aug-2024","1000000","Physical Inspection"
"52","Normal/Others","WS/MP081/2024-2025/133881-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed in ward number 36 Argora of Ranchi district","21-Jul-2024","21-Aug-2024","1000000","Physical Inspection"
"53","Normal/Others","WS/MP081/2024-2025/133883-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed next to Domba river in village Ormanjhi under Ormanjhi block","21-Jul-2024","21-Aug-2024","1000000","Physical Inspection"
"54","Normal/Others","WS/MP081/2024-2025/133885-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed in village Kuchu under Ormanjhi block.","21-Jul-2024","21-Aug-2024","1300000","Physical Inspection"
"55","Normal/Others","WS/MP081/2024-2025/133887-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of shed at Harmu cremation ground in Ranchi district","21-Jul-2024","21-Aug-2024","800000","Physical Inspection"
"56","Normal/Others","WS/MP18349/2024-2025/162561-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Pradip Kumar Varma (2024-30) (2024-2030)","Elected MP","Construction of shed near Adivasi Masna in Gagi village  panchayat Khatanga Kanke block under Ranchi district.","30-Dec-2024","25-Jan-2025","650000","Vendor Identification"
"57","Normal/Others","WS/MP081/2025-2026/215269-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of cremation shed in Chuttu Palu Panchayat Bheda river under Ormanjhi block","06-Jul-2025","11-Sep-2025","611000","Vendor Identification"
"58","Normal/Others","WS/MP081/2025-2026/215281-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of crematorium near the Swarnarekha river in Suganu Panchayat under Kanke block","06-Jul-2025","11-Aug-2025","1200000","Vendor Identification"
"59","Normal/Others","WS/MP081/2025-2026/215282-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of crematorium at Sukurhutu of Sukurhutu Panchayat under Kanke block","06-Jul-2025","11-Aug-2025","1200000","Vendor Identification"
"60","Normal/Others","WS/MP081/2025-2026/215283-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of crematorium in Pithoriya village of Pithoriya Panchayat under Kanke block","06-Jul-2025","11-Aug-2025","1200000","Vendor Identification"
"61","Normal/Others","WS/MP081/2025-2026/215284-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction work of cremation shed in Patratu village of Urugutu Panchayat under Kanke block","06-Jul-2025","11-Aug-2025","611000","Vendor Identification"
"62","Normal/Others","WS/MP081/2025-2026/221245-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed in Naya Toli, Baridih Panchayat under Ormanjhi Block","23-Jul-2025","11-Aug-2025","611000","Vendor Identification"
"63","Normal/Others","WS/MP081/2025-2026/221246-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","construction of shed on dam side in baridih village of baridih Panchayat under Ormanjhi Block","23-Jul-2025","11-Aug-2025","611000","Vendor Identification"
"64","Normal/Others","WS/MP081/2025-2026/221262-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of cremation shed for Karmali community in village Masu of Hesal Panchayat under Angada block","23-Jul-2025","11-Aug-2025","611000","Vendor Identification"
"65","Normal/Others","WS/MP081/2023-2024/18887-Construction of common work sheds/ common covered sitting area","Jharkhand","KHUNTI(DEPUTY COMMISSIONER KHUNTI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of platform (Chabutra) in kota village, sargeya panchayat, arki block, Khuti","12-Sep-2023","17-Nov-2023","200000","Work partially Completed"
"66","Normal/Others","WS/MP007/2023-2024/115565-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of shed near Saint Marget high school bahu bazaar ranchi under ranchi urban area","27-Feb-2024","11-Mar-2024","780000","Physical Inspection"
"67","Normal/Others","WS/MP007/2024-2025/133424-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of shed near CNI Church Kanta Toli Ward No.-13 Under Ranchi urban area","12-Jul-2024","30-Jul-2024","680000","Physical Inspection"
"68","Normal/Others","WS/MP007/2024-2025/133425-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of shed and Paver block laying near Sarna Site ward No.-28 Irgu Toli under Ranchi Urban Area.","12-Jul-2024","30-Jul-2024","980000","Physical Inspection"
"69","Normal/Others","WS/MP007/2024-2025/133429-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Shed near Muktidham Masna in Harmu Road Ward No.-28 under Ranchi Urban Area.","12-Jul-2024","30-Jul-2024","735000","Physical Inspection"
"70","Normal/Others","WS/MP007/2024-2025/133430-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Shed and paver block laying work near sarna site in Lalpur ward 11 under Ranchi urban area","12-Jul-2024","30-Jul-2024","630000","Physical Inspection"
"71","Normal/Others","WS/MP007/2024-2025/133433-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of shed near Nayak pond ward 16 under Ranchi urban area","12-Jul-2024","30-Jul-2024","760000","Physical Inspection"
"72","Normal/Others","WS/MP007/2024-2025/133434-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of shed near Akhara site in Lal Serum Toli Ward no. 14 under Ranchi urban area.","12-Jul-2024","30-Jul-2024","630000","Physical Inspection"
"73","Normal/Others","WS/MP007/2024-2025/133435-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Shed near Dhumkudiya Bhawan Hindpidi ward No. 22 under Ranchi Urban area","12-Jul-2024","30-Jul-2024","785000","Physical Inspection"
"74","Normal/Others","WS/MP007/2024-2025/133436-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Smt. Mahua Maji (2022-28) (2022-2028)","Elected MP","Construction of Shed, Platform and Paver block laying near sarna site Old Ranchi ward No 21 under Ranchi urban area","12-Jul-2024","30-Jul-2024","1175000","Physical Inspection"
"75","Normal/Others","WS/MP081/2024-2025/133849-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of shed in Rohandih village under Ormanjhi block.","21-Jul-2024","21-Aug-2024","611000","Physical Inspection"
"76","Normal/Others","WS/MP081/2024-2025/133852-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of Chabutra in Bundu village under Ormanjhi block.","21-Jul-2024","21-Aug-2024","250000","Physical Inspection"
"77","Normal/Others","WS/MP081/2024-2025/133856-Construction of common work sheds/ common covered sitting area","Jharkhand","RANCHI(DEPUTY COMMISSIONER RANCHI_IDA)","Shri Aditya Prasad (2022-28) (2022-2028)","Elected MP","Construction of shed near Sureshwari temple Chutia Samlong","21-Jul-2024","21-Aug-2024","1000000","Physical Inspection"
