"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"152","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of retain wall Janathapadi Padikunnu PVS School Pattarakka link road or pathway, Ward no. 24, Nilambur Municipality","21-Jan-2026","2800000","NA"
"153","Normal/Others","WS/MP096/2025-2026/240461-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Parakkapadam  Paramala road or pathway, Ward No.15, Amarambalam Panchayat","07-Oct-2025","250000","14-Jan-2026"
"154","Normal/Others","WS/MP096/2025-2026/240462-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Ellumparamb  Ponamkallu road or pathway, Ward No.06, Amarambalam Panchayat","07-Oct-2025","250000","14-Jan-2026"
"155","Normal/Others","WS/MP096/2026-2027/240463-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Shanipadi road or pathway, Ward No.13, Amarambalam Panchayat","07-Oct-2025","200000","23-May-2026"
"156","Normal/Others","WS/MP096/2025-2026/240465-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Muthukad Arjundas Smaraka road or pathway, Ward no.21, Nilambur Municipality","07-Oct-2025","420000","23-Feb-2026"
"157","Normal/Others","WS/MP096/2025-2026/181252-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Churangara Tharayilpeedika parakuzhi road or  pathway, Ward No 15, Ozhur Panchayath","12-Mar-2025","818016","14-Jan-2026"
"158","Normal/Others","WS/MP096/2025-2026/181254-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Puliyakkode Sadh Gramam Road Side Protection and Puliyakkode Sadh Gramam Vayal Road Concrete and Side Protection, Ward No.05,Porur Panchayath","12-Mar-2025","1122289","15-Jan-2026"
"159","Normal/Others","WS/MP096/2025-2026/181257-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kunnummal colony - Puthan peedikathodika road or pathway, Ward No.08, Thazhekode Panchayat","12-Mar-2025","1000000","14-Jan-2026"
"160","Normal/Others","WS/MP096/2025-2026/182268-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kuttpulikkal road or pathway, Ward No.03, Anakkayam Panchayath","16-Mar-2025","288130","14-Jan-2026"
"161","Normal/Others","WS/MP096/2025-2026/182269-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Neendarathil Colony Mattai road or pathway, Ward No.03, Pookottur Panchayath","16-Mar-2025","474937","14-Jan-2026"
"162","Normal/Others","NA-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Furnitures for GMLP School, Mampad North, Mampad Panchayat","21-Jul-2025","250000","NA"
"163","Normal/Others","WS/MP096/2024-2025/137103-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Furniture and white board for Govt. Model pre-school, Jawahar Colony, Ward no. 06, Nilambur Municipality (SC)","26-Aug-2024","48931","14-Feb-2025"
"164","Normal/Others","WS/MP096/2026-2027/145613-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Furniture for Govt. Model Pre-school, Jawahar colony, Ward No.06, Nilambur Municipality (SC)","05-Oct-2024","49000","04-Aug-2026"
"165","Normal/Others","WS/MP096/2025-2026/145615-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Books for Govt. Model Pre-school, Jawahar colony, Ward No.06, Nilambur Municipality   (SC)","05-Oct-2024","30000","21-May-2025"
"166","Normal/Others","WS/MP096/2024-2025/145595-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Installation of sound system at Govt. UP School, Myladi, Ward No. 08, Chaliyar Panchayat","05-Oct-2024","112580","12-Dec-2024"
"167","Normal/Others","NA-Purchase of furniture and fixtures for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Furniture and sound system for GMVHSS Nilambur, Ward No.04, Nilambur Municipality","27-Aug-2026","1500000","NA"
"168","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Ambulance for PMSA Memorial Malappuram District Co-operative Hospital limited, Malappuram Municipality","12-Mar-2025","2857204","NA"
"169","Normal/Others","WS/MP096/2025-2026/243720-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Mobile Animal Facilitation unit for the tribal famiies in Nilambur Taluk of Malappuram district through the Extension centre of Kerala Veterinary University","24-Oct-2025","2498901","14-Nov-2025"
"170","Normal/Others","NA-Purchase of smart boards, visual display units and projectors","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Mini theatre cum Language lab at Govt. LP School, Edivanna Estate, Chaliyar Panchayat","25-Sep-2025","300000","NA"
"171","Normal/Others","NA-Purchase of smart boards, visual display units and projectors","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Smart TV for AMLPS Pullancheri, Manjeri Municipality","24-Jun-2026","100000","NA"
"172","Normal/Others","WS/MP096/2024-2025/164712-Purchase of vans and buses for educational institutions","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of School bus for JNRHSS, Edavanna Ward No. 08, Edavanna Panchayat.","10-Jan-2025","2200000","13-Jan-2025"
"173","Normal/Others","NA-Setting up of kitchen and pantries","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Water purifier with normal, hot and cold dispensing option at Govt. Arts and Science College, Nilambur, Nilambur Municipality","03-Jul-2026","50000","NA"
"174","Normal/Others","NA-Setting up of kitchen and pantries","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Fridge and Television at Govt. LP School, Karimpuzha, Ward No.06, Nilambur Municipality","03-Jul-2026","50000","NA"
"175","Normal/Others","WS/MP096/2025-2026/174811-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up Multimedia Projectors for GUP School Vettecode, Manjeri Municipality","10-Feb-2025","348402","11-Apr-2025"
"176","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers and accessories for GMUPS Edakkanad, Ward No.04, Purathur Panchayat","24-Jun-2026","250000","NA"
"177","Normal/Others","WS/MP096/2025-2026/237609-Development of playground","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Playground at GMLP School, Mapprom, Vazhakkad Panchayat","25-Sep-2025","2500000","14-Jan-2026"
"178","Normal/Others","WS/MP096/2024-2025/137099-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","1.	Purchasing of Computers and accessories for GVHSS, Kalpakanchery, Ward No. 12, Kalpakanchery Panchayat","26-Aug-2024","500000","19-Sep-2024"
"179","Normal/Others","WS/MP096/2024-2025/145350-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers, printer and projector to GLPS Pallisseri, Ward No. 4, Kalikavu Panchayat","04-Oct-2024","500000","28-Nov-2024"
"180","Normal/Others","WS/MP096/2025-2026/156314-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of computers and accessories for KMHS School Karulai, Karulai Panchayat","01-Dec-2024","528105","11-Apr-2025"
"181","Normal/Others","WS/MP096/2025-2026/156316-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers and accessories for AMLP School, Pullancheri, Ward no.28, Manjeri Municipality","01-Dec-2024","350000","11-Apr-2025"
"182","Normal/Others","WS/MP096/2025-2026/156429-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of computers and accessories for Bharath Matha AUPS, Muthukad, Ward No. 21, Nilambur Municipality","02-Dec-2024","200000","04-Jul-2025"
"183","Normal/Others","WS/MP096/2024-2025/149762-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Installation of Sound system at GLPS Poolappadam, Ward No.15, Pothukkal Panchayat","29-Oct-2024","300000","20-Nov-2024"
"184","Normal/Others","WS/MP096/2025-2026/181261-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GLPS, Pathiri padam, Edakkara Panchayat","12-Mar-2025","660000","14-Jan-2026"
"185","Normal/Others","WS/MP096/2025-2026/181262-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GMLP School, Mampad, Mampad Panchayat","12-Mar-2025","141750","15-Jan-2026"
"186","Normal/Others","WS/MP096/2025-2026/181264-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Smart TV at Devadhar ALP School, Pulliyil, Ward no.01, Karulai Panchayat","12-Mar-2025","199933","14-Jan-2026"
"187","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GLPS Poolapadam, Pothukallu Panchayat","15-Jan-2026","250000","NA"
"188","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers, Projectors and accessories for GUPS Pallikuth, Chungathara Panchayat","15-Jan-2026","450000","NA"
"189","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Furniture and Sound system for GUPS Chengara, Kavanur Panchayat","15-Jan-2026","250000","NA"
"190","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers and projectors for Catholicate Higher secondary school, Ward No.09, Pothukal Panchayat","19-Feb-2026","500000","NA"
"191","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for Govt. HS Marutha, Ward No.02, Vazhikadavu Panchayat","19-Feb-2026","500000","NA"
"192","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for Govt. Model UP School Nilambur, Nilambur Municipality","03-Oct-2025","500000","NA"
"193","Normal/Others","WS/MP096/2025-2026/220607-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Smart classrooms at Govt. UP School, Myladi, Chaliyar Panchayat","21-Jul-2025","300000","14-Jan-2026"
"194","Normal/Others","WS/MP096/2025-2026/220614-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for Munda muslim orphanage LP School, ward no.18, Vazhikadavu Panchayat","21-Jul-2025","500000","14-Jan-2026"
"195","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of computers and invertor for GUP School, Chokkad, Chokkad Panchayath","21-Jul-2025","350000","NA"
"196","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GHSS Vaniyambalam, Ward No.09, Wandoor Panchayat","21-Jul-2025","200000","NA"
"197","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GUPS Pulliyil, Ward no. 01, Karulai Panchayat","21-Jul-2025","300000","NA"
"198","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Computers for GLPS Kooripoyil, Ward No.18, Chokkad Panchayat","21-Jul-2025","300000","NA"
"199","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Smart classrooms at AMLPS Triprangode, Tripangode Panchayat","21-Jul-2025","250000","NA"
"200","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing Computers for Mar Clemis UP School, Mampad Panchayat","21-Jul-2025","150000","NA"
"201","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of computer and projectors for GMLP School, Kattumunda East, Ward no. 07, Mampad Panchayat","21-Jul-2025","300000","NA"
"202","Normal/Others","NA-Purchase of IT systems, including hardware and software for educational purposes","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of projectors for GMUP School, Kattumunda East, Ward no. 06, Mampad Panchayat","21-Jul-2025","200000","NA"
"203","Normal/Others","NA-Construction of community centers and community halls","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Ladies Hostel for tribal students at Palemad, Ward no.04, Edakkara Panchayat","19-Feb-2026","8000000","NA"
"204","Trust and Society","WS/MP096/2026-2027/295064-Construction of community centers and community halls","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Lift at Pulikkottil Hyder Smaraka Kala Padana Kendram, Wandoor Panchayat","14-Jul-2026","2200000","17-Jul-2026"
"205","Normal/Others","NA-Construction of rooms and halls in school and colleges","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of of Building for Munda Muslim Orphanage LP School, Ward no.18, Vazhikadavu Panchayat","12-Mar-2025","2500000","NA"
"206","Normal/Others","WS/MP096/2026-2027/190800-Construction of community centers and community halls","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Multipurpose community hall at Chelasserikunnu ST Nagar, Ward No.28, Nilambur Municipality","12-Apr-2025","2000000","15-May-2026"
"207","Normal/Others","WS/MP096/2025-2026/145348-Construction of additional rooms and halls in the existing public and community building","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of a portion of the first storey building of C H Mohammed Koya Chair for Studies on Developing Societies at University of Calicut, Ward No.22, Pallikkal Panchayat","04-Oct-2024","2317482","23-Jul-2025"
"208","Normal/Others","WS/MP096/2026-2027/288359-Construction of additional rooms and halls in the existing public and community building","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Building for the CH Mohammed Koya Chair for studies on Developing Societies, University of Calicut, Pallikkal Panchayath (Construction of balance portion of the first floor of the building)","23-Jun-2026","1500000","16-Jul-2026"
"209","Normal/Others","WS/MP096/2024-2025/145347-Construction of boundary walls of existing public and community buildings","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of side protection wall at town square, Wandoor, ward no. 19, Wandoor Panchayat","04-Oct-2024","500000","28-Nov-2024"
"210","Trust and Society","WS/MP096/2025-2026/234148-Construction of boundary walls of existing public and community buildings","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Compound wall for Sayyid Muhammed Ali Shihab Thangal Memorial Arts and Science Womens College, Ward no.15, Athavanad Panchayath.","15-Sep-2025","2582051","22-Sep-2025"
"211","Normal/Others","NA-Construction of buildings for community cultural activities","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of building for CH Muhammed Koya Chair for studies on Developing Societies, University of Calicut, Pallikkal Panchayath","27-Sep-2025","1500000","NA"
"212","Normal/Others","WS/MP096/2025-2026/145605-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of additional rooms for magistrate court, Nilambur. Ward no. 33, Nilambur Municipality.","05-Oct-2024","286028","11-Apr-2025"
"213","Normal/Others","WS/MP096/2026-2027/182272-Purchase of motor boats for flood and cyclone prone areas","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Purchasing of Inflatable Boad (Rubber Dinghy) with Outboard Engine at Flood Disaster Area, Fire and Rescue Station Nilambur, Nilambur Municipality","16-Mar-2025","700000","15-May-2026"
"214","Normal/Others","WS/MP096/2026-2027/269642-Construction of bus-sheds or bus-stops","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Bus Stop Cabin at Kodathipadi, Nilambur Municipality","19-Feb-2026","1500000","15-May-2026"
"215","Normal/Others","NA-Construction of bus-sheds or bus-stops","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Setting up of Bus waiting shed near Chettipadam ground, Ward No. 12, Amarambalam Panchayat","30-Jun-2026","500000","NA"
"216","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Footbath and Side protection at Neelithodi Nagar, Ward No.07, Chelembra Panchayat","19-Feb-2026","6000000","NA"
"217","Normal/Others","WS/MP096/2025-2026/220993-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Puliyattukulam Smart road or pathway, Ward No.13, Kodur Panchayat","22-Jul-2025","333280","15-Jan-2026"
"218","Normal/Others","WS/MP096/2025-2026/220994-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Malaparamb - Vallanchira road or pathway, Ward no. 14, Anakkayam Panchayat","22-Jul-2025","400000","06-Mar-2026"
"219","Normal/Others","WS/MP096/2025-2026/220997-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of CNG Kalamkunnu road or pathway, Ward No.17, Vazhikadavu Panchayat","22-Jul-2025","500000","14-Jan-2026"
"220","Normal/Others","WS/MP096/2025-2026/220998-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pokkattukuzhi  Perunnamkunnu Link road or pathway, ward no.04, Irimbiliyam Panchayat","22-Jul-2025","770929","14-Jan-2026"
"221","Repair and Renovation","WS/MP096/2026-2027/221003-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Onnapuda Cheerambathur Parappil road or pathway, Ward No.05, Moorkkanad Panchayat","22-Jul-2025","1500000","16-Jul-2026"
"222","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Naduvathakulam - Panaath tracktor road or pathway, Valavannur Panchayat","22-Jul-2025","1000000","NA"
"223","Normal/Others","WS/MP096/2025-2026/221007-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Njanjipoyi - Elassery road or pathway, ward no.19, Urgattiri Panchayat","22-Jul-2025","500000","15-Jan-2026"
"224","Normal/Others","WS/MP096/2025-2026/221008-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Palode - Mulanppilakkal road or pathway, ward no.19, Urgattiri Panchayat","22-Jul-2025","256570","15-Jan-2026"
"225","Normal/Others","WS/MP096/2025-2026/221013-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Parammal Anganvadi - Parachina road or pathway, ward no. 12, Kodur Panchayat","22-Jul-2025","399174","15-Jan-2026"
"226","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Palakkalvetta - Paloorkuzhipadam road or pathway, Ward No.03, Thuvvur Panchayath","22-Jul-2025","300000","NA"
"227","Normal/Others","NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Side protection at Karamuttam SC Nagar, Ward No.19, Areekode Panchayat","19-Feb-2026","1000000","NA"
"228","Normal/Others","WS/MP096/2025-2026/269646-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Plywood Palanthodi road or pathway, Ward No.5, Manjeri Municipality","19-Feb-2026","500000","16-Mar-2026"
